Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309171410;26.00;0.00;10.00;441.00;56.40;16.70;35.00;6.50;10.10;952.60;1012.30;1015.90;-;-;-;-;-;-;-;-
COM;202309171410;22.90;0.00;9.00;450.00;62.50;15.40;160.00;8.30;11.50;953.00;1017.70;1020.80;-;-;-;-;-;-;-;-
ABO;202309171410;20.80;0.00;2.00;251.00;52.80;10.80;54.00;10.10;16.90;869.60;-;1019.90;1522.70;-;-;-;-;-;-;-
AIG;202309171410;24.00;0.00;6.00;306.00;61.40;16.10;342.00;11.50;17.60;969.70;1012.80;1014.90;-;-;-;-;-;-;-;-
ALT;202309171410;27.80;0.00;0.00;191.00;33.60;10.30;156.00;23.40;36.70;963.00;1011.70;1014.80;-;-;-;-;-;-;-;-
ARH;202309171410;27.50;0.00;10.00;521.00;49.70;16.10;62.00;9.40;15.50;968.20;1012.50;1015.20;-;-;-;-;-;-;-;-
AND;202309171410;24.00;0.00;10.00;544.00;38.50;9.00;206.00;18.70;28.10;906.60;-;1020.50;1549.10;-;-;-;-;-;-;-
ANT;202309171410;19.90;0.00;10.00;732.00;55.80;10.80;223.00;22.00;34.20;861.00;-;1023.30;1546.50;-;-;-;-;-;-;-
ARO;202309171410;17.10;0.00;10.00;496.00;53.90;7.70;98.00;9.00;14.80;816.50;-;1024.70;1534.10;-;-;-;-;-;-;-
RAG;202309171410;28.20;0.00;10.00;508.00;39.20;13.00;131.00;18.40;29.90;957.80;1012.60;1016.30;-;-;-;-;-;-;-;-
BAN;202309171410;-;-;10.00;558.00;-;-;-;-;-;-;-;-;-;-;14.00;8.60;11.90;20.80;61.10;13.00
BAS;202309171410;28.60;0.00;10.00;476.00;47.90;16.50;80.00;9.00;22.00;976.20;1011.60;1013.80;-;-;-;-;-;-;-;-
LAT;202309171410;20.10;0.00;0.00;149.00;51.50;9.80;268.00;5.00;11.90;-;-;-;-;-;-;-;-;-;-;-
BER;202309171410;26.30;0.00;10.00;548.00;50.40;15.20;334.00;6.80;11.90;950.70;1012.00;1015.70;-;-;-;-;-;-;-;-
BEZ;202309171410;28.30;0.00;10.00;501.00;50.90;17.20;66.00;3.60;7.60;975.90;1012.40;1014.60;-;-;-;-;-;-;-;-
BIA;202309171410;24.70;0.00;7.00;462.00;58.60;16.00;287.00;5.80;10.80;986.10;1017.90;1019.30;-;-;-;-;-;-;-;-
BIN;202309171410;18.80;-;-;-;48.70;7.80;59.00;23.40;35.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309171410;25.40;0.00;10.00;516.00;59.50;16.90;66.00;11.90;14.80;956.20;1012.70;1015.90;-;-;-;-;-;-;-;-
BIV;202309171410;16.20;-;-;-;58.50;8.10;238.00;13.00;23.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309171410;22.70;0.00;0.00;285.00;65.20;15.80;136.00;8.60;11.90;936.60;-;1016.40;1521.80;-;-;-;-;-;-;-
BLA;202309171410;19.10;0.00;4.00;346.00;52.20;9.10;192.00;5.80;9.00;849.60;-;1022.60;1534.80;-;-;-;-;-;-;-
BOL;202309171410;24.40;0.00;8.00;431.00;51.80;13.90;62.00;19.10;26.60;921.60;-;1016.70;1524.30;-;-;-;-;-;-;-
BOU;202309171410;22.00;-;-;-;76.20;17.60;308.00;2.90;5.40;970.80;1013.40;1015.10;-;-;-;-;-;-;-;-
BRZ;202309171410;-;0.00;-;-;-;-;225.00;6.10;14.00;948.80;-;1015.30;-;-;-;-;-;-;-;-
BUS;202309171410;27.40;0.00;10.00;497.00;53.30;17.10;117.00;4.30;7.90;969.20;1012.40;1015.00;-;-;-;-;-;-;-;-
BUF;202309171410;17.50;0.00;10.00;525.00;49.60;6.90;189.00;5.80;11.20;808.50;-;1026.00;1539.30;-;-;-;-;-;-;-
