Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150950;18.80;0.00;1.00;363.00;80.90;15.50;13.00;2.20;5.80;956.00;1017.60;1019.50;-;-;-;-;-;-;-;-
COM;202309150950;18.10;0.00;0.00;425.00;83.80;15.30;134.00;4.70;8.60;954.10;1020.00;1021.90;-;-;-;-;-;-;-;-
ABO;202309150950;15.40;0.00;0.00;328.00;68.70;9.70;144.00;2.50;5.80;871.30;-;1021.80;1535.40;-;-;-;-;-;-;-
AIG;202309150950;22.50;0.00;10.00;634.00;55.50;13.20;148.00;7.90;14.00;972.90;1016.40;1018.20;-;-;-;-;-;-;-;-
ALT;202309150950;19.00;0.00;1.00;259.00;80.30;15.50;320.00;5.80;10.40;966.90;1017.40;1018.90;-;-;-;-;-;-;-;-
ARH;202309150950;17.90;0.00;8.00;756.00;92.30;16.60;323.00;9.00;15.10;972.30;1018.40;1019.50;-;-;-;-;-;-;-;-
AND;202309150950;18.00;0.00;0.00;201.00;62.30;10.70;276.00;1.80;4.70;907.10;-;1021.00;1541.70;-;-;-;-;-;-;-
ANT;202309150950;15.20;0.00;0.00;361.00;60.50;7.60;199.00;20.90;31.30;861.10;-;1023.40;1545.60;-;-;-;-;-;-;-
ARO;202309150950;14.50;0.00;8.00;830.00;68.80;8.80;85.00;11.20;17.60;816.00;-;1024.10;1532.10;-;-;-;-;-;-;-
RAG;202309150950;21.60;0.00;10.00;769.00;73.40;16.60;291.00;9.40;14.80;960.50;1016.80;1019.10;-;-;-;-;-;-;-;-
BAN;202309150950;-;-;0.00;316.00;-;-;-;-;-;-;-;-;-;-;243.00;12.20;13.70;14.20;92.20;13.00
BAS;202309150950;20.40;0.00;10.00;611.00;69.40;14.60;73.00;9.00;16.60;980.80;1017.40;1018.50;-;-;-;-;-;-;-;-
LAT;202309150950;15.70;0.00;1.00;386.00;72.10;10.70;273.00;6.80;11.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309150950;18.60;0.00;0.00;338.00;80.70;15.20;20.00;2.90;6.50;954.20;1017.50;1019.40;-;-;-;-;-;-;-;-
