Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181650;18.60;0.00;0.00;48.00;68.70;12.70;227.00;1.10;3.60;949.80;1011.00;1012.90;-;-;-;-;-;-;-;-
COM;202309181650;17.80;0.00;0.00;44.00;100.00;17.80;145.00;4.30;6.80;947.30;1012.90;1014.70;-;-;-;-;-;-;-;-
ABO;202309181650;12.20;0.00;0.00;44.00;77.70;8.40;249.00;7.20;18.00;867.10;-;1017.00;1492.60;-;-;-;-;-;-;-
AIG;202309181650;18.10;0.00;0.00;53.00;75.40;13.70;152.00;12.20;26.30;969.40;1013.50;1014.50;-;-;-;-;-;-;-;-
ALT;202309181650;17.40;0.00;0.00;25.00;77.10;13.30;132.00;18.70;27.00;961.90;1012.40;1013.60;-;-;-;-;-;-;-;-
ARH;202309181650;19.20;0.00;0.00;4.00;64.70;12.40;95.00;15.10;49.70;965.80;1011.40;1012.80;-;-;-;-;-;-;-;-
AND;202309181650;13.00;0.60;0.00;0.00;94.70;12.20;280.00;1.10;2.90;904.30;-;1018.00;1506.00;-;-;-;-;-;-;-
ANT;202309181650;11.20;0.00;0.00;31.00;91.50;9.90;249.00;4.00;7.90;857.00;-;1018.70;1504.20;-;-;-;-;-;-;-
ARO;202309181650;8.60;0.20;0.00;20.00;97.00;8.20;247.00;4.70;6.80;813.00;-;1020.50;1508.80;-;-;-;-;-;-;-
RAG;202309181650;15.90;0.00;0.00;20.00;90.90;14.40;107.00;10.10;20.50;957.30;1014.70;1015.80;-;-;-;-;-;-;-;-
BAN;202309181650;-;-;3.00;151.00;-;-;-;-;-;-;-;-;-;-;266.00;23.80;34.20;13.00;98.40;12.80
BAS;202309181650;22.10;0.00;6.00;122.00;53.50;12.20;231.00;5.40;18.00;973.90;1010.00;1011.40;-;-;-;-;-;-;-;-
