Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309152030;15.10;0.00;0.00;2.00;94.40;14.20;32.00;1.10;3.20;953.40;1015.60;1016.70;-;-;-;-;-;-;-;-
COM;202309152030;14.30;0.00;0.00;1.00;98.10;14.00;334.00;4.00;5.80;953.70;1020.60;1021.50;-;-;-;-;-;-;-;-
ABO;202309152030;13.10;0.00;0.00;1.00;85.40;10.70;320.00;4.00;7.20;870.10;-;1020.40;1522.10;-;-;-;-;-;-;-
AIG;202309152030;18.60;0.00;0.00;0.00;78.50;14.80;199.00;12.20;14.80;970.40;1014.40;1015.60;-;-;-;-;-;-;-;-
ALT;202309152030;16.10;0.00;0.00;0.00;89.10;14.30;278.00;3.60;6.80;964.70;1015.60;1016.60;-;-;-;-;-;-;-;-
ARH;202309152030;17.60;0.00;0.00;1.00;99.30;17.50;152.00;2.90;5.00;969.10;1015.10;1016.20;-;-;-;-;-;-;-;-
AND;202309152030;13.80;0.00;0.00;0.00;77.80;10.00;100.00;3.20;6.50;906.80;-;1020.70;1530.50;-;-;-;-;-;-;-
ANT;202309152030;14.10;0.00;0.00;0.00;66.90;8.00;188.00;18.00;30.60;860.50;-;1022.70;1539.30;-;-;-;-;-;-;-
ARO;202309152030;11.30;0.00;0.00;2.00;66.80;5.40;268.00;5.00;8.60;815.50;-;1023.50;1531.00;-;-;-;-;-;-;-
RAG;202309152030;19.30;0.00;0.00;0.00;74.10;14.60;129.00;16.90;37.80;958.60;1015.30;1017.10;-;-;-;-;-;-;-;-
BAN;202309152030;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;153.00;14.00;15.80;17.50;76.30;13.30
BAS;202309152030;18.70;0.00;0.00;0.00;79.50;15.10;86.00;4.00;7.60;977.70;1014.40;1015.30;-;-;-;-;-;-;-;-
LAT;202309152030;11.40;0.00;0.00;1.00;90.20;9.90;23.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309152030;17.30;0.00;0.00;0.00;91.60;15.90;107.00;2.20;4.30;951.50;1014.90;1016.50;-;-;-;-;-;-;-;-
BEZ;202309152030;17.60;0.00;0.00;3.00;97.10;17.10;80.00;1.40;2.50;977.40;1015.40;1016.20;-;-;-;-;-;-;-;-
BIA;202309152030;15.60;0.00;0.00;1.00;97.70;15.20;277.00;1.40;2.90;987.30;1020.20;1020.50;-;-;-;-;-;-;-;-
BIN;202309152030;13.40;0.00;-;-;67.00;7.40;60.00;13.00;24.50;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309152030;14.60;0.00;0.00;2.00;98.40;14.40;119.00;4.70;7.20;956.90;1015.80;1016.60;-;-;-;-;-;-;-;-
BIV;202309152030;8.40;-;-;-;85.00;6.00;95.00;5.80;11.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309152030;14.80;0.00;0.00;3.00;91.00;13.30;312.00;4.00;6.10;937.10;-;1016.90;1502.60;-;-;-;-;-;-;-
BLA;202309152030;9.50;0.00;0.00;2.00;93.90;8.60;60.00;4.30;6.10;849.60;-;1022.60;1535.00;-;-;-;-;-;-;-
BOL;202309152030;14.40;0.00;0.00;0.00;94.20;13.50;217.00;4.00;5.80;923.30;-;1018.50;1514.60;-;-;-;-;-;-;-
BOU;202309152030;20.40;-;-;-;71.40;15.10;145.00;11.90;19.40;970.70;1013.60;1015.00;-;-;-;-;-;-;-;-
BRZ;202309152030;-;0.00;-;-;-;-;66.00;6.10;9.00;950.90;-;1017.50;-;-;-;-;-;-;-;-
BUS;202309152030;17.10;0.00;0.00;1.00;92.90;15.90;181.00;1.80;4.30;970.60;1015.50;1016.50;-;-;-;-;-;-;-;-
BUF;202309152030;9.80;0.00;0.00;1.00;91.30;8.50;177.00;3.20;6.10;807.80;-;1025.20;1543.90;-;-;-;-;-;-;-
FRE;202309152030;15.10;0.00;0.00;2.00;88.10;13.10;36.00;6.50;9.70;882.10;-;1019.60;1519.80;-;-;-;-;-;-;-
CEV;202309152030;16.10;-;0.00;1.00;96.10;15.50;352.00;3.60;6.50;971.10;1020.30;1021.10;-;-;-;-;-;-;-;-
CHZ;202309152030;18.10;0.00;0.00;0.00;86.50;15.80;101.00;1.10;4.00;964.30;1015.30;1016.60;-;-;-;-;-;-;-;-
CHA;202309152030;12.00;0.00;0.00;0.00;93.30;11.00;139.00;23.40;25.90;842.20;-;1020.90;1518.30;-;-;-;-;-;-;-
CHM;202309152030;15.30;-;0.00;0.00;85.00;12.80;100.00;11.50;16.20;889.20;-;1019.10;1517.70;-;-;-;-;-;-;-
CHU;202309152030;17.60;0.00;0.00;1.00;74.20;13.00;212.00;4.30;12.60;952.70;1016.40;1018.10;-;-;-;-;-;-;-;-
CHD;202309152030;15.70;0.00;0.00;0.00;93.50;14.70;341.00;2.90;5.00;900.90;-;1019.10;1520.10;-;-;-;-;-;-;-
CIM;202309152030;10.90;0.00;0.00;0.00;95.20;10.20;193.00;6.50;11.20;838.50;-;1024.60;1548.30;-;-;-;-;-;-;-
CDM;202309152030;12.10;0.00;-;-;84.40;9.60;13.00;4.00;7.60;-;-;-;-;-;-;-;-;-;-;-
GSB;202309152030;6.10;0.00;0.00;0.00;100.00;6.10;289.00;23.40;32.80;758.10;-;1026.20;-;3137.00;-;-;-;-;-;-
COY;202309152030;14.20;0.00;-;-;99.20;14.10;262.00;2.50;4.30;-;-;-;-;-;-;-;-;-;-;-
CMA;202309152030;5.70;-;0.00;1.00;84.20;3.20;232.00;22.30;29.90;758.20;-;1025.90;-;3133.70;-;-;-;-;-;-
CRM;202309152030;19.70;0.00;-;0.00;70.10;14.10;31.00;7.90;10.80;965.30;1014.60;1016.20;-;-;-;-;-;-;-;-
DAV;202309152030;10.10;0.00;0.00;0.00;93.00;9.00;208.00;2.90;4.70;844.00;-;1023.00;1536.60;-;-;-;-;-;-;-
DEM;202309152030;16.40;0.00;0.00;3.00;92.70;15.20;232.00;1.80;4.00;964.10;1014.90;1015.90;-;-;-;-;-;-;-;-
DIS;202309152030;13.40;0.00;0.00;4.00;73.50;8.80;294.00;5.00;11.50;885.30;-;1022.20;1539.90;-;-;-;-;-;-;-
EBK;202309152030;14.20;0.00;0.00;2.00;99.30;14.10;302.00;0.40;2.20;944.40;-;1017.40;1504.60;-;-;-;-;-;-;-
EGH;202309152030;3.00;-;0.00;0.00;95.40;2.30;117.00;27.70;36.40;721.40;-;1027.60;-;3136.70;-;-;-;-;-;-
EGO;202309152030;16.80;0.00;-;3.00;99.30;16.70;109.00;2.90;5.00;955.40;1015.40;1016.80;-;-;-;-;-;-;-;-
EIN;202309152030;13.60;0.00;0.00;0.00;96.60;13.10;290.00;1.40;3.20;913.20;-;1018.50;1511.90;-;-;-;-;-;-;-
ELM;202309152030;16.30;0.00;0.00;0.00;58.00;8.00;184.00;9.70;20.50;908.30;-;1018.80;1519.60;-;-;-;-;-;-;-
ENG;202309152030;12.10;0.00;0.00;0.00;92.40;10.90;101.00;8.30;15.10;900.40;-;1019.50;1517.20;-;-;-;-;-;-;-
EVI;202309152030;18.90;0.00;0.00;1.00;74.00;14.20;145.00;12.20;26.30;959.60;1014.80;1016.40;-;-;-;-;-;-;-;-
EVO;202309152030;10.50;0.00;0.00;2.00;70.90;5.50;70.00;4.00;6.80;820.20;-;1023.10;1530.30;-;-;-;-;-;-;-
FAH;202309152030;16.50;0.00;0.00;0.00;88.20;14.50;63.00;6.10;9.40;946.30;1014.60;1016.30;-;-;-;-;-;-;-;-
FLU;202309152030;13.90;0.00;-;-;88.50;12.00;137.00;5.40;11.20;-;-;-;-;-;-;-;-;-;-;-
GRA;202309152030;18.30;0.00;0.00;1.00;98.60;18.10;21.00;4.30;5.40;940.70;-;1016.80;1512.30;-;-;-;-;-;-;-
FRU;202309152030;14.40;0.00;0.00;1.00;92.20;13.20;235.00;6.10;8.30;-;-;-;-;-;-;-;-;-;-;-
GVE;202309152030;17.90;0.00;0.00;0.00;85.50;15.40;281.00;1.80;4.00;966.80;1014.30;1015.40;-;-;-;-;-;-;-;-
GES;202309152030;18.10;0.00;-;-;80.00;14.60;304.00;3.20;5.80;955.70;1015.30;1017.00;-;-;-;-;-;-;-;-
