Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181130;17.10;0.00;0.00;154.00;85.00;14.60;185.00;19.40;34.20;952.00;1013.70;1015.20;-;-;-;-;-;-;-;-
COM;202309181130;17.50;0.10;0.00;54.00;100.00;17.50;189.00;5.40;12.20;948.80;1014.50;1016.30;-;-;-;-;-;-;-;-
ABO;202309181130;13.30;0.00;0.00;159.00;84.40;10.70;231.00;8.60;15.50;869.50;-;1019.80;1516.50;-;-;-;-;-;-;-
AIG;202309181130;17.80;0.50;0.00;14.00;92.80;16.60;189.00;6.10;8.60;971.80;1016.00;1017.00;-;-;-;-;-;-;-;-
ALT;202309181130;17.60;0.00;0.00;124.00;79.80;14.10;138.00;14.40;24.10;965.20;1015.90;1017.10;-;-;-;-;-;-;-;-
ARH;202309181130;18.10;0.00;0.00;324.00;98.20;17.80;105.00;16.20;23.00;969.50;1015.50;1016.60;-;-;-;-;-;-;-;-
AND;202309181130;16.00;0.10;0.00;57.00;90.30;14.40;317.00;5.40;7.90;903.70;-;1017.30;1506.20;-;-;-;-;-;-;-
ANT;202309181130;11.80;0.00;0.00;148.00;94.50;10.90;19.00;24.50;44.30;857.70;-;1019.50;1511.10;-;-;-;-;-;-;-
ARO;202309181130;11.10;0.20;0.00;116.00;99.20;11.00;77.00;9.40;20.20;812.90;-;1020.40;1504.30;-;-;-;-;-;-;-
RAG;202309181130;16.30;0.50;0.00;99.00;92.50;15.10;332.00;4.70;10.80;959.20;1016.60;1017.80;-;-;-;-;-;-;-;-
BAN;202309181130;-;-;0.00;301.00;-;-;-;-;-;-;-;-;-;-;199.00;37.10;46.10;14.70;72.10;9.70
BAS;202309181130;19.00;0.00;0.00;269.00;89.70;17.30;124.00;5.00;11.20;976.10;1012.70;1013.70;-;-;-;-;-;-;-;-
LAT;202309181130;14.20;0.30;0.00;176.00;97.20;13.80;271.00;4.30;8.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309181130;17.60;0.10;0.00;340.00;91.90;16.30;221.00;10.80;18.70;950.90;1014.20;1015.90;-;-;-;-;-;-;-;-
BEZ;202309181130;18.50;0.00;0.00;107.00;91.10;17.00;247.00;5.80;13.30;976.30;1014.10;1015.00;-;-;-;-;-;-;-;-
BIA;202309181130;18.60;0.20;0.00;46.00;97.50;18.20;226.00;4.00;11.50;982.10;1014.40;1015.20;-;-;-;-;-;-;-;-
BIN;202309181130;15.90;0.00;-;-;71.90;10.80;61.00;13.00;25.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181130;17.90;0.00;0.00;186.00;83.30;15.00;199.00;12.20;24.10;956.60;1014.70;1016.30;-;-;-;-;-;-;-;-
BIV;202309181130;13.70;0.20;-;-;76.00;9.60;309.00;9.00;20.90;-;-;-;-;-;-;-;-;-;-;-
