Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309180930;16.90;0.40;0.00;40.00;87.40;14.80;204.00;9.70;19.10;952.90;1014.70;1016.20;-;-;-;-;-;-;-;-
COM;202309180930;16.90;0.20;0.00;22.00;100.00;16.90;210.00;4.70;11.50;949.00;1014.90;1016.50;-;-;-;-;-;-;-;-
ABO;202309180930;12.10;0.40;0.00;46.00;96.80;11.60;37.00;9.40;16.20;869.20;-;1019.40;1512.70;-;-;-;-;-;-;-
AIG;202309180930;17.20;0.60;0.00;2.00;95.20;16.40;192.00;5.80;9.00;971.80;1016.10;1017.00;-;-;-;-;-;-;-;-
ALT;202309180930;17.10;1.00;0.00;50.00;90.40;15.50;304.00;7.60;16.90;964.40;1015.10;1016.30;-;-;-;-;-;-;-;-
ARH;202309180930;18.30;0.40;0.00;103.00;94.40;17.40;272.00;14.80;22.70;968.80;1014.70;1015.90;-;-;-;-;-;-;-;-
AND;202309180930;15.90;0.20;0.00;75.00;95.50;15.20;47.00;1.80;3.60;903.30;-;1016.90;1502.20;-;-;-;-;-;-;-
ANT;202309180930;12.80;0.00;0.00;103.00;99.00;12.60;4.00;18.40;27.70;857.10;-;1018.80;1505.60;-;-;-;-;-;-;-
ARO;202309180930;11.00;0.60;0.00;37.00;99.20;10.90;97.00;6.10;9.00;813.00;-;1020.50;1505.50;-;-;-;-;-;-;-
RAG;202309180930;17.10;0.90;0.00;45.00;81.50;13.90;283.00;22.70;35.60;957.90;1015.00;1016.40;-;-;-;-;-;-;-;-
BAN;202309180930;-;-;0.00;45.00;-;-;-;-;-;-;-;-;-;-;234.00;40.00;49.00;13.00;92.60;11.80
BAS;202309180930;17.50;0.00;0.00;75.00;90.20;15.90;302.00;3.20;9.40;976.80;1013.60;1014.40;-;-;-;-;-;-;-;-
LAT;202309180930;13.50;0.00;0.00;84.00;92.30;12.30;251.00;7.60;16.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309180930;16.60;0.10;0.00;61.00;91.30;15.20;187.00;5.40;9.40;951.80;1015.40;1016.80;-;-;-;-;-;-;-;-
BEZ;202309180930;18.40;0.00;0.00;107.00;97.60;18.00;191.00;7.60;14.80;976.40;1014.20;1015.10;-;-;-;-;-;-;-;-
BIA;202309180930;18.30;0.40;0.00;74.00;97.50;17.90;276.00;6.10;10.40;982.20;1014.60;1015.30;-;-;-;-;-;-;-;-
BIN;202309180930;13.20;0.00;-;-;93.60;12.20;23.00;4.30;8.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309180930;17.00;0.70;0.00;56.00;91.20;15.60;213.00;12.60;18.70;956.60;1014.90;1016.30;-;-;-;-;-;-;-;-
BIV;202309180930;13.70;0.30;-;-;77.00;9.70;317.00;5.00;15.80;-;-;-;-;-;-;-;-;-;-;-
BIE;202309180930;15.40;0.00;0.00;39.00;98.90;15.20;79.00;0.70;5.00;936.30;-;1016.10;1497.30;-;-;-;-;-;-;-
BLA;202309180930;13.40;0.00;0.00;137.00;88.50;11.50;153.00;1.80;3.20;847.10;-;1019.70;1510.10;-;-;-;-;-;-;-
