Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181010;16.70;0.20;0.00;80.00;87.80;14.70;189.00;18.40;30.20;952.90;1014.70;1016.20;-;-;-;-;-;-;-;-
COM;202309181010;17.10;0.00;0.00;62.00;100.00;17.10;296.00;3.20;5.40;948.90;1014.70;1016.40;-;-;-;-;-;-;-;-
ABO;202309181010;13.40;0.50;0.00;114.00;72.60;8.60;147.00;15.50;37.10;869.60;-;1019.90;1517.50;-;-;-;-;-;-;-
AIG;202309181010;17.30;0.00;0.00;6.00;94.40;16.40;165.00;9.40;12.20;971.40;1015.70;1016.60;-;-;-;-;-;-;-;-
ALT;202309181010;17.10;1.50;0.00;70.00;92.60;15.90;306.00;6.10;12.20;964.70;1015.40;1016.60;-;-;-;-;-;-;-;-
ARH;202309181010;18.10;0.50;0.00;43.00;98.30;17.80;148.00;5.80;9.00;969.60;1015.60;1016.70;-;-;-;-;-;-;-;-
AND;202309181010;16.00;0.40;0.00;62.00;93.20;14.90;64.00;1.80;3.20;903.40;-;1017.00;1503.40;-;-;-;-;-;-;-
ANT;202309181010;12.90;0.20;0.00;111.00;91.90;11.60;29.00;14.00;28.10;857.20;-;1018.90;1506.60;-;-;-;-;-;-;-
ARO;202309181010;11.20;0.20;0.00;113.00;99.30;11.10;90.00;7.20;11.90;812.80;-;1020.20;1503.20;-;-;-;-;-;-;-
RAG;202309181010;16.40;0.80;0.00;61.00;89.60;14.70;296.00;17.60;32.80;958.50;1015.80;1017.00;-;-;-;-;-;-;-;-
BAN;202309181010;-;-;0.00;99.00;-;-;-;-;-;-;-;-;-;-;216.00;42.10;52.90;13.30;84.10;10.70
BAS;202309181010;17.60;0.00;0.00;92.00;93.20;16.50;71.00;7.60;15.10;975.60;1012.40;1013.20;-;-;-;-;-;-;-;-
LAT;202309181010;13.90;0.00;0.00;148.00;94.70;13.10;307.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309181010;16.60;0.40;0.00;93.00;90.90;15.10;159.00;13.70;29.50;951.20;1014.70;1016.20;-;-;-;-;-;-;-;-
BEZ;202309181010;18.10;0.00;0.00;102.00;92.70;16.90;209.00;12.60;27.40;976.40;1014.20;1015.10;-;-;-;-;-;-;-;-
BIA;202309181010;18.60;0.10;0.00;39.00;93.90;17.60;239.00;3.60;7.90;982.30;1014.60;1015.40;-;-;-;-;-;-;-;-
BIN;202309181010;14.50;0.00;-;-;85.80;12.20;62.00;15.10;23.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181010;16.40;0.50;0.00;84.00;93.50;15.30;224.00;10.80;16.90;956.80;1015.30;1016.50;-;-;-;-;-;-;-;-
BIV;202309181010;14.50;0.00;-;-;68.40;8.80;3.00;11.90;34.90;-;-;-;-;-;-;-;-;-;-;-
