Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131450;21.20;0.00;2.00;293.00;67.40;14.90;189.00;9.00;17.60;955.60;1016.60;1019.00;-;-;-;-;-;-;-;-
COM;202309131450;19.20;0.00;0.00;207.00;86.10;16.80;154.00;7.20;13.00;950.90;1016.40;1018.50;-;-;-;-;-;-;-;-
ABO;202309131450;13.10;0.60;0.00;119.00;86.90;11.00;275.00;7.20;16.60;872.00;-;1022.60;1540.40;-;-;-;-;-;-;-
AIG;202309131450;18.90;0.00;3.00;289.00;83.40;16.00;336.00;10.10;16.60;974.80;1019.00;1020.20;-;-;-;-;-;-;-;-
ALT;202309131450;18.90;0.00;0.00;100.00;85.70;16.50;20.00;0.40;1.40;967.30;1017.80;1019.30;-;-;-;-;-;-;-;-
ARH;202309131450;20.60;0.00;0.00;131.00;85.40;18.10;87.00;4.30;5.80;971.60;1017.20;1018.80;-;-;-;-;-;-;-;-
AND;202309131450;17.80;0.00;0.00;186.00;72.10;12.70;348.00;5.40;12.60;906.30;-;1020.20;1533.80;-;-;-;-;-;-;-
ANT;202309131450;14.00;0.00;0.00;177.00;81.70;10.90;18.00;13.00;23.00;860.20;-;1022.40;1536.30;-;-;-;-;-;-;-
ARO;202309131450;11.40;0.00;2.00;182.00;79.10;7.90;72.00;9.70;14.40;815.20;-;1023.10;1527.80;-;-;-;-;-;-;-
RAG;202309131450;20.00;0.00;0.00;247.00;78.20;16.10;293.00;12.60;19.80;960.70;1017.40;1019.30;-;-;-;-;-;-;-;-
BAN;202309131450;-;-;0.00;83.00;-;-;-;-;-;-;-;-;-;-;260.00;26.60;38.90;14.80;93.70;13.80
BAS;202309131450;19.70;0.10;2.00;159.00;89.80;18.00;173.00;3.20;6.10;981.40;1018.10;1019.20;-;-;-;-;-;-;-;-
LAT;202309131450;15.60;0.00;2.00;377.00;62.50;8.50;270.00;6.10;9.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309131450;19.10;0.00;0.00;136.00;78.70;15.30;236.00;18.40;36.00;954.60;1017.80;1019.80;-;-;-;-;-;-;-;-
BEZ;202309131450;23.00;0.00;0.00;197.00;61.80;15.30;239.00;6.50;11.20;979.40;1016.70;1018.20;-;-;-;-;-;-;-;-
BIA;202309131450;20.60;0.00;0.00;224.00;83.80;17.80;177.00;9.40;16.90;984.30;1016.50;1017.50;-;-;-;-;-;-;-;-
BIN;202309131450;13.20;0.20;-;-;91.40;11.80;251.00;10.40;15.50;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309131450;19.80;0.00;0.00;122.00;75.40;15.30;212.00;6.50;10.10;959.10;1017.00;1018.90;-;-;-;-;-;-;-;-
BIV;202309131450;11.30;0.00;-;-;82.50;8.40;228.00;8.30;13.30;-;-;-;-;-;-;-;-;-;-;-
BIE;202309131450;15.30;0.10;0.00;68.00;96.40;14.70;205.00;4.70;6.80;940.80;-;1020.90;1536.90;-;-;-;-;-;-;-
BLA;202309131450;13.00;0.00;0.00;131.00;94.30;12.10;270.00;1.10;2.90;849.90;-;1023.00;1537.90;-;-;-;-;-;-;-
BOL;202309131450;16.50;0.00;0.00;81.00;85.50;14.10;233.00;7.90;15.50;925.60;-;1021.00;1540.80;-;-;-;-;-;-;-
BOU;202309131450;18.80;-;-;-;83.40;15.90;345.00;7.60;12.60;975.80;1019.10;1020.30;-;-;-;-;-;-;-;-
BRZ;202309131450;-;0.00;-;-;-;-;251.00;2.90;4.70;952.70;-;1019.40;-;-;-;-;-;-;-;-
BUS;202309131450;20.20;0.00;0.00;106.00;87.00;18.00;65.00;2.20;5.00;972.70;1017.20;1018.70;-;-;-;-;-;-;-;-
BUF;202309131450;11.10;0.00;1.00;167.00;86.30;8.90;310.00;3.60;5.80;806.70;-;1023.80;1530.40;-;-;-;-;-;-;-
FRE;202309131450;12.80;0.40;0.00;31.00;98.30;12.50;243.00;1.80;3.60;884.70;-;1022.50;1541.70;-;-;-;-;-;-;-
CEV;202309131450;20.80;0.00;0.00;169.00;77.30;16.70;185.00;5.80;10.40;968.20;1016.40;1018.10;-;-;-;-;-;-;-;-
CHZ;202309131450;20.30;0.00;1.00;221.00;76.50;16.00;187.00;5.80;10.10;966.80;1017.50;1019.20;-;-;-;-;-;-;-;-
CHA;202309131450;10.60;0.00;0.00;108.00;100.00;10.60;311.00;17.60;21.20;844.10;-;1023.10;1537.50;-;-;-;-;-;-;-
CHM;202309131450;13.40;1.40;0.00;34.00;98.10;13.10;269.00;5.00;12.60;891.70;-;1021.90;1538.50;-;-;-;-;-;-;-
CHU;202309131450;20.30;0.00;0.00;216.00;73.20;15.30;9.00;8.30;11.50;953.50;1016.60;1019.00;-;-;-;-;-;-;-;-
CHD;202309131450;14.90;0.30;0.00;207.00;88.50;13.00;41.00;3.20;5.00;903.40;-;1021.90;1541.90;-;-;-;-;-;-;-
CIM;202309131450;13.80;0.00;6.00;356.00;82.10;10.80;90.00;2.50;5.80;836.80;-;1022.60;1529.90;-;-;-;-;-;-;-
CDM;202309131450;12.50;0.00;-;-;83.40;9.80;177.00;4.30;7.60;-;-;-;-;-;-;-;-;-;-;-
GSB;202309131450;6.80;0.00;0.00;118.00;97.30;6.40;82.00;11.50;16.90;758.20;-;1026.30;-;3139.70;-;-;-;-;-;-
COY;202309131450;17.20;0.20;-;-;96.60;16.70;266.00;4.70;7.60;-;-;-;-;-;-;-;-;-;-;-
CMA;202309131450;6.80;-;0.00;101.00;94.90;6.00;356.00;11.90;16.60;758.10;-;1025.80;-;3135.30;-;-;-;-;-;-
CRM;202309131450;17.50;3.50;-;18.00;95.60;16.80;275.00;13.30;22.00;968.90;1018.80;1019.90;-;-;-;-;-;-;-;-
DAV;202309131450;12.80;0.00;0.00;171.00;83.50;10.10;12.00;14.00;17.60;843.70;-;1022.60;1533.00;-;-;-;-;-;-;-
DEM;202309131450;20.60;0.00;0.00;173.00;73.30;15.70;248.00;10.10;14.80;967.40;1017.60;1019.40;-;-;-;-;-;-;-;-
DIS;202309131450;15.70;0.00;0.00;188.00;76.70;11.60;57.00;2.20;4.30;884.80;-;1021.70;1538.00;-;-;-;-;-;-;-
EBK;202309131450;18.90;0.00;0.00;116.00;79.50;15.30;16.00;2.50;4.00;946.70;-;1019.80;1540.30;-;-;-;-;-;-;-
EGH;202309131450;3.80;-;0.00;29.00;100.00;3.80;127.00;7.60;13.70;721.40;-;1027.60;-;3137.40;-;-;-;-;-;-
EGO;202309131450;20.90;0.00;-;209.00;73.90;16.10;158.00;6.50;9.40;957.60;1016.90;1019.10;-;-;-;-;-;-;-;-
EIN;202309131450;17.20;0.00;0.00;130.00;81.80;14.10;17.00;1.10;2.50;915.30;-;1020.80;1539.20;-;-;-;-;-;-;-
ELM;202309131450;16.00;0.00;0.00;89.00;87.00;13.80;110.00;5.80;7.60;910.40;-;1021.10;1538.40;-;-;-;-;-;-;-
ENG;202309131450;15.80;0.00;0.00;147.00;93.70;14.80;218.00;10.40;16.60;902.00;-;1021.30;1538.70;-;-;-;-;-;-;-
EVI;202309131450;17.50;0.00;0.00;94.00;93.50;16.40;323.00;10.80;18.70;963.40;1019.10;1020.40;-;-;-;-;-;-;-;-
EVO;202309131450;10.60;0.00;0.00;65.00;93.10;9.50;237.00;0.70;2.90;821.30;-;1024.40;1541.40;-;-;-;-;-;-;-
FAH;202309131450;16.60;0.10;0.00;38.00;93.00;15.50;303.00;9.00;14.80;950.40;1019.00;1020.60;-;-;-;-;-;-;-;-
FLU;202309131450;17.50;0.00;-;-;82.30;14.50;337.00;6.50;10.10;-;-;-;-;-;-;-;-;-;-;-
GRA;202309131450;17.10;0.00;0.00;155.00;92.60;15.90;221.00;17.60;24.50;944.30;-;1020.60;1540.50;-;-;-;-;-;-;-
FRU;202309131450;17.20;1.70;0.00;22.00;89.50;15.50;256.00;11.20;14.40;-;-;-;-;-;-;-;-;-;-;-
GVE;202309131450;17.20;0.10;0.00;62.00;90.40;15.60;295.00;2.50;5.00;971.50;1019.30;1020.30;-;-;-;-;-;-;-;-
GES;202309131450;19.00;0.00;-;-;84.80;16.40;270.00;3.60;5.80;958.10;1017.70;1019.50;-;-;-;-;-;-;-;-
GIH;202309131450;20.60;0.00;0.00;180.00;76.00;16.20;51.00;3.60;9.40;963.70;1017.50;1019.40;-;-;-;-;-;-;-;-
GLA;202309131450;18.50;0.00;0.00;112.00;88.20;16.50;340.00;3.20;5.00;958.60;1017.90;1019.60;-;-;-;-;-;-;-;-
GOR;202309131450;2.70;-;0.00;154.00;99.70;2.70;121.00;4.00;7.60;700.70;-;1028.60;-;3139.60;-;-;-;-;-;-
GRE;202309131450;20.60;0.00;0.00;75.00;71.20;15.20;237.00;21.60;30.20;968.40;1017.50;1019.20;-;-;-;-;-;-;-;-
GRH;202309131450;9.30;0.00;0.00;153.00;99.80;9.30;10.00;10.10;16.20;808.20;-;1024.70;1540.90;-;-;-;-;-;-;-
GRO;202309131450;20.00;0.00;0.00;71.00;83.90;17.20;9.00;5.40;8.30;979.40;1016.80;1017.90;-;-;-;-;-;-;-;-
GRC;202309131450;11.60;0.00;0.00;67.00;97.40;11.20;-;-;-;843.20;-;1023.30;1538.60;-;-;-;-;-;-;-
GOS;202309131450;16.10;0.00;-;-;86.20;13.80;341.00;4.30;6.50;911.00;-;1020.80;1536.80;-;-;-;-;-;-;-
GOE;202309131450;19.20;3.80;0.00;34.00;82.60;16.20;283.00;14.40;28.10;973.40;1017.40;1018.60;-;-;-;-;-;-;-;-
