Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309151920;15.60;0.00;0.00;2.00;94.70;14.80;166.00;2.20;2.90;953.90;1016.10;1017.20;-;-;-;-;-;-;-;-
COM;202309151920;14.40;0.00;0.00;1.00;96.40;13.80;332.00;2.50;4.70;953.20;1020.00;1021.00;-;-;-;-;-;-;-;-
ABO;202309151920;13.00;0.00;0.00;2.00;87.00;10.90;282.00;2.90;6.50;870.30;-;1020.70;1523.90;-;-;-;-;-;-;-
AIG;202309151920;18.80;0.00;0.00;0.00;84.90;16.20;166.00;6.10;9.00;970.90;1014.90;1016.10;-;-;-;-;-;-;-;-
ALT;202309151920;16.80;0.00;0.00;0.00;88.70;14.90;158.00;3.60;6.50;964.50;1015.30;1016.40;-;-;-;-;-;-;-;-
ARH;202309151920;18.30;0.00;0.00;1.00;99.10;18.20;118.00;2.50;4.30;969.50;1015.40;1016.60;-;-;-;-;-;-;-;-
AND;202309151920;15.70;0.00;0.00;0.00;69.90;10.20;165.00;6.80;9.40;906.80;-;1020.70;1534.30;-;-;-;-;-;-;-
ANT;202309151920;14.70;0.00;0.00;0.00;62.90;7.70;268.00;9.00;16.90;860.40;-;1022.60;1538.50;-;-;-;-;-;-;-
ARO;202309151920;10.90;0.00;0.00;2.00;75.80;6.80;300.00;4.70;8.60;815.70;-;1023.70;1533.60;-;-;-;-;-;-;-
RAG;202309151920;18.00;0.00;0.00;0.00;85.50;15.50;88.00;1.40;4.30;959.20;1016.20;1017.80;-;-;-;-;-;-;-;-
BAN;202309151920;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;114.00;9.40;13.00;17.90;66.80;11.60
BAS;202309151920;20.50;0.00;0.00;0.00;69.70;14.80;98.00;2.20;6.80;977.60;1014.10;1015.20;-;-;-;-;-;-;-;-
LAT;202309151920;12.40;0.00;0.00;1.00;90.00;10.80;150.00;4.00;6.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309151920;18.40;0.00;0.00;0.00;87.70;16.30;229.00;4.30;7.20;951.60;1014.70;1016.60;-;-;-;-;-;-;-;-
