Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161330;24.70;0.00;10.00;579.00;53.90;14.70;40.00;6.50;12.20;952.20;1012.20;1015.40;-;-;-;-;-;-;-;-
COM;202309161330;18.40;0.00;0.00;249.00;84.90;15.80;178.00;9.70;16.20;953.30;1019.10;1021.10;-;-;-;-;-;-;-;-
ABO;202309161330;17.50;0.20;0.00;151.00;68.10;11.60;19.00;6.80;13.00;869.90;-;1020.20;1523.30;-;-;-;-;-;-;-
AIG;202309161330;23.40;0.00;3.00;457.00;61.20;15.50;360.00;7.60;12.20;970.70;1014.00;1015.90;-;-;-;-;-;-;-;-
ALT;202309161330;27.40;0.00;4.00;315.00;32.20;9.30;160.00;28.10;41.80;962.20;1010.90;1014.00;-;-;-;-;-;-;-;-
ARH;202309161330;22.60;0.00;10.00;607.00;76.00;18.20;279.00;7.20;11.90;967.90;1013.00;1014.90;-;-;-;-;-;-;-;-
AND;202309161330;19.10;0.00;0.00;170.00;63.20;11.90;163.00;13.00;17.60;906.60;-;1020.50;1539.20;-;-;-;-;-;-;-
ANT;202309161330;15.50;0.00;0.00;170.00;67.30;9.50;203.00;33.50;51.50;860.10;-;1022.30;1535.90;-;-;-;-;-;-;-
ARO;202309161330;15.00;0.00;5.00;484.00;51.40;5.10;185.00;13.30;27.40;815.50;-;1023.50;1526.30;-;-;-;-;-;-;-
RAG;202309161330;26.70;0.00;10.00;610.00;40.40;12.10;110.00;19.80;41.00;957.10;1012.20;1015.50;-;-;-;-;-;-;-;-
BAN;202309161330;-;-;0.00;291.00;-;-;-;-;-;-;-;-;-;-;256.00;27.70;34.20;17.90;70.40;12.40
BAS;202309161330;25.40;0.00;0.00;246.00;48.60;13.80;327.00;7.90;16.20;977.20;1013.00;1014.80;-;-;-;-;-;-;-;-
LAT;202309161330;17.70;0.00;0.00;251.00;57.50;9.20;214.00;2.90;6.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309161330;23.10;0.00;0.00;307.00;61.00;15.20;267.00;9.70;22.30;951.40;1013.40;1016.40;-;-;-;-;-;-;-;-
BEZ;202309161330;27.40;0.00;10.00;592.00;45.50;14.60;52.00;2.20;4.00;975.70;1012.30;1014.40;-;-;-;-;-;-;-;-
BIA;202309161330;19.90;0.00;0.00;245.00;82.80;16.90;197.00;10.40;18.40;986.80;1019.10;1020.00;-;-;-;-;-;-;-;-
BIN;202309161330;15.60;0.00;-;-;65.00;9.10;69.00;19.40;29.20;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309161330;23.90;0.00;10.00;559.00;62.40;16.30;14.00;5.80;11.20;955.70;1012.50;1015.40;-;-;-;-;-;-;-;-
BIV;202309161330;12.90;0.00;-;-;69.70;7.50;231.00;12.60;20.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309161330;20.80;0.00;0.00;400.00;64.40;13.80;225.00;11.20;22.30;937.30;-;1017.10;1522.50;-;-;-;-;-;-;-
BLA;202309161330;17.50;0.00;0.00;130.00;57.00;8.90;201.00;10.10;18.70;848.50;-;1021.30;1523.80;-;-;-;-;-;-;-
BOL;202309161330;22.50;0.00;0.00;156.00;54.50;12.90;253.00;6.50;11.90;922.00;-;1017.10;1523.20;-;-;-;-;-;-;-
BOU;202309161330;21.40;-;-;-;80.60;17.90;293.00;6.80;9.40;971.70;1014.50;1016.00;-;-;-;-;-;-;-;-
BRZ;202309161330;-;0.00;-;-;-;-;197.00;4.30;6.10;949.00;-;1015.50;-;-;-;-;-;-;-;-
BUS;202309161330;26.10;0.00;10.00;622.00;46.80;13.80;334.00;2.90;6.80;969.20;1012.60;1015.00;-;-;-;-;-;-;-;-
