Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309191050;18.90;0.00;4.00;766.00;68.60;13.00;201.00;13.00;23.00;956.10;1017.60;1019.60;-;-;-;-;-;-;-;-
COM;202309191050;23.00;0.00;10.00;763.00;48.90;11.70;130.00;4.30;7.20;948.70;1013.10;1016.20;-;-;-;-;-;-;-;-
ABO;202309191050;15.70;0.00;10.00;854.00;77.60;11.80;81.00;12.20;19.80;871.00;-;1021.50;1532.70;-;-;-;-;-;-;-
AIG;202309191050;20.60;0.00;10.00;604.00;69.10;14.70;309.00;6.80;11.90;974.00;1017.90;1019.30;-;-;-;-;-;-;-;-
ALT;202309191050;18.50;0.00;3.00;463.00;77.90;14.60;351.00;5.80;9.00;967.50;1018.10;1019.50;-;-;-;-;-;-;-;-
ARH;202309191050;20.10;0.00;2.00;427.00;63.40;12.90;282.00;18.00;23.80;972.10;1017.80;1019.30;-;-;-;-;-;-;-;-
AND;202309191050;18.30;0.00;10.00;723.00;64.80;11.60;359.00;8.60;15.50;906.10;-;1019.90;1533.00;-;-;-;-;-;-;-
ANT;202309191050;14.40;0.00;10.00;938.00;70.10;9.00;11.00;23.40;37.40;859.50;-;1021.60;1529.60;-;-;-;-;-;-;-
ARO;202309191050;10.30;0.00;2.00;418.00;90.70;8.80;86.00;9.70;14.00;815.00;-;1022.90;1527.10;-;-;-;-;-;-;-
RAG;202309191050;18.10;0.00;0.00;292.00;76.80;14.00;304.00;13.30;17.60;961.30;1018.40;1020.00;-;-;-;-;-;-;-;-
BAN;202309191050;-;-;0.00;199.00;-;-;-;-;-;-;-;-;-;-;262.00;18.00;32.00;13.10;84.90;10.60
BAS;202309191050;20.20;0.00;2.00;253.00;61.80;12.60;307.00;5.40;13.70;980.70;1017.30;1018.40;-;-;-;-;-;-;-;-
LAT;202309191050;14.20;0.00;1.00;254.00;68.30;8.40;269.00;5.40;10.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309191050;18.40;0.00;2.00;253.00;72.40;13.30;237.00;8.60;15.10;954.60;1017.90;1019.80;-;-;-;-;-;-;-;-
BEZ;202309191050;20.60;0.00;6.00;481.00;63.80;13.50;235.00;7.90;17.60;980.00;1017.60;1018.80;-;-;-;-;-;-;-;-
BIA;202309191050;23.40;0.00;10.00;743.00;53.50;13.40;159.00;6.80;14.80;981.90;1013.70;1015.00;-;-;-;-;-;-;-;-
BIN;202309191050;14.10;0.00;-;-;72.20;9.20;217.00;14.40;19.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309191050;17.80;0.00;0.00;256.00;72.50;12.80;211.00;12.20;22.70;959.80;1018.10;1019.70;-;-;-;-;-;-;-;-
BIV;202309191050;13.60;0.00;-;-;73.40;8.90;271.00;20.50;27.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309191050;18.20;0.00;9.00;703.00;73.30;13.30;197.00;13.00;22.30;940.00;-;1020.00;1538.80;-;-;-;-;-;-;-
BLA;202309191050;14.30;0.00;10.00;683.00;66.00;8.00;202.00;3.20;6.10;849.30;-;1022.30;1531.90;-;-;-;-;-;-;-
BOL;202309191050;18.10;0.00;8.00;740.00;82.10;15.00;62.00;9.70;14.40;924.60;-;1019.90;1535.90;-;-;-;-;-;-;-
BOU;202309191050;18.70;-;-;-;76.50;14.50;301.00;5.80;7.90;975.00;1018.30;1019.40;-;-;-;-;-;-;-;-
BRZ;202309191050;-;0.00;-;-;-;-;238.00;8.60;14.00;952.80;-;1019.50;-;-;-;-;-;-;-;-
BUS;202309191050;19.80;0.00;0.00;294.00;67.10;13.50;238.00;9.70;20.20;973.30;1017.90;1019.30;-;-;-;-;-;-;-;-
BUF;202309191050;14.30;0.00;10.00;805.00;49.40;3.90;286.00;11.90;23.40;805.90;-;1022.90;1516.70;-;-;-;-;-;-;-
FRE;202309191050;14.20;0.00;10.00;783.00;74.70;9.80;264.00;6.80;15.10;884.10;-;1021.90;1537.70;-;-;-;-;-;-;-
CEV;202309191050;22.80;0.00;10.00;716.00;62.30;15.20;202.00;8.60;16.60;965.80;1013.50;1015.60;-;-;-;-;-;-;-;-
CHZ;202309191050;18.60;0.00;0.00;232.00;72.50;13.60;137.00;4.30;8.60;967.40;1018.40;1019.80;-;-;-;-;-;-;-;-
CHA;202309191050;11.20;0.00;10.00;795.00;81.90;8.20;255.00;25.20;35.60;843.30;-;1022.20;1529.50;-;-;-;-;-;-;-
CHM;202309191050;13.60;0.00;1.00;266.00;80.80;10.40;213.00;5.00;18.40;891.00;-;1021.20;1532.20;-;-;-;-;-;-;-
