Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309132230;16.10;1.20;0.00;1.00;96.80;15.60;14.00;1.10;3.20;958.60;1021.00;1022.20;-;-;-;-;-;-;-;-
COM;202309132230;15.40;0.00;0.00;1.00;100.00;15.40;334.00;4.70;6.80;952.80;1019.30;1020.60;-;-;-;-;-;-;-;-
ABO;202309132230;11.70;0.00;0.00;2.00;96.40;11.10;202.00;2.50;4.30;873.70;-;1024.50;1555.50;-;-;-;-;-;-;-
AIG;202309132230;16.70;0.00;0.00;0.00;94.70;15.80;162.00;3.60;4.70;976.30;1020.90;1021.70;-;-;-;-;-;-;-;-
ALT;202309132230;16.30;0.00;0.00;0.00;96.90;15.80;179.00;1.40;2.20;970.10;1021.30;1022.20;-;-;-;-;-;-;-;-
ARH;202309132230;17.40;0.00;0.00;1.00;99.30;17.30;303.00;16.60;23.00;974.50;1020.80;1021.80;-;-;-;-;-;-;-;-
AND;202309132230;14.10;0.00;0.00;0.00;97.30;13.70;291.00;0.40;1.10;908.70;-;1022.80;1548.60;-;-;-;-;-;-;-
ANT;202309132230;11.40;0.00;0.00;0.00;93.20;10.30;48.00;7.60;13.70;862.50;-;1025.00;1557.60;-;-;-;-;-;-;-
ARO;202309132230;9.40;0.00;0.00;2.00;99.20;9.30;77.00;4.30;7.20;817.10;-;1025.40;1549.80;-;-;-;-;-;-;-
RAG;202309132230;16.60;0.00;0.00;0.00;91.50;15.20;319.00;7.90;15.80;963.40;1021.00;1022.20;-;-;-;-;-;-;-;-
BAN;202309132230;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;4.00;4.70;7.20;13.40;89.40;11.70
BAS;202309132230;17.00;0.00;0.00;0.00;93.60;16.00;195.00;2.50;3.20;984.10;1021.30;1021.90;-;-;-;-;-;-;-;-
LAT;202309132230;12.30;0.00;0.00;1.00;96.30;11.70;171.00;1.80;2.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309132230;15.80;0.20;0.00;0.00;95.80;15.10;186.00;2.50;3.60;957.10;1021.20;1022.40;-;-;-;-;-;-;-;-
BEZ;202309132230;17.60;0.00;0.00;3.00;100.00;17.60;146.00;1.80;4.00;982.90;1021.10;1021.80;-;-;-;-;-;-;-;-
BIA;202309132230;17.30;0.00;0.00;1.00;97.00;16.80;233.00;2.50;6.50;986.20;1018.80;1019.40;-;-;-;-;-;-;-;-
BIN;202309132230;11.20;0.00;-;-;99.20;11.10;259.00;4.00;7.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309132230;15.90;0.00;0.00;1.00;98.40;15.60;227.00;6.80;9.40;962.10;1021.00;1022.10;-;-;-;-;-;-;-;-
BIV;202309132230;9.50;0.00;-;-;98.20;9.20;240.00;6.50;9.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309132230;14.60;0.00;0.00;2.00;99.20;14.50;275.00;3.60;4.70;942.40;-;1022.60;1548.80;-;-;-;-;-;-;-
BLA;202309132230;11.10;0.60;0.00;5.00;99.20;11.00;263.00;3.20;6.80;851.60;-;1024.90;1554.60;-;-;-;-;-;-;-
BOL;202309132230;14.00;0.00;0.00;0.00;97.10;13.50;175.00;1.10;2.20;927.60;-;1023.20;1552.10;-;-;-;-;-;-;-
BOU;202309132230;16.80;-;-;-;94.60;15.90;159.00;5.40;7.60;977.10;1020.80;1021.60;-;-;-;-;-;-;-;-
BRZ;202309132230;-;0.00;-;-;-;-;108.00;1.80;2.50;955.60;-;1022.50;-;-;-;-;-;-;-;-
BUS;202309132230;16.50;0.00;0.00;0.00;98.60;16.30;0.00;0.00;0.40;976.20;1021.50;1022.30;-;-;-;-;-;-;-;-
BUF;202309132230;8.80;0.00;0.00;1.00;97.90;8.50;203.00;1.40;3.20;808.00;-;1025.40;1547.60;-;-;-;-;-;-;-
FRE;202309132230;12.20;0.00;0.00;1.00;95.30;11.50;29.00;2.50;4.70;886.40;-;1024.40;1556.90;-;-;-;-;-;-;-
CEV;202309132230;16.70;0.00;0.00;1.00;96.90;16.20;165.00;4.70;7.20;970.30;1019.30;1020.30;-;-;-;-;-;-;-;-
CHZ;202309132230;16.30;0.00;0.00;0.00;99.30;16.20;198.00;5.80;9.40;969.90;1021.50;1022.40;-;-;-;-;-;-;-;-
CHA;202309132230;9.40;0.00;0.00;0.00;97.70;9.10;16.00;27.70;32.40;845.70;-;1025.00;1553.50;-;-;-;-;-;-;-
CHM;202309132230;12.30;0.00;0.00;0.00;98.40;12.10;83.00;6.10;10.80;893.50;-;1023.90;1553.60;-;-;-;-;-;-;-
CHU;202309132230;16.40;0.00;0.00;1.00;91.50;15.00;53.00;7.90;15.80;956.40;1020.60;1022.00;-;-;-;-;-;-;-;-
CHD;202309132230;12.00;0.00;0.00;0.00;96.10;11.40;36.00;1.80;3.60;905.10;-;1023.70;1552.00;-;-;-;-;-;-;-
CIM;202309132230;11.60;0.00;0.00;0.00;82.40;8.70;310.00;11.50;14.00;837.80;-;1023.80;1541.00;-;-;-;-;-;-;-
CDM;202309132230;9.40;0.00;-;-;100.00;9.40;19.00;7.60;11.90;-;-;-;-;-;-;-;-;-;-;-
GSB;202309132230;5.70;0.00;0.00;0.00;99.00;5.60;90.00;14.80;19.40;759.30;-;1027.70;-;3148.80;-;-;-;-;-;-
COY;202309132230;14.90;0.00;-;-;99.30;14.80;227.00;2.20;4.00;-;-;-;-;-;-;-;-;-;-;-
CMA;202309132230;5.50;-;0.00;1.00;90.70;4.10;341.00;10.80;16.90;759.30;-;1027.30;-;3144.90;-;-;-;-;-;-
CRM;202309132230;16.50;0.00;-;0.00;99.20;16.40;0.00;0.00;0.00;971.20;1021.40;1022.30;-;-;-;-;-;-;-;-
