Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309110830;22.20;0.00;10.00;521.00;74.50;17.50;34.00;2.50;6.50;955.00;1015.70;1018.40;-;-;-;-;-;-;-;-
COM;202309110830;19.80;0.00;10.00;540.00;66.30;13.30;5.00;3.60;6.10;951.70;1017.10;1019.40;-;-;-;-;-;-;-;-
ABO;202309110830;20.10;0.00;10.00;521.00;66.20;13.60;144.00;3.60;7.90;871.90;-;1022.50;1544.90;-;-;-;-;-;-;-
AIG;202309110830;23.20;0.00;10.00;478.00;60.90;15.20;223.00;3.20;7.20;972.50;1015.90;1017.80;-;-;-;-;-;-;-;-
ALT;202309110830;22.70;0.00;10.00;482.00;64.30;15.60;341.00;6.50;8.30;965.80;1015.60;1017.70;-;-;-;-;-;-;-;-
ARH;202309110830;21.20;0.00;10.00;537.00;92.40;19.90;299.00;5.40;10.10;970.80;1016.30;1017.90;-;-;-;-;-;-;-;-
AND;202309110830;16.30;0.00;10.00;510.00;73.20;11.50;106.00;2.90;4.70;907.50;-;1021.50;1542.00;-;-;-;-;-;-;-
ANT;202309110830;17.30;0.00;10.00;548.00;70.60;11.90;179.00;1.80;6.50;861.30;-;1023.70;1548.40;-;-;-;-;-;-;-
ARO;202309110830;17.70;0.00;10.00;564.00;57.40;9.20;100.00;6.80;11.50;817.20;-;1025.50;1540.70;-;-;-;-;-;-;-
RAG;202309110830;22.80;0.00;10.00;516.00;61.70;15.10;125.00;11.50;18.00;960.30;1016.40;1018.90;-;-;-;-;-;-;-;-
BAN;202309110830;-;-;10.00;523.00;-;-;-;-;-;-;-;-;-;-;244.00;14.40;15.50;20.60;54.60;11.10
BAS;202309110830;23.40;0.00;10.00;512.00;64.00;16.20;105.00;2.90;7.20;979.30;1015.40;1017.00;-;-;-;-;-;-;-;-
LAT;202309110830;17.50;0.00;10.00;532.00;68.90;11.70;125.00;3.20;6.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309110830;22.80;0.00;10.00;517.00;64.20;15.70;201.00;6.10;11.20;953.40;1015.60;1018.50;-;-;-;-;-;-;-;-
BEZ;202309110830;21.60;0.00;10.00;512.00;75.10;17.00;11.00;3.20;5.00;978.80;1016.30;1017.60;-;-;-;-;-;-;-;-
BIA;202309110830;17.80;0.00;2.00;91.00;80.50;14.40;104.00;2.90;6.10;985.00;1017.50;1018.20;-;-;-;-;-;-;-;-
BIN;202309110830;18.50;0.00;-;-;65.30;11.90;103.00;4.70;8.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309110830;21.50;0.00;10.00;515.00;77.70;17.40;60.00;2.20;4.70;958.50;1016.00;1018.30;-;-;-;-;-;-;-;-
BIV;202309110830;17.60;0.00;-;-;57.40;9.10;157.00;2.20;5.80;-;-;-;-;-;-;-;-;-;-;-
BIE;202309110830;22.00;0.00;10.00;471.00;68.40;15.90;123.00;4.70;7.90;939.40;-;1019.40;1545.20;-;-;-;-;-;-;-
BLA;202309110830;14.80;0.00;10.00;546.00;74.70;10.40;134.00;2.90;5.00;851.00;-;1024.20;1548.80;-;-;-;-;-;-;-
