Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181040;16.90;0.00;0.00;104.00;86.10;14.60;190.00;16.60;32.40;953.00;1014.80;1016.30;-;-;-;-;-;-;-;-
COM;202309181040;17.50;0.00;0.00;111.00;100.00;17.50;129.00;5.80;12.20;949.10;1014.80;1016.60;-;-;-;-;-;-;-;-
ABO;202309181040;12.30;0.50;0.00;43.00;87.70;10.30;264.00;7.90;11.90;870.10;-;1020.40;1521.50;-;-;-;-;-;-;-
AIG;202309181040;17.60;0.20;0.00;68.00;93.00;16.50;156.00;10.10;12.60;970.90;1015.10;1016.10;-;-;-;-;-;-;-;-
ALT;202309181040;17.20;0.40;0.00;78.00;94.10;16.20;111.00;7.20;15.50;965.20;1015.90;1017.10;-;-;-;-;-;-;-;-
ARH;202309181040;18.00;0.20;0.00;198.00;99.30;17.90;119.00;14.40;23.80;969.50;1015.50;1016.60;-;-;-;-;-;-;-;-
AND;202309181040;15.80;0.40;0.00;89.00;93.90;14.80;270.00;2.50;3.60;903.60;-;1017.20;1504.80;-;-;-;-;-;-;-
ANT;202309181040;12.30;0.20;0.00;52.00;94.50;11.40;14.00;16.20;31.30;857.70;-;1019.50;1511.30;-;-;-;-;-;-;-
ARO;202309181040;11.20;0.00;0.00;148.00;99.20;11.10;88.00;7.20;11.50;812.90;-;1020.40;1504.20;-;-;-;-;-;-;-
RAG;202309181040;16.60;0.20;0.00;62.00;85.40;14.10;282.00;18.70;29.90;958.80;1016.10;1017.30;-;-;-;-;-;-;-;-
BAN;202309181040;-;-;0.00;79.00;-;-;-;-;-;-;-;-;-;-;202.00;49.70;58.30;14.30;67.10;8.30
BAS;202309181040;17.90;0.00;0.00;174.00;92.40;16.70;87.00;4.70;10.40;976.10;1012.90;1013.70;-;-;-;-;-;-;-;-
LAT;202309181040;14.10;0.40;0.00;129.00;92.30;12.90;320.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309181040;16.70;0.10;0.00;85.00;84.70;14.10;177.00;15.50;23.80;950.50;1014.00;1015.50;-;-;-;-;-;-;-;-
BEZ;202309181040;17.80;0.20;0.00;92.00;94.10;16.80;177.00;8.30;22.70;976.30;1014.20;1015.00;-;-;-;-;-;-;-;-
BIA;202309181040;18.30;0.20;0.00;28.00;98.10;18.00;202.00;5.00;10.10;982.40;1014.80;1015.50;-;-;-;-;-;-;-;-
BIN;202309181040;14.70;0.00;-;-;77.60;10.80;77.00;18.40;31.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181040;17.10;0.10;0.00;151.00;89.10;15.30;216.00;11.50;20.90;956.70;1015.00;1016.40;-;-;-;-;-;-;-;-
BIV;202309181040;14.10;0.30;-;-;71.00;8.90;227.00;6.80;17.30;-;-;-;-;-;-;-;-;-;-;-
BIE;202309181040;15.20;1.30;0.00;15.00;97.70;14.80;251.00;4.70;6.80;937.30;-;1017.10;1505.60;-;-;-;-;-;-;-
BLA;202309181040;14.50;-;0.00;78.00;81.60;11.40;224.00;13.00;29.20;846.30;-;1018.80;1502.00;-;-;-;-;-;-;-
BOL;202309181040;15.70;0.00;0.00;74.00;84.90;13.20;264.00;10.40;16.90;923.10;-;1018.30;1516.10;-;-;-;-;-;-;-
BOU;202309181040;17.30;-;-;-;93.00;16.20;124.00;16.90;33.10;971.20;1014.60;1015.50;-;-;-;-;-;-;-;-
BRZ;202309181040;-;0.20;-;-;-;-;238.00;11.20;16.60;951.20;-;1017.80;-;-;-;-;-;-;-;-
BUS;202309181040;17.50;0.00;0.00;139.00;92.40;16.30;179.00;2.20;6.10;969.30;1014.10;1015.10;-;-;-;-;-;-;-;-
BUF;202309181040;11.30;0.20;0.00;73.00;92.70;10.20;61.00;4.30;7.90;804.60;-;1021.30;1508.00;-;-;-;-;-;-;-
FRE;202309181040;12.30;0.30;0.00;26.00;100.00;12.30;186.00;13.00;25.20;880.80;-;1018.10;1504.30;-;-;-;-;-;-;-
CEV;202309181040;19.00;0.00;0.00;156.00;91.60;17.60;16.00;7.90;13.30;966.20;1014.60;1016.00;-;-;-;-;-;-;-;-
CHZ;202309181040;18.00;0.00;0.00;125.00;87.80;15.90;172.00;9.00;16.20;964.80;1015.80;1017.10;-;-;-;-;-;-;-;-
CHA;202309181040;9.90;0.00;0.00;90.00;98.80;9.70;172.00;44.30;55.40;840.00;-;1018.30;1497.10;-;-;-;-;-;-;-
CHM;202309181040;12.60;0.00;0.00;102.00;95.20;11.90;211.00;6.10;16.60;887.80;-;1017.60;1500.80;-;-;-;-;-;-;-
CHU;202309181040;16.60;0.00;0.00;73.00;90.20;15.00;16.00;19.80;31.30;951.50;1015.40;1016.90;-;-;-;-;-;-;-;-
CHD;202309181040;13.80;0.30;0.00;55.00;96.90;13.30;118.00;4.30;7.90;900.90;-;1019.10;1516.70;-;-;-;-;-;-;-
