Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309180500;17.70;0.00;0.00;3.00;81.60;14.50;209.00;4.70;10.40;950.60;1012.10;1013.80;-;-;-;-;-;-;-;-
COM;202309180500;16.90;1.00;0.00;1.00;100.00;16.90;163.00;2.50;7.20;950.30;1016.30;1017.90;-;-;-;-;-;-;-;-
ABO;202309180500;13.60;0.00;0.00;2.00;81.00;10.40;255.00;3.20;6.10;867.10;-;1017.00;1493.50;-;-;-;-;-;-;-
AIG;202309180500;17.90;0.00;0.00;0.00;90.90;16.40;349.00;2.50;7.20;967.90;1011.90;1013.00;-;-;-;-;-;-;-;-
ALT;202309180500;20.90;0.00;0.00;0.00;69.50;15.10;8.00;10.40;18.40;960.90;1010.70;1012.60;-;-;-;-;-;-;-;-
ARH;202309180500;21.70;0.00;0.00;2.00;61.10;13.90;276.00;20.50;30.20;965.20;1010.40;1012.10;-;-;-;-;-;-;-;-
AND;202309180500;18.60;0.00;0.00;0.00;65.80;12.10;180.00;15.80;25.20;903.50;-;1017.10;1509.20;-;-;-;-;-;-;-
ANT;202309180500;14.90;0.00;0.00;0.00;78.00;11.10;191.00;18.70;30.60;857.40;-;1019.20;1509.10;-;-;-;-;-;-;-
ARO;202309180500;15.50;0.00;0.00;3.00;49.30;4.90;222.00;10.80;22.30;813.30;-;1020.80;1502.50;-;-;-;-;-;-;-
RAG;202309180500;20.30;0.00;0.00;0.00;58.50;11.90;119.00;19.80;31.00;954.50;1010.80;1012.80;-;-;-;-;-;-;-;-
BAN;202309180500;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;268.00;6.50;22.70;16.20;81.40;13.00
BAS;202309180500;18.00;0.00;0.00;0.00;91.60;16.60;99.00;1.80;5.80;975.20;1011.90;1012.80;-;-;-;-;-;-;-;-
LAT;202309180500;13.10;0.00;0.00;2.00;85.60;10.70;349.00;3.20;7.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309180500;17.30;0.10;0.00;0.00;93.30;16.20;357.00;3.60;7.60;948.80;1012.00;1013.70;-;-;-;-;-;-;-;-
BEZ;202309180500;18.60;0.00;0.00;4.00;87.30;16.40;172.00;5.40;9.70;974.00;1011.70;1012.70;-;-;-;-;-;-;-;-
