Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309112040;18.20;0.00;0.00;2.00;85.40;15.70;194.00;2.50;4.00;952.30;1013.80;1015.60;-;-;-;-;-;-;-;-
COM;202309112040;17.10;0.00;0.00;1.00;85.20;14.60;309.00;4.70;10.10;950.70;1016.70;1018.30;-;-;-;-;-;-;-;-
ABO;202309112040;16.40;0.00;0.00;1.00;80.20;13.00;248.00;1.80;3.20;870.40;-;1020.80;1527.40;-;-;-;-;-;-;-
AIG;202309112040;20.30;0.00;0.00;0.00;74.30;15.60;166.00;6.80;9.70;969.50;1013.20;1014.70;-;-;-;-;-;-;-;-
ALT;202309112040;19.20;0.00;0.00;0.00;81.20;15.90;159.00;3.20;5.00;963.80;1014.10;1015.60;-;-;-;-;-;-;-;-
ARH;202309112040;18.30;0.00;0.00;0.00;77.40;14.30;121.00;6.50;11.50;967.80;1013.60;1014.80;-;-;-;-;-;-;-;-
AND;202309112040;13.80;0.00;0.00;0.00;77.40;9.90;104.00;0.70;5.40;905.90;-;1019.70;1522.30;-;-;-;-;-;-;-
ANT;202309112040;10.20;0.00;0.00;0.00;96.60;9.70;188.00;4.70;6.80;860.40;-;1022.60;1536.80;-;-;-;-;-;-;-
ARO;202309112040;15.40;0.00;0.00;1.00;65.70;9.00;273.00;4.00;6.10;816.00;-;1024.10;1531.00;-;-;-;-;-;-;-
RAG;202309112040;20.30;0.00;0.00;0.00;75.00;15.70;116.00;8.30;11.50;958.00;1014.50;1016.50;-;-;-;-;-;-;-;-
BAN;202309112040;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;94.00;6.10;7.20;23.10;42.10;9.50
BAS;202309112040;21.70;0.00;0.00;0.00;68.30;15.60;98.00;2.90;6.50;976.40;1012.70;1014.00;-;-;-;-;-;-;-;-
LAT;202309112040;14.30;0.00;0.00;1.00;71.50;9.20;151.00;2.20;7.90;-;-;-;-;-;-;-;-;-;-;-
BER;202309112040;19.00;0.00;0.00;0.00;70.20;13.50;157.00;2.20;4.70;950.70;1013.60;1015.70;-;-;-;-;-;-;-;-
BEZ;202309112040;18.90;0.00;0.00;3.00;91.20;17.40;0.00;0.00;0.70;975.90;1013.60;1014.60;-;-;-;-;-;-;-;-
BIA;202309112040;20.10;0.00;0.00;1.00;82.50;17.00;358.00;3.20;5.80;983.50;1015.70;1016.60;-;-;-;-;-;-;-;-
BIN;202309112040;15.90;0.00;-;-;64.00;9.10;59.00;8.30;13.70;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309112040;18.10;0.00;0.00;1.00;88.20;16.10;216.00;6.80;8.60;955.90;1013.90;1015.60;-;-;-;-;-;-;-;-
BIV;202309112040;10.40;0.00;-;-;78.80;6.90;103.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
BIE;202309112040;19.60;0.00;0.00;2.00;60.70;11.80;297.00;2.50;4.00;936.80;-;1016.60;1514.30;-;-;-;-;-;-;-
BLA;202309112040;12.00;0.00;0.00;3.00;81.80;9.00;37.00;3.60;6.10;849.80;-;1022.90;1536.90;-;-;-;-;-;-;-
BOL;202309112040;15.90;0.00;0.00;0.00;88.80;14.10;209.00;4.30;6.80;922.90;-;1018.10;1514.80;-;-;-;-;-;-;-
BOU;202309112040;25.20;-;-;-;52.40;14.80;305.00;4.30;10.40;970.30;1012.40;1014.60;-;-;-;-;-;-;-;-
BRZ;202309112040;-;0.00;-;-;-;-;352.00;0.70;2.50;949.80;-;1016.40;-;-;-;-;-;-;-;-
BUS;202309112040;18.50;0.00;0.00;1.00;82.60;15.50;144.00;0.40;1.10;969.20;1013.80;1015.00;-;-;-;-;-;-;-;-
BUF;202309112040;9.10;0.00;0.00;1.00;86.60;7.00;152.00;2.90;4.70;807.90;-;1025.30;1546.10;-;-;-;-;-;-;-
FRE;202309112040;19.50;0.00;0.00;1.00;55.90;10.50;33.00;6.10;10.40;882.50;-;1020.10;1528.70;-;-;-;-;-;-;-
CEV;202309112040;18.40;0.00;0.00;1.00;77.90;14.50;21.00;4.00;6.10;967.70;1016.30;1017.60;-;-;-;-;-;-;-;-
CHZ;202309112040;22.30;0.00;0.00;0.00;63.70;15.10;106.00;5.80;10.10;963.00;1013.10;1015.20;-;-;-;-;-;-;-;-
CHA;202309112040;17.50;0.00;0.00;0.00;53.10;7.90;168.00;13.30;16.20;843.30;-;1022.20;1527.90;-;-;-;-;-;-;-
CHM;202309112040;20.80;0.00;0.00;0.00;50.50;10.20;198.00;2.90;5.40;889.30;-;1019.30;1526.30;-;-;-;-;-;-;-
CHU;202309112040;20.00;0.00;0.00;1.00;74.30;15.30;221.00;2.50;5.40;951.50;1014.60;1016.90;-;-;-;-;-;-;-;-
CHD;202309112040;15.80;0.00;0.00;0.00;83.00;12.90;356.00;5.40;8.30;901.10;-;1019.30;1522.20;-;-;-;-;-;-;-
CIM;202309112040;16.70;0.00;0.00;0.00;55.70;7.80;216.00;4.00;5.00;837.60;-;1023.50;1536.70;-;-;-;-;-;-;-
CDM;202309112040;14.40;0.00;-;-;67.40;8.40;16.00;6.50;8.30;-;-;-;-;-;-;-;-;-;-;-
GSB;202309112040;11.90;0.00;0.00;0.00;68.10;6.20;270.00;7.60;10.10;759.80;-;1028.40;-;3169.60;-;-;-;-;-;-
COY;202309112040;15.90;0.00;-;-;86.80;13.70;239.00;4.70;7.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309112040;11.20;-;0.00;1.00;83.20;8.50;147.00;8.30;9.40;759.70;-;1027.80;-;3163.50;-;-;-;-;-;-
CRM;202309112040;18.90;0.00;-;0.00;77.40;14.90;242.00;2.20;3.60;964.10;1013.50;1014.90;-;-;-;-;-;-;-;-
DAV;202309112040;13.60;0.00;0.00;0.00;76.00;9.50;176.00;2.90;4.00;844.10;-;1023.10;1536.80;-;-;-;-;-;-;-
DEM;202309112040;17.50;0.00;0.00;4.00;86.90;15.30;241.00;1.40;3.20;963.30;1013.90;1015.10;-;-;-;-;-;-;-;-
DIS;202309112040;17.80;0.00;0.00;3.00;69.20;12.10;336.00;3.20;6.10;884.40;-;1021.20;1536.80;-;-;-;-;-;-;-
EBK;202309112040;15.70;0.00;0.00;2.00;99.10;15.60;258.00;0.40;1.80;943.90;-;1016.90;1505.10;-;-;-;-;-;-;-
EGH;202309112040;9.40;-;0.00;0.00;77.20;5.60;142.00;3.60;5.80;723.70;-;1030.60;-;3168.90;-;-;-;-;-;-
EGO;202309112040;20.70;0.00;-;2.00;74.60;16.00;0.00;0.00;0.00;954.30;1013.40;1015.70;-;-;-;-;-;-;-;-
EIN;202309112040;17.00;0.00;0.00;0.00;78.20;13.20;248.00;1.10;3.20;913.00;-;1018.20;1517.60;-;-;-;-;-;-;-
ELM;202309112040;16.90;0.00;0.00;0.00;82.20;13.80;163.00;4.30;7.20;908.50;-;1019.00;1522.70;-;-;-;-;-;-;-
ENG;202309112040;16.10;0.00;0.00;0.00;85.60;13.70;79.00;3.20;8.30;900.30;-;1019.40;1523.40;-;-;-;-;-;-;-
EVI;202309112040;21.80;0.00;0.00;3.00;62.80;14.40;214.00;2.90;5.40;958.80;1013.30;1015.60;-;-;-;-;-;-;-;-
EVO;202309112040;15.60;0.00;0.00;1.00;56.30;6.90;34.00;7.90;11.90;821.20;-;1024.30;1535.10;-;-;-;-;-;-;-
FAH;202309112040;21.40;0.00;0.00;1.00;62.60;14.00;54.00;4.30;5.00;945.90;1013.00;1015.80;-;-;-;-;-;-;-;-
FLU;202309112040;17.90;0.00;-;-;79.90;14.40;171.00;6.10;9.40;-;-;-;-;-;-;-;-;-;-;-
GRA;202309112040;20.40;0.00;0.00;0.00;73.80;15.60;222.00;2.90;4.30;940.30;-;1016.30;1515.30;-;-;-;-;-;-;-
