Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309141220;20.10;0.00;3.00;493.00;72.50;15.00;74.00;6.50;13.00;958.10;1019.50;1021.70;-;-;-;-;-;-;-;-
COM;202309141220;21.20;0.00;0.00;351.00;67.20;14.90;92.00;0.40;1.80;952.30;1017.40;1020.00;-;-;-;-;-;-;-;-
ABO;202309141220;16.20;0.00;9.00;1052.00;73.30;11.40;68.00;9.40;12.20;872.50;-;1023.20;1547.70;-;-;-;-;-;-;-
AIG;202309141220;22.60;0.00;10.00;696.00;61.70;14.90;353.00;19.40;28.80;974.20;1017.70;1019.50;-;-;-;-;-;-;-;-
ALT;202309141220;21.60;0.00;6.00;464.00;68.80;15.60;322.00;11.90;20.50;968.30;1018.40;1020.30;-;-;-;-;-;-;-;-
ARH;202309141220;20.50;0.00;10.00;706.00;77.20;16.40;277.00;7.90;15.10;973.90;1019.70;1021.20;-;-;-;-;-;-;-;-
AND;202309141220;20.50;0.00;10.00;754.00;61.80;12.90;251.00;4.00;7.90;907.50;-;1021.50;1550.50;-;-;-;-;-;-;-
ANT;202309141220;15.50;0.00;0.00;411.00;72.50;10.60;245.00;2.50;6.10;861.20;-;1023.50;1546.70;-;-;-;-;-;-;-
ARO;202309141220;12.40;0.00;6.00;711.00;85.90;10.10;91.00;7.90;13.70;816.90;-;1025.20;1544.10;-;-;-;-;-;-;-
RAG;202309141220;22.00;0.00;10.00;772.00;69.00;16.10;282.00;14.00;23.40;962.30;1018.70;1021.00;-;-;-;-;-;-;-;-
BAN;202309141220;-;-;0.00;324.00;-;-;-;-;-;-;-;-;-;-;58.00;13.70;23.00;14.80;84.50;12.20
BAS;202309141220;21.50;0.00;10.00;652.00;67.40;15.20;334.00;8.30;16.90;983.50;1020.10;1021.30;-;-;-;-;-;-;-;-
LAT;202309141220;17.60;0.00;10.00;688.00;64.10;10.70;213.00;5.40;11.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309141220;20.30;0.00;2.00;405.00;73.50;15.40;18.00;5.40;12.60;955.80;1018.80;1021.10;-;-;-;-;-;-;-;-
BEZ;202309141220;23.30;0.00;10.00;689.00;58.00;14.60;90.00;6.80;13.70;981.90;1019.20;1020.80;-;-;-;-;-;-;-;-
BIA;202309141220;24.00;0.00;3.00;629.00;72.10;18.70;260.00;5.40;9.70;985.30;1017.10;1018.50;-;-;-;-;-;-;-;-
BIN;202309141220;14.80;0.00;-;-;81.70;11.70;205.00;2.90;5.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309141220;19.40;0.00;3.00;390.00;78.70;15.60;62.00;11.20;16.90;961.60;1019.70;1021.50;-;-;-;-;-;-;-;-
BIV;202309141220;14.30;0.00;-;-;67.90;8.50;270.00;6.80;13.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309141220;20.90;0.00;10.00;785.00;60.30;12.90;27.00;13.70;33.10;941.20;-;1021.30;1558.00;-;-;-;-;-;-;-
BLA;202309141220;17.90;0.00;9.00;959.00;60.80;10.20;225.00;4.30;10.40;850.20;-;1023.30;1540.90;-;-;-;-;-;-;-
BOL;202309141220;20.00;0.00;7.00;674.00;66.20;13.50;39.00;14.40;20.50;925.70;-;1021.10;1550.90;-;-;-;-;-;-;-
BOU;202309141220;20.30;-;-;-;69.90;14.60;322.00;5.40;7.90;975.50;1018.60;1020.00;-;-;-;-;-;-;-;-
BRZ;202309141220;-;0.00;-;-;-;-;254.00;6.80;9.00;953.90;-;1020.70;-;-;-;-;-;-;-;-
BUS;202309141220;21.00;0.00;3.00;348.00;65.70;14.30;82.00;3.60;9.00;975.20;1019.70;1021.30;-;-;-;-;-;-;-;-
BUF;202309141220;13.80;0.00;5.00;528.00;68.70;8.20;120.00;12.20;20.20;808.10;-;1025.50;1540.80;-;-;-;-;-;-;-
FRE;202309141220;17.30;0.00;10.00;809.00;63.80;10.40;57.00;15.10;28.10;885.60;-;1023.50;1555.90;-;-;-;-;-;-;-
CEV;202309141220;22.90;0.00;0.00;236.00;62.90;15.50;347.00;3.20;5.40;969.20;1017.10;1019.10;-;-;-;-;-;-;-;-
CHZ;202309141220;21.00;0.00;1.00;377.00;69.00;15.10;16.00;9.70;19.80;968.50;1019.10;1021.00;-;-;-;-;-;-;-;-
CHA;202309141220;10.70;0.00;0.00;89.00;97.00;10.20;55.00;13.30;19.40;845.40;-;1024.60;1550.30;-;-;-;-;-;-;-
CHM;202309141220;16.80;0.00;4.00;409.00;76.40;12.60;122.00;14.40;25.20;892.80;-;1023.20;1553.90;-;-;-;-;-;-;-
CHU;202309141220;22.50;0.00;10.00;734.00;63.00;15.10;30.00;19.80;30.20;955.00;1017.70;1020.60;-;-;-;-;-;-;-;-
CHD;202309141220;20.50;0.00;10.00;810.00;66.90;14.10;201.00;13.70;26.60;903.10;-;1021.50;1549.60;-;-;-;-;-;-;-
CIM;202309141220;17.40;0.00;1.00;615.00;64.60;10.70;76.00;3.60;14.00;838.40;-;1024.50;1544.60;-;-;-;-;-;-;-
CDM;202309141220;14.90;0.00;-;-;80.00;11.50;204.00;10.40;16.90;-;-;-;-;-;-;-;-;-;-;-
GSB;202309141220;10.30;0.00;8.00;724.00;71.80;5.40;268.00;20.20;27.00;758.90;-;1027.20;-;3155.90;-;-;-;-;-;-
COY;202309141220;17.70;0.00;-;-;83.40;14.90;99.00;7.20;10.40;-;-;-;-;-;-;-;-;-;-;-
CMA;202309141220;9.90;-;6.00;820.00;88.00;8.00;231.00;11.20;20.50;759.60;-;1027.70;-;3159.10;-;-;-;-;-;-
CRM;202309141220;22.60;0.00;-;761.00;62.00;15.00;56.00;16.60;25.60;969.70;1018.70;1020.70;-;-;-;-;-;-;-;-
