Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309111230;27.60;0.00;10.00;687.00;52.90;17.10;348.00;4.30;6.80;953.30;1012.70;1016.60;-;-;-;-;-;-;-;-
COM;202309111230;26.50;0.00;10.00;733.00;50.60;15.40;171.00;9.40;14.40;949.80;1013.40;1017.40;-;-;-;-;-;-;-;-
ABO;202309111230;23.30;0.00;10.00;725.00;58.70;14.80;57.00;13.70;23.00;870.80;-;1021.20;1536.50;-;-;-;-;-;-;-
AIG;202309111230;27.70;0.00;10.00;671.00;44.80;14.60;336.00;12.20;18.70;970.60;1013.20;1015.80;-;-;-;-;-;-;-;-
ALT;202309111230;27.80;0.00;10.00;710.00;52.70;17.30;332.00;11.50;16.90;963.90;1012.60;1015.70;-;-;-;-;-;-;-;-
ARH;202309111230;25.60;0.00;10.00;716.00;57.80;16.70;280.00;8.60;11.50;969.20;1013.90;1016.30;-;-;-;-;-;-;-;-
AND;202309111230;26.80;0.00;10.00;712.00;41.90;12.80;243.00;4.00;8.60;904.50;-;1018.20;1534.50;-;-;-;-;-;-;-
ANT;202309111230;21.70;0.00;10.00;755.00;54.70;12.20;357.00;26.30;43.20;859.50;-;1021.60;1532.10;-;-;-;-;-;-;-
ARO;202309111230;19.40;0.00;8.00;619.00;44.90;7.10;350.00;13.00;18.00;816.10;-;1024.20;1526.90;-;-;-;-;-;-;-
RAG;202309111230;28.50;0.00;10.00;699.00;47.20;16.20;302.00;19.80;29.90;957.60;1012.40;1016.10;-;-;-;-;-;-;-;-
BAN;202309111230;-;-;10.00;695.00;-;-;-;-;-;-;-;-;-;-;261.00;4.30;15.50;22.60;55.70;13.30
BAS;202309111230;29.80;0.00;10.00;641.00;42.20;15.60;245.00;2.20;7.20;977.60;1012.90;1015.20;-;-;-;-;-;-;-;-
LAT;202309111230;24.10;0.00;10.00;733.00;42.00;10.40;256.00;6.10;14.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309111230;27.90;0.00;10.00;693.00;46.00;15.20;220.00;3.60;11.50;951.70;1012.70;1016.70;-;-;-;-;-;-;-;-
BEZ;202309111230;30.00;0.00;10.00;719.00;47.00;17.50;177.00;3.20;5.80;976.50;1012.80;1015.20;-;-;-;-;-;-;-;-
BIA;202309111230;27.80;0.00;10.00;728.00;51.20;16.80;160.00;9.70;20.20;982.40;1013.70;1015.50;-;-;-;-;-;-;-;-
BIN;202309111230;24.70;0.00;-;-;36.50;8.80;227.00;10.10;17.60;-;-;-;-;-;-;-;-;-;-;-
