Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309171030;23.30;0.00;10.00;538.00;67.00;16.80;39.00;7.60;11.50;954.20;1014.60;1017.60;-;-;-;-;-;-;-;-
COM;202309171030;20.30;0.00;3.00;475.00;70.40;14.70;170.00;2.20;4.70;954.50;1019.90;1022.40;-;-;-;-;-;-;-;-
ABO;202309171030;20.90;0.00;10.00;692.00;51.30;10.50;77.00;8.60;16.90;870.40;-;1020.80;1530.70;-;-;-;-;-;-;-
AIG;202309171030;23.40;0.00;3.00;436.00;64.20;16.30;351.00;12.20;16.60;971.10;1014.40;1016.30;-;-;-;-;-;-;-;-
ALT;202309171030;23.90;0.00;10.00;594.00;64.40;16.80;348.00;10.40;14.80;964.70;1014.20;1016.60;-;-;-;-;-;-;-;-
ARH;202309171030;24.00;0.00;10.00;671.00;65.60;17.20;68.00;7.60;12.20;969.80;1014.80;1016.90;-;-;-;-;-;-;-;-
AND;202309171030;22.20;0.00;8.00;517.00;47.70;10.60;197.00;18.40;38.90;907.50;-;1021.50;1554.00;-;-;-;-;-;-;-
ANT;202309171030;18.30;0.00;10.00;679.00;53.80;8.80;249.00;26.60;37.80;861.70;-;1024.10;1552.80;-;-;-;-;-;-;-
ARO;202309171030;16.80;0.00;10.00;736.00;50.80;6.60;57.00;7.90;15.80;817.00;-;1025.30;1539.70;-;-;-;-;-;-;-
RAG;202309171030;25.70;0.00;10.00;570.00;46.40;13.40;118.00;14.80;28.80;959.60;1015.00;1018.20;-;-;-;-;-;-;-;-
BAN;202309171030;-;-;5.00;501.00;-;-;-;-;-;-;-;-;-;-;36.00;1.10;7.90;18.00;77.50;14.00
BAS;202309171030;25.10;0.00;5.00;570.00;57.60;16.20;93.00;7.20;15.10;978.20;1014.10;1015.90;-;-;-;-;-;-;-;-
LAT;202309171030;19.50;0.00;10.00;531.00;50.30;8.90;307.00;6.10;13.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309171030;22.50;0.00;1.00;377.00;60.80;14.60;139.00;1.10;4.70;952.30;1014.50;1017.40;-;-;-;-;-;-;-;-
BEZ;202309171030;24.90;0.00;10.00;590.00;63.80;17.60;62.00;4.30;9.40;977.80;1014.80;1016.60;-;-;-;-;-;-;-;-
BIA;202309171030;21.60;0.00;1.00;443.00;69.50;15.80;189.00;5.00;13.00;987.80;1020.00;1021.10;-;-;-;-;-;-;-;-
BIN;202309171030;17.90;0.00;-;-;52.60;8.10;61.00;20.50;35.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309171030;22.20;0.00;10.00;528.00;71.30;16.80;65.00;8.60;12.20;957.80;1015.10;1017.60;-;-;-;-;-;-;-;-
BIV;202309171030;14.50;0.00;-;-;63.30;7.60;224.00;9.00;18.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309171030;21.40;0.00;10.00;696.00;63.30;14.10;24.00;6.50;13.00;938.10;-;1018.00;1531.50;-;-;-;-;-;-;-
BLA;202309171030;18.10;0.00;10.00;693.00;57.40;9.60;324.00;1.80;5.00;850.60;-;1023.80;1544.90;-;-;-;-;-;-;-
BOL;202309171030;21.20;0.00;8.00;512.00;66.80;14.80;132.00;2.20;4.30;923.10;-;1018.30;1530.10;-;-;-;-;-;-;-
BOU;202309171030;20.60;-;-;-;76.40;16.30;289.00;7.60;9.70;972.30;1015.20;1016.70;-;-;-;-;-;-;-;-
BRZ;202309171030;-;0.00;-;-;-;-;256.00;8.30;11.20;950.60;-;1017.20;-;-;-;-;-;-;-;-
BUS;202309171030;23.40;0.00;10.00;670.00;61.80;15.70;62.00;2.90;10.10;971.20;1015.10;1017.10;-;-;-;-;-;-;-;-
BUF;202309171030;16.10;0.00;9.00;543.00;54.50;6.90;309.00;14.00;23.80;808.70;-;1026.30;1543.60;-;-;-;-;-;-;-
FRE;202309171030;17.80;0.00;0.00;443.00;69.00;12.00;169.00;7.20;12.60;883.00;-;1020.60;1531.50;-;-;-;-;-;-;-
CEV;202309171030;21.00;0.00;0.00;336.00;76.70;16.80;197.00;6.10;8.60;971.70;1020.00;1021.70;-;-;-;-;-;-;-;-
CHZ;202309171030;24.30;0.00;10.00;676.00;59.10;15.80;21.00;3.20;6.80;964.80;1014.60;1017.10;-;-;-;-;-;-;-;-
CHA;202309171030;16.40;0.00;10.00;529.00;76.30;12.20;147.00;14.40;18.70;843.30;-;1022.20;1528.20;-;-;-;-;-;-;-
CHM;202309171030;19.60;0.00;7.00;531.00;77.50;15.60;93.00;9.00;14.80;889.90;-;1019.90;1530.40;-;-;-;-;-;-;-
CHU;202309171030;25.80;0.00;8.00;548.00;45.20;13.00;174.00;10.80;26.60;953.20;1015.00;1018.70;-;-;-;-;-;-;-;-
CHD;202309171030;21.40;0.00;5.00;545.00;63.60;14.20;240.00;4.00;6.80;901.00;-;1019.20;1531.40;-;-;-;-;-;-;-
CIM;202309171030;14.00;0.00;1.00;326.00;89.40;12.30;129.00;3.20;9.00;840.00;-;1026.30;1562.20;-;-;-;-;-;-;-
CDM;202309171030;18.50;0.00;-;-;54.00;9.00;201.00;13.00;22.30;-;-;-;-;-;-;-;-;-;-;-
GSB;202309171030;8.00;0.00;1.00;423.00;88.60;6.20;261.00;23.00;29.90;760.30;-;1029.00;-;3165.20;-;-;-;-;-;-
COY;202309171030;22.80;0.00;-;-;64.40;15.70;60.00;14.00;19.10;-;-;-;-;-;-;-;-;-;-;-
CMA;202309171030;10.50;-;3.00;543.00;81.30;7.40;220.00;12.60;20.90;760.20;-;1028.50;-;3167.10;-;-;-;-;-;-
CRM;202309171030;22.40;0.00;-;503.00;67.20;16.00;87.00;6.50;9.40;966.00;1014.80;1016.90;-;-;-;-;-;-;-;-
DAV;202309171030;18.70;0.00;10.00;695.00;45.70;6.80;192.00;10.10;15.50;844.90;-;1024.00;1543.90;-;-;-;-;-;-;-
