Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309191450;20.90;0.00;10.00;378.00;59.10;12.60;225.00;6.80;13.70;954.10;1015.10;1017.40;-;-;-;-;-;-;-;-
COM;202309191450;22.30;0.00;10.00;442.00;66.30;15.70;263.00;3.20;8.30;947.60;1012.10;1015.10;-;-;-;-;-;-;-;-
ABO;202309191450;14.10;0.00;0.00;139.00;82.20;11.10;60.00;9.40;17.60;870.30;-;1020.70;1524.70;-;-;-;-;-;-;-
AIG;202309191450;21.50;0.00;8.00;277.00;60.50;13.50;291.00;10.80;20.50;972.40;1016.00;1017.70;-;-;-;-;-;-;-;-
ALT;202309191450;20.90;0.00;10.00;332.00;60.30;12.90;267.00;6.80;11.50;965.50;1015.60;1017.40;-;-;-;-;-;-;-;-
ARH;202309191450;20.80;0.00;7.00;348.00;59.90;12.70;50.00;10.80;16.60;970.20;1015.70;1017.30;-;-;-;-;-;-;-;-
AND;202309191450;19.60;0.00;9.00;373.00;59.70;11.60;348.00;11.90;22.00;904.30;-;1018.00;1518.60;-;-;-;-;-;-;-
ANT;202309191450;14.20;0.00;10.00;446.00;71.80;9.20;17.00;26.30;40.70;858.60;-;1020.50;1520.70;-;-;-;-;-;-;-
ARO;202309191450;13.30;0.00;10.00;404.00;57.20;5.00;71.00;5.80;10.40;813.90;-;1021.60;1511.80;-;-;-;-;-;-;-
RAG;202309191450;21.10;0.00;10.00;334.00;62.30;13.60;301.00;12.20;16.90;959.10;1015.50;1017.60;-;-;-;-;-;-;-;-
BAN;202309191450;-;-;10.00;473.00;-;-;-;-;-;-;-;-;-;-;259.00;16.60;25.20;15.60;64.80;9.00
BAS;202309191450;23.00;0.00;10.00;442.00;48.10;11.40;271.00;7.60;19.80;979.00;1015.20;1016.70;-;-;-;-;-;-;-;-
LAT;202309191450;13.60;0.00;7.00;306.00;78.60;10.00;289.00;3.20;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309191450;21.10;0.00;10.00;457.00;53.10;11.20;250.00;8.30;14.40;952.80;1015.40;1017.90;-;-;-;-;-;-;-;-
BEZ;202309191450;22.90;0.00;10.00;410.00;54.20;13.20;238.00;5.40;11.20;977.90;1015.10;1016.70;-;-;-;-;-;-;-;-
BIA;202309191450;24.30;0.00;10.00;403.00;54.40;14.50;267.00;5.00;9.70;980.30;1011.90;1013.40;-;-;-;-;-;-;-;-
BIN;202309191450;16.10;0.00;-;-;64.70;9.50;216.00;10.40;19.10;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309191450;20.80;0.00;10.00;388.00;59.20;12.60;260.00;13.30;21.20;957.70;1015.30;1017.50;-;-;-;-;-;-;-;-
BIV;202309191450;14.30;0.00;-;-;53.50;5.00;270.00;15.80;25.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309191450;20.10;0.00;10.00;465.00;62.00;12.60;224.00;8.30;15.80;938.70;-;1018.60;1533.00;-;-;-;-;-;-;-
BLA;202309191450;15.90;0.00;10.00;425.00;72.70;11.00;247.00;7.60;14.80;847.90;-;1020.60;1517.80;-;-;-;-;-;-;-
BOL;202309191450;19.40;0.00;10.00;489.00;66.80;13.10;34.00;14.40;20.50;923.40;-;1018.60;1528.20;-;-;-;-;-;-;-
BOU;202309191450;20.50;-;-;-;62.50;13.10;71.00;2.90;4.00;973.50;1016.50;1017.90;-;-;-;-;-;-;-;-
BRZ;202309191450;-;0.00;-;-;-;-;165.00;3.20;7.60;951.20;-;1017.80;-;-;-;-;-;-;-;-
BUS;202309191450;23.00;0.00;10.00;439.00;48.50;11.60;216.00;10.80;26.30;971.20;1015.20;1017.10;-;-;-;-;-;-;-;-
BUF;202309191450;15.50;0.00;9.00;449.00;47.10;4.30;281.00;11.50;18.00;804.80;-;1021.50;1503.00;-;-;-;-;-;-;-
FRE;202309191450;14.50;0.00;4.00;220.00;81.30;11.30;211.00;8.30;15.50;883.00;-;1020.60;1527.60;-;-;-;-;-;-;-
CEV;202309191450;24.30;0.00;10.00;417.00;47.00;12.30;240.00;20.90;32.40;964.40;1011.80;1014.10;-;-;-;-;-;-;-;-
CHZ;202309191450;22.00;0.00;10.00;417.00;50.20;11.20;246.00;10.10;16.60;965.30;1015.60;1017.60;-;-;-;-;-;-;-;-
CHA;202309191450;12.20;0.00;5.00;367.00;76.60;8.20;223.00;16.60;24.80;842.60;-;1021.30;1522.20;-;-;-;-;-;-;-
CHM;202309191450;16.40;0.00;10.00;465.00;65.10;9.80;217.00;8.30;17.60;889.80;-;1019.80;1524.90;-;-;-;-;-;-;-
CHU;202309191450;21.50;0.00;10.00;441.00;59.60;13.30;33.00;21.20;34.90;951.60;1014.30;1017.00;-;-;-;-;-;-;-;-
CHD;202309191450;18.60;0.00;10.00;458.00;63.30;11.50;191.00;14.40;24.10;901.30;-;1019.50;1529.10;-;-;-;-;-;-;-
CIM;202309191450;16.00;0.00;10.00;455.00;60.70;8.40;213.00;13.00;18.40;835.20;-;1020.70;1512.50;-;-;-;-;-;-;-
CDM;202309191450;14.00;0.00;-;-;80.90;10.80;206.00;16.20;25.20;-;-;-;-;-;-;-;-;-;-;-
GSB;202309191450;7.60;0.00;10.00;473.00;77.50;3.90;89.00;12.60;18.00;757.00;-;1024.80;-;3128.80;-;-;-;-;-;-
COY;202309191450;20.10;0.00;-;-;52.00;9.90;238.00;16.20;24.50;-;-;-;-;-;-;-;-;-;-;-
CMA;202309191450;7.50;-;8.00;407.00;90.90;6.10;244.00;6.50;13.70;756.70;-;1024.00;-;3122.00;-;-;-;-;-;-
CRM;202309191450;22.00;0.00;-;451.00;51.90;11.70;202.00;11.50;17.30;966.50;1015.40;1017.40;-;-;-;-;-;-;-;-
DAV;202309191450;15.20;0.00;10.00;429.00;60.00;7.50;4.00;16.60;22.00;842.00;-;1020.60;1515.30;-;-;-;-;-;-;-
DEM;202309191450;22.80;0.00;10.00;446.00;44.90;10.20;267.00;15.50;23.80;965.10;1014.80;1017.00;-;-;-;-;-;-;-;-
DIS;202309191450;17.60;0.00;10.00;425.00;62.10;10.30;66.00;13.70;23.40;882.60;-;1019.20;1519.20;-;-;-;-;-;-;-
EBK;202309191450;20.20;0.00;10.00;431.00;64.20;13.20;234.00;3.20;13.00;945.30;-;1018.40;1532.10;-;-;-;-;-;-;-
