Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150300;15.50;0.00;0.00;1.00;92.10;14.20;60.00;1.40;4.70;955.60;1017.90;1019.00;-;-;-;-;-;-;-;-
COM;202309150300;15.90;0.10;0.00;1.00;90.30;14.30;196.00;17.60;30.20;953.30;1019.70;1021.10;-;-;-;-;-;-;-;-
ABO;202309150300;12.00;0.10;0.00;2.00;90.70;10.50;270.00;4.00;8.30;870.80;-;1021.20;1528.00;-;-;-;-;-;-;-
AIG;202309150300;16.40;0.00;0.00;0.00;90.80;14.90;12.00;3.60;6.10;973.10;1017.60;1018.40;-;-;-;-;-;-;-;-
ALT;202309150300;16.10;0.00;0.00;0.00;94.50;15.20;174.00;3.60;4.70;966.50;1017.50;1018.40;-;-;-;-;-;-;-;-
ARH;202309150300;14.10;0.00;0.00;1.00;99.40;14.00;119.00;3.20;6.10;971.40;1018.10;1018.60;-;-;-;-;-;-;-;-
AND;202309150300;13.10;0.00;0.00;0.00;95.10;12.30;121.00;3.60;6.80;907.20;-;1021.10;1532.80;-;-;-;-;-;-;-
ANT;202309150300;11.60;0.00;0.00;0.00;86.70;9.50;338.00;2.50;5.80;860.60;-;1022.80;1539.30;-;-;-;-;-;-;-
ARO;202309150300;11.10;0.00;0.00;1.00;94.60;10.30;264.00;2.50;4.00;815.60;-;1023.60;1532.30;-;-;-;-;-;-;-
RAG;202309150300;16.50;0.00;0.00;0.00;87.70;14.50;316.00;3.60;8.60;960.20;1017.60;1018.80;-;-;-;-;-;-;-;-
BAN;202309150300;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;18.00;4.00;8.30;13.70;92.90;12.60
BAS;202309150300;13.50;0.00;0.00;0.00;86.20;11.20;254.00;4.70;7.90;981.30;1018.90;1019.10;-;-;-;-;-;-;-;-
LAT;202309150300;10.90;0.00;0.00;0.00;97.60;10.50;100.00;3.20;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309150300;14.30;0.00;0.00;0.00;95.80;13.60;32.00;6.50;9.70;953.70;1017.90;1018.80;-;-;-;-;-;-;-;-
BEZ;202309150300;14.50;0.00;0.00;2.00;100.00;14.50;314.00;0.70;1.80;980.00;1018.50;1018.80;-;-;-;-;-;-;-;-
BIA;202309150300;16.80;0.00;0.00;1.00;92.90;15.60;174.00;20.90;33.50;987.20;1019.90;1020.40;-;-;-;-;-;-;-;-
BIN;202309150300;9.90;0.00;-;-;96.30;9.30;48.00;5.40;9.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309150300;15.20;0.00;0.00;1.00;98.60;15.00;54.00;3.20;6.10;959.00;1017.90;1018.80;-;-;-;-;-;-;-;-
BIV;202309150300;10.40;0.00;-;-;87.70;8.40;107.00;3.60;10.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309150300;16.00;0.00;0.00;1.00;87.90;14.00;25.00;6.80;17.60;939.40;-;1019.40;1526.60;-;-;-;-;-;-;-
