Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170850;21.50;0.00;10.00;545.00;71.30;16.10;41.00;4.30;10.10;954.90;1015.80;1018.30;-;-;-;-;-;-;-;-
COM;202309170850;19.50;0.00;0.00;327.00;72.60;14.40;24.00;1.40;3.60;954.40;1020.00;1022.20;-;-;-;-;-;-;-;-
ABO;202309170850;17.70;0.00;3.00;360.00;54.20;8.30;185.00;4.00;6.80;870.90;-;1021.30;1533.20;-;-;-;-;-;-;-
AIG;202309170850;20.90;0.00;2.00;254.00;70.60;15.40;340.00;11.20;16.90;971.80;1015.50;1017.00;-;-;-;-;-;-;-;-
ALT;202309170850;22.50;0.00;10.00;535.00;60.80;14.60;354.00;3.20;7.20;965.70;1015.50;1017.60;-;-;-;-;-;-;-;-
ARH;202309170850;21.70;0.00;10.00;573.00;76.80;17.50;277.00;4.30;7.90;970.50;1015.90;1017.60;-;-;-;-;-;-;-;-
AND;202309170850;20.80;0.00;10.00;453.00;50.10;10.00;125.00;14.00;22.30;907.70;-;1021.70;1553.00;-;-;-;-;-;-;-
ANT;202309170850;17.00;0.00;10.00;492.00;64.30;10.20;186.00;18.70;34.90;861.80;-;1024.20;1553.20;-;-;-;-;-;-;-
ARO;202309170850;15.20;0.00;10.00;619.00;55.40;6.30;83.00;7.60;14.40;817.10;-;1025.40;1542.80;-;-;-;-;-;-;-
RAG;202309170850;23.30;0.00;10.00;534.00;52.30;13.00;107.00;13.70;25.60;960.30;1016.30;1018.90;-;-;-;-;-;-;-;-
BAN;202309170850;-;-;7.00;405.00;-;-;-;-;-;-;-;-;-;-;54.00;9.00;11.50;17.50;66.00;11.10
BAS;202309170850;22.70;0.00;5.00;428.00;67.80;16.40;92.00;7.60;17.60;978.80;1015.00;1016.50;-;-;-;-;-;-;-;-
LAT;202309170850;17.50;0.00;10.00;509.00;62.10;10.20;99.00;2.20;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309170850;20.20;0.00;7.00;349.00;69.60;14.50;293.00;2.50;4.70;952.80;1015.60;1017.90;-;-;-;-;-;-;-;-
BEZ;202309170850;21.80;0.00;10.00;489.00;71.30;16.40;33.00;2.50;4.70;978.70;1016.10;1017.50;-;-;-;-;-;-;-;-
BIA;202309170850;19.50;0.00;2.00;317.00;85.30;17.00;149.00;8.30;14.40;988.10;1020.50;1021.40;-;-;-;-;-;-;-;-
BIN;202309170850;17.50;0.00;-;-;57.20;8.90;78.00;14.40;28.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309170850;20.60;0.00;10.00;542.00;78.10;16.70;64.00;9.70;13.30;958.50;1016.20;1018.30;-;-;-;-;-;-;-;-
BIV;202309170850;14.00;0.00;-;-;58.30;5.90;160.00;5.00;11.50;-;-;-;-;-;-;-;-;-;-;-
BIE;202309170850;19.70;0.00;10.00;605.00;75.30;15.20;133.00;4.30;6.80;938.50;-;1018.40;1529.90;-;-;-;-;-;-;-
BLA;202309170850;14.60;0.00;4.00;377.00;77.10;10.60;122.00;2.90;5.40;850.60;-;1023.80;1544.80;-;-;-;-;-;-;-
