Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309180510;18.10;0.00;0.00;4.00;79.80;14.60;210.00;6.80;13.70;950.70;1012.10;1013.90;-;-;-;-;-;-;-;-
COM;202309180510;16.90;0.10;0.00;1.00;100.00;16.90;165.00;3.20;7.60;950.30;1016.30;1017.90;-;-;-;-;-;-;-;-
ABO;202309180510;13.60;0.00;0.00;3.00;79.30;10.10;25.00;4.00;7.20;867.00;-;1016.90;1492.50;-;-;-;-;-;-;-
AIG;202309180510;17.60;0.00;0.00;0.00;93.40;16.50;261.00;4.00;9.00;967.80;1011.90;1012.90;-;-;-;-;-;-;-;-
ALT;202309180510;21.50;0.00;0.00;1.00;66.40;15.00;23.00;5.00;11.50;961.00;1010.70;1012.70;-;-;-;-;-;-;-;-
ARH;202309180510;21.60;0.00;0.00;5.00;62.10;14.00;275.00;17.60;27.70;965.30;1010.50;1012.20;-;-;-;-;-;-;-;-
AND;202309180510;18.30;0.00;0.00;0.00;68.20;12.30;177.00;16.20;22.30;903.70;-;1017.30;1510.50;-;-;-;-;-;-;-
ANT;202309180510;14.50;0.00;0.00;0.00;80.70;11.20;190.00;20.20;32.40;857.50;-;1019.30;1509.90;-;-;-;-;-;-;-
ARO;202309180510;15.20;0.00;0.00;5.00;50.40;5.00;194.00;6.10;18.40;813.30;-;1020.80;1502.90;-;-;-;-;-;-;-
RAG;202309180510;20.60;0.00;0.00;0.00;57.40;11.90;127.00;22.30;36.00;954.60;1010.80;1012.90;-;-;-;-;-;-;-;-
BAN;202309180510;-;-;0.00;3.00;-;-;-;-;-;-;-;-;-;-;274.00;13.00;22.70;15.80;84.50;13.20
BAS;202309180510;17.70;0.20;0.00;0.00;95.10;16.90;123.00;3.60;8.60;975.40;1012.20;1013.00;-;-;-;-;-;-;-;-
LAT;202309180510;13.40;0.00;0.00;2.00;83.70;10.70;14.00;3.20;7.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309180510;17.30;0.20;0.00;0.00;93.60;16.30;310.00;2.90;6.80;949.10;1012.30;1014.00;-;-;-;-;-;-;-;-
BEZ;202309180510;18.60;0.00;0.00;4.00;87.40;16.50;185.00;6.50;10.40;974.10;1011.80;1012.80;-;-;-;-;-;-;-;-
BIA;202309180510;18.00;0.00;0.00;1.00;97.40;17.60;155.00;3.60;8.30;983.80;1016.30;1017.00;-;-;-;-;-;-;-;-
BIN;202309180510;15.50;0.00;-;-;70.90;10.20;56.00;24.80;47.50;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309180510;16.30;0.00;0.00;5.00;88.80;14.40;242.00;14.00;23.00;953.80;1012.10;1013.40;-;-;-;-;-;-;-;-
BIV;202309180510;12.60;0.00;-;-;76.80;8.60;309.00;4.30;8.30;-;-;-;-;-;-;-;-;-;-;-
BIE;202309180510;15.90;1.10;0.00;2.00;82.80;13.00;276.00;30.60;50.80;934.40;-;1014.00;1481.80;-;-;-;-;-;-;-
BLA;202309180510;11.30;0.00;0.00;4.00;87.10;9.20;76.00;4.70;8.60;846.20;-;1018.70;1501.40;-;-;-;-;-;-;-
BOL;202309180510;13.40;0.00;0.00;0.00;92.80;12.30;42.00;1.40;4.30;920.00;-;1014.90;1482.40;-;-;-;-;-;-;-
BOU;202309180510;21.00;-;-;-;83.70;18.10;287.00;13.70;18.70;968.90;1011.60;1013.10;-;-;-;-;-;-;-;-
BRZ;202309180510;-;0.00;-;-;-;-;313.00;2.90;7.60;947.20;-;1013.60;-;-;-;-;-;-;-;-
BUS;202309180510;18.10;0.00;0.00;1.00;89.90;16.40;199.00;2.90;5.80;967.90;1012.60;1013.70;-;-;-;-;-;-;-;-
BUF;202309180510;9.00;0.00;0.00;3.00;94.20;8.10;139.00;4.70;10.40;806.40;-;1023.50;1530.70;-;-;-;-;-;-;-
FRE;202309180510;12.80;0.20;0.00;2.00;86.90;10.70;246.00;14.80;37.40;879.00;-;1016.10;1487.70;-;-;-;-;-;-;-
CEV;202309180510;17.40;0.00;0.00;1.00;96.20;16.80;175.00;4.00;7.90;967.90;1016.70;1017.80;-;-;-;-;-;-;-;-
CHZ;202309180510;17.30;0.00;0.00;0.00;99.20;17.20;52.00;4.30;6.10;961.50;1012.50;1013.70;-;-;-;-;-;-;-;-
CHA;202309180510;10.40;1.20;0.00;0.00;98.50;10.20;265.00;54.70;81.40;839.40;-;1017.60;1490.90;-;-;-;-;-;-;-
CHM;202309180510;13.10;1.70;0.00;0.00;92.60;11.90;269.00;19.40;40.70;886.30;-;1015.90;1487.40;-;-;-;-;-;-;-
CHU;202309180510;20.60;0.00;0.00;1.00;58.10;12.10;180.00;14.40;30.60;948.80;1011.50;1014.00;-;-;-;-;-;-;-;-
CHD;202309180510;14.90;0.00;0.00;0.00;86.20;12.60;1.00;4.00;7.60;897.80;-;1015.70;1489.80;-;-;-;-;-;-;-
CIM;202309180510;11.60;0.80;0.00;0.00;98.20;11.30;158.00;7.20;11.20;836.10;-;1021.80;1524.00;-;-;-;-;-;-;-
CDM;202309180510;12.80;0.00;-;-;80.40;9.50;240.00;2.50;5.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309180510;6.90;0.60;0.00;0.00;100.00;6.90;284.00;37.10;47.20;755.70;-;1023.10;-;3113.20;-;-;-;-;-;-
COY;202309180510;15.00;1.20;-;-;99.30;14.90;250.00;5.40;7.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309180510;7.90;-;0.00;3.00;93.20;6.90;192.00;15.10;20.90;756.70;-;1024.00;-;3123.00;-;-;-;-;-;-
CRM;202309180510;17.50;0.50;-;0.00;98.00;17.20;190.00;2.90;12.20;963.10;1012.70;1013.90;-;-;-;-;-;-;-;-
DAV;202309180510;12.30;0.00;0.00;2.00;78.30;8.60;217.00;6.10;9.70;841.50;-;1020.00;1511.20;-;-;-;-;-;-;-
DEM;202309180510;17.20;0.10;0.00;3.00;97.70;16.80;181.00;4.70;6.80;961.70;1012.30;1013.40;-;-;-;-;-;-;-;-
DIS;202309180510;15.10;0.10;0.00;5.00;88.90;13.30;313.00;1.40;5.40;882.20;-;1018.70;1512.50;-;-;-;-;-;-;-
EBK;202309180510;17.00;0.00;0.00;5.00;81.70;13.90;295.00;5.80;13.00;941.60;-;1014.40;1488.90;-;-;-;-;-;-;-
EGH;202309180510;5.30;-;0.00;0.00;100.00;5.30;138.00;13.30;23.00;720.10;-;1025.80;-;3124.10;-;-;-;-;-;-
