Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150430;15.60;0.00;0.00;1.00;92.30;14.40;328.00;2.50;4.00;955.50;1017.80;1018.90;-;-;-;-;-;-;-;-
COM;202309150430;14.90;0.00;0.00;0.00;100.00;14.90;350.00;2.50;4.30;954.20;1020.90;1022.00;-;-;-;-;-;-;-;-
ABO;202309150430;12.10;0.00;0.00;2.00;85.50;9.70;308.00;5.40;15.80;870.70;-;1021.10;1527.10;-;-;-;-;-;-;-
AIG;202309150430;16.90;0.00;0.00;0.00;90.20;15.30;151.00;1.10;5.00;973.00;1017.40;1018.30;-;-;-;-;-;-;-;-
ALT;202309150430;16.50;0.00;0.00;0.00;93.40;15.40;124.00;3.20;4.70;966.60;1017.60;1018.50;-;-;-;-;-;-;-;-
ARH;202309150430;14.00;0.00;0.00;2.00;99.50;13.90;135.00;2.50;3.20;971.20;1017.90;1018.40;-;-;-;-;-;-;-;-
AND;202309150430;12.70;0.00;0.00;0.00;98.20;12.40;39.00;0.40;1.80;907.10;-;1021.00;1531.10;-;-;-;-;-;-;-
ANT;202309150430;12.90;0.00;0.00;0.00;70.20;7.60;200.00;11.20;22.00;860.60;-;1022.80;1539.80;-;-;-;-;-;-;-
ARO;202309150430;11.10;0.00;0.00;2.00;73.80;6.60;270.00;2.90;6.10;815.40;-;1023.40;1530.20;-;-;-;-;-;-;-
RAG;202309150430;16.60;0.00;0.00;0.00;86.20;14.30;155.00;4.00;11.20;960.20;1017.60;1018.80;-;-;-;-;-;-;-;-
BAN;202309150430;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;203.00;6.10;8.60;13.30;96.90;12.80
BAS;202309150430;14.20;0.00;0.00;0.00;81.10;11.00;257.00;2.90;5.40;981.20;1018.70;1018.90;-;-;-;-;-;-;-;-
LAT;202309150430;10.60;0.00;0.00;1.00;97.10;10.20;352.00;3.20;6.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309150430;15.00;0.00;0.00;1.00;94.40;14.10;134.00;1.40;2.50;953.80;1017.90;1018.90;-;-;-;-;-;-;-;-
BEZ;202309150430;15.80;0.00;0.00;2.00;90.40;14.20;315.00;1.40;2.90;980.00;1018.30;1018.80;-;-;-;-;-;-;-;-
BIA;202309150430;16.80;0.20;0.00;1.00;97.90;16.50;5.00;3.20;5.00;987.70;1020.40;1021.00;-;-;-;-;-;-;-;-
BIN;202309150430;9.70;0.20;-;-;96.10;9.10;47.00;7.20;11.20;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309150430;15.40;0.00;0.00;1.00;94.80;14.60;95.00;3.60;5.00;959.00;1017.80;1018.80;-;-;-;-;-;-;-;-
BIV;202309150430;10.10;0.70;-;-;92.60;9.00;78.00;8.30;10.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309150430;15.80;0.00;0.00;1.00;90.20;14.20;13.00;5.40;11.90;939.40;-;1019.40;1526.00;-;-;-;-;-;-;-
BLA;202309150430;9.70;0.00;0.00;3.00;97.40;9.30;155.00;0.70;1.80;850.50;-;1023.70;1543.80;-;-;-;-;-;-;-
BOL;202309150430;14.60;0.00;0.00;0.00;90.80;13.10;252.00;5.40;7.60;924.40;-;1019.70;1525.00;-;-;-;-;-;-;-
BOU;202309150430;18.50;-;-;-;87.40;16.40;164.00;3.60;5.00;974.00;1017.30;1018.40;-;-;-;-;-;-;-;-
BRZ;202309150430;-;0.00;-;-;-;-;31.00;2.90;4.70;952.00;-;1018.70;-;-;-;-;-;-;-;-
BUS;202309150430;15.50;0.00;0.00;1.00;94.30;14.60;192.00;0.70;1.80;973.00;1018.30;1019.00;-;-;-;-;-;-;-;-
BUF;202309150430;8.70;0.00;0.00;1.00;96.30;8.10;246.00;1.80;4.00;807.60;-;1024.90;1543.60;-;-;-;-;-;-;-
FRE;202309150430;12.60;0.00;0.00;1.00;96.20;12.00;194.00;1.10;2.50;883.30;-;1021.00;1528.20;-;-;-;-;-;-;-
CEV;202309150430;16.30;0.30;0.00;2.00;96.40;15.70;245.00;9.40;15.80;971.40;1020.50;1021.40;-;-;-;-;-;-;-;-
CHZ;202309150430;16.00;0.00;0.00;0.00;92.40;14.80;335.00;4.70;9.40;966.50;1018.00;1018.90;-;-;-;-;-;-;-;-
CHA;202309150430;11.90;0.00;0.00;0.00;78.20;8.20;184.00;15.10;16.60;843.00;-;1021.80;1526.30;-;-;-;-;-;-;-
CHM;202309150430;12.50;0.00;0.00;0.00;98.50;12.30;99.00;9.40;13.70;890.40;-;1020.50;1525.00;-;-;-;-;-;-;-
CHU;202309150430;17.00;0.00;0.00;1.00;77.60;13.10;195.00;10.40;19.10;953.60;1017.50;1019.10;-;-;-;-;-;-;-;-
CHD;202309150430;13.50;0.10;0.00;0.00;96.60;13.00;126.00;1.10;2.50;902.20;-;1020.50;1528.20;-;-;-;-;-;-;-
