Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309112100;17.30;0.00;0.00;2.00;88.40;15.40;190.00;0.40;1.10;952.30;1014.00;1015.60;-;-;-;-;-;-;-;-
COM;202309112100;17.30;0.00;0.00;1.00;82.90;14.40;314.00;4.70;9.70;950.70;1016.60;1018.30;-;-;-;-;-;-;-;-
ABO;202309112100;16.10;0.00;0.00;3.00;81.20;12.90;337.00;4.70;9.00;870.50;-;1020.90;1528.10;-;-;-;-;-;-;-
AIG;202309112100;19.30;0.00;0.00;0.00;77.10;15.20;222.00;6.50;9.00;969.40;1013.30;1014.50;-;-;-;-;-;-;-;-
ALT;202309112100;18.50;0.00;0.00;0.00;83.60;15.70;167.00;3.60;5.40;963.80;1014.20;1015.60;-;-;-;-;-;-;-;-
ARH;202309112100;18.60;0.00;0.00;1.00;73.00;13.70;148.00;4.70;6.80;967.80;1013.60;1014.80;-;-;-;-;-;-;-;-
AND;202309112100;15.00;0.00;0.00;0.00;70.80;9.70;138.00;1.40;3.20;906.00;-;1019.80;1525.50;-;-;-;-;-;-;-
ANT;202309112100;11.60;0.00;0.00;0.00;91.70;10.30;238.00;2.20;5.80;860.40;-;1022.60;1537.30;-;-;-;-;-;-;-
ARO;202309112100;15.40;0.00;0.00;2.00;66.70;9.20;291.00;4.00;5.80;815.80;-;1023.90;1528.90;-;-;-;-;-;-;-
RAG;202309112100;20.50;0.00;0.00;0.00;74.70;15.90;135.00;9.40;12.60;958.00;1014.40;1016.50;-;-;-;-;-;-;-;-
BAN;202309112100;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;123.00;6.80;7.20;23.10;42.20;9.60
BAS;202309112100;21.00;0.00;0.00;0.00;71.40;15.60;151.00;2.50;4.00;976.60;1013.00;1014.20;-;-;-;-;-;-;-;-
LAT;202309112100;14.20;0.00;0.00;1.00;73.30;9.50;228.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
