Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309120400;14.20;0.00;0.00;2.00;95.40;13.50;149.00;1.40;3.20;952.00;1014.40;1015.20;-;-;-;-;-;-;-;-
COM;202309120400;14.40;0.00;0.00;1.00;88.80;12.60;326.00;3.60;8.60;949.90;1016.50;1017.50;-;-;-;-;-;-;-;-
ABO;202309120400;14.40;0.00;0.00;1.00;80.70;11.10;268.00;3.20;6.80;869.50;-;1019.80;1517.20;-;-;-;-;-;-;-
AIG;202309120400;17.60;0.00;0.00;0.00;80.10;14.10;181.00;8.30;11.50;969.50;1013.60;1014.70;-;-;-;-;-;-;-;-
ALT;202309120400;16.50;0.00;0.00;0.00;85.30;14.00;170.00;2.50;4.30;963.50;1014.30;1015.30;-;-;-;-;-;-;-;-
ARH;202309120400;15.20;0.00;0.00;1.00;99.30;15.10;159.00;2.20;2.90;967.80;1014.20;1014.80;-;-;-;-;-;-;-;-
AND;202309120400;9.40;0.00;0.00;0.00;92.60;8.30;311.00;2.50;5.80;905.60;-;1019.40;1511.00;-;-;-;-;-;-;-
ANT;202309120400;7.70;0.00;0.00;0.00;97.30;7.30;60.00;2.50;4.70;859.50;-;1021.60;1527.30;-;-;-;-;-;-;-
ARO;202309120400;14.70;0.00;0.00;2.00;58.50;6.70;280.00;4.30;6.80;815.00;-;1022.90;1521.40;-;-;-;-;-;-;-
RAG;202309120400;18.50;0.00;0.00;0.00;71.20;13.20;129.00;9.00;18.70;957.90;1014.70;1016.40;-;-;-;-;-;-;-;-
BAN;202309120400;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;237.00;18.00;19.40;19.90;50.30;9.30
BAS;202309120400;18.40;0.00;0.00;0.00;78.40;14.60;108.00;4.30;8.60;976.40;1013.10;1014.00;-;-;-;-;-;-;-;-
LAT;202309120400;10.90;0.00;0.00;1.00;78.30;7.30;317.00;1.40;3.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309120400;17.00;0.00;0.00;0.00;86.70;14.80;179.00;5.40;9.00;950.40;1013.80;1015.40;-;-;-;-;-;-;-;-
BEZ;202309120400;15.00;0.00;0.00;3.00;100.00;15.00;343.00;0.40;1.40;976.00;1014.30;1014.70;-;-;-;-;-;-;-;-
BIA;202309120400;16.50;0.00;0.00;1.00;90.90;15.00;311.00;6.10;10.10;983.10;1015.70;1016.20;-;-;-;-;-;-;-;-
BIN;202309120400;13.70;0.00;-;-;72.20;8.80;54.00;6.80;10.10;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309120400;13.90;0.00;0.00;2.00;97.30;13.50;203.00;3.60;4.70;955.60;1014.50;1015.20;-;-;-;-;-;-;-;-
BIV;202309120400;7.70;0.00;-;-;66.90;1.90;85.00;2.20;4.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309120400;17.10;0.00;0.00;3.00;65.70;10.60;134.00;0.70;2.90;936.20;-;1015.90;1501.50;-;-;-;-;-;-;-
BLA;202309120400;11.00;0.00;0.00;1.00;82.80;8.20;68.00;2.20;5.80;848.90;-;1021.80;1528.10;-;-;-;-;-;-;-
BOL;202309120400;13.80;0.00;0.00;0.00;89.10;12.00;246.00;6.10;11.90;922.50;-;1017.60;1505.90;-;-;-;-;-;-;-
BOU;202309120400;21.40;-;-;-;60.30;13.40;129.00;7.60;13.30;970.30;1013.00;1014.60;-;-;-;-;-;-;-;-
BRZ;202309120400;-;0.00;-;-;-;-;62.00;2.50;3.60;949.40;-;1015.90;-;-;-;-;-;-;-;-
BUS;202309120400;15.40;0.00;0.00;1.00;95.60;14.70;0.00;0.00;0.70;969.20;1014.40;1015.00;-;-;-;-;-;-;-;-
BUF;202309120400;4.70;0.00;0.00;1.00;96.50;4.20;139.00;2.20;3.60;807.00;-;1024.20;1543.70;-;-;-;-;-;-;-
FRE;202309120400;17.20;0.00;0.00;2.00;61.10;9.60;336.00;8.60;10.80;881.60;-;1019.00;1517.30;-;-;-;-;-;-;-
CEV;202309120400;15.60;0.00;0.00;1.00;82.00;12.50;21.00;5.40;9.00;967.00;1016.00;1016.80;-;-;-;-;-;-;-;-
CHZ;202309120400;17.00;0.00;0.00;0.00;99.40;16.90;15.00;1.10;2.50;963.00;1014.10;1015.20;-;-;-;-;-;-;-;-
CHA;202309120400;16.30;0.00;0.00;0.00;58.50;8.20;141.00;14.80;16.60;842.10;-;1020.70;1516.10;-;-;-;-;-;-;-
CHM;202309120400;18.80;0.00;0.00;0.00;56.20;9.90;184.00;2.20;3.60;888.50;-;1018.40;1515.80;-;-;-;-;-;-;-
CHU;202309120400;17.20;0.00;0.00;1.00;73.90;12.50;193.00;9.00;13.00;951.50;1015.20;1016.90;-;-;-;-;-;-;-;-
