Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309191550;20.80;0.00;10.00;210.00;56.00;11.70;200.00;6.50;15.10;953.90;1014.90;1017.20;-;-;-;-;-;-;-;-
COM;202309191550;18.30;0.00;0.00;46.00;81.40;15.10;245.00;5.40;13.30;948.00;1013.50;1015.50;-;-;-;-;-;-;-;-
ABO;202309191550;13.30;0.00;2.00;62.00;85.50;10.90;75.00;6.50;9.70;870.30;-;1020.70;1524.20;-;-;-;-;-;-;-
AIG;202309191550;20.60;0.00;1.00;29.00;61.20;12.90;266.00;6.80;10.80;972.10;1015.90;1017.40;-;-;-;-;-;-;-;-
ALT;202309191550;19.60;0.00;0.00;58.00;67.20;13.40;235.00;2.20;4.30;965.40;1015.70;1017.30;-;-;-;-;-;-;-;-
ARH;202309191550;20.60;0.00;10.00;190.00;64.30;13.60;118.00;2.50;5.40;969.90;1015.50;1017.00;-;-;-;-;-;-;-;-
AND;202309191550;14.80;0.00;0.00;21.00;85.90;12.50;231.00;5.00;10.10;904.50;-;1018.20;1511.30;-;-;-;-;-;-;-
ANT;202309191550;13.70;0.00;10.00;264.00;74.80;9.30;18.00;21.60;33.10;858.80;-;1020.80;1522.50;-;-;-;-;-;-;-
ARO;202309191550;11.80;0.00;10.00;220.00;71.90;6.90;139.00;6.50;10.80;814.00;-;1021.70;1514.80;-;-;-;-;-;-;-
RAG;202309191550;20.30;0.00;10.00;210.00;64.80;13.50;279.00;13.00;19.80;958.80;1015.30;1017.30;-;-;-;-;-;-;-;-
BAN;202309191550;-;-;10.00;316.00;-;-;-;-;-;-;-;-;-;-;252.00;21.60;26.60;15.70;66.90;9.60
BAS;202309191550;22.40;0.00;10.00;269.00;51.10;11.80;293.00;9.00;18.00;978.90;1015.20;1016.60;-;-;-;-;-;-;-;-
LAT;202309191550;12.20;0.00;0.00;41.00;85.90;9.90;308.00;0.70;2.90;-;-;-;-;-;-;-;-;-;-;-
BER;202309191550;20.80;0.00;10.00;271.00;55.70;11.60;254.00;9.40;15.10;952.60;1015.20;1017.70;-;-;-;-;-;-;-;-
BEZ;202309191550;22.70;0.00;10.00;244.00;53.10;12.70;238.00;9.40;14.40;977.70;1015.00;1016.50;-;-;-;-;-;-;-;-
BIA;202309191550;21.70;0.00;0.00;41.00;67.80;15.50;333.00;5.00;11.90;980.70;1012.60;1013.80;-;-;-;-;-;-;-;-
BIN;202309191550;15.00;0.00;-;-;67.40;9.00;245.00;7.90;12.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309191550;20.30;0.00;10.00;186.00;61.40;12.60;239.00;12.60;21.60;957.50;1015.20;1017.20;-;-;-;-;-;-;-;-
BIV;202309191550;12.10;0.00;-;-;65.00;5.70;251.00;9.00;14.80;-;-;-;-;-;-;-;-;-;-;-
BIE;202309191550;19.80;0.00;10.00;301.00;59.10;11.60;187.00;8.30;15.10;938.50;-;1018.40;1530.30;-;-;-;-;-;-;-
BLA;202309191550;15.20;0.00;10.00;266.00;74.20;10.60;247.00;5.80;11.90;848.20;-;1021.00;1520.90;-;-;-;-;-;-;-
BOL;202309191550;18.60;0.00;10.00;283.00;68.60;12.70;51.00;14.00;18.70;923.40;-;1018.60;1526.20;-;-;-;-;-;-;-
BOU;202309191550;20.90;-;-;-;58.00;12.30;252.00;2.50;4.30;973.20;1016.10;1017.60;-;-;-;-;-;-;-;-
BRZ;202309191550;-;0.00;-;-;-;-;158.00;4.30;5.80;951.10;-;1017.70;-;-;-;-;-;-;-;-
BUS;202309191550;22.60;0.00;10.00;279.00;49.10;11.40;203.00;10.10;21.20;971.10;1015.20;1017.00;-;-;-;-;-;-;-;-
BUF;202309191550;12.30;0.00;0.00;52.00;70.50;7.10;203.00;4.30;9.40;805.10;-;1021.90;1511.60;-;-;-;-;-;-;-
FRE;202309191550;15.10;0.00;10.00;319.00;72.20;10.10;220.00;6.10;16.90;883.00;-;1020.60;1528.30;-;-;-;-;-;-;-
CEV;202309191550;22.30;0.00;0.00;32.00;57.70;13.60;225.00;6.50;18.40;965.00;1012.70;1014.70;-;-;-;-;-;-;-;-
CHZ;202309191550;21.80;0.00;10.00;255.00;52.50;11.70;202.00;6.80;13.70;965.00;1015.30;1017.30;-;-;-;-;-;-;-;-
CHA;202309191550;11.30;0.00;0.00;139.00;87.80;9.40;222.00;15.50;23.00;842.60;-;1021.30;1522.50;-;-;-;-;-;-;-
CHM;202309191550;15.80;0.00;10.00;278.00;69.10;10.20;227.00;7.90;18.00;889.90;-;1019.90;1525.00;-;-;-;-;-;-;-
CHU;202309191550;20.50;0.00;10.00;252.00;62.20;13.00;7.00;16.90;27.70;951.70;1014.70;1017.10;-;-;-;-;-;-;-;-
CHD;202309191550;17.80;0.00;10.00;275.00;65.00;11.10;193.00;9.70;15.50;901.20;-;1019.40;1526.70;-;-;-;-;-;-;-
CIM;202309191550;16.00;0.00;10.00;276.00;47.90;5.00;206.00;9.70;13.00;835.40;-;1020.90;1514.60;-;-;-;-;-;-;-
CDM;202309191550;13.40;0.00;-;-;80.80;10.20;215.00;12.60;19.10;-;-;-;-;-;-;-;-;-;-;-
GSB;202309191550;6.80;0.00;0.00;53.00;94.20;5.90;85.00;16.20;19.40;757.20;-;1025.00;-;3129.00;-;-;-;-;-;-
COY;202309191550;19.00;0.00;-;-;55.20;9.80;250.00;11.20;23.00;-;-;-;-;-;-;-;-;-;-;-
CMA;202309191550;7.70;-;5.00;187.00;91.10;6.30;218.00;6.80;11.20;756.80;-;1024.10;-;3123.60;-;-;-;-;-;-
CRM;202309191550;21.90;0.00;-;274.00;53.00;11.90;225.00;11.90;18.40;966.40;1015.30;1017.30;-;-;-;-;-;-;-;-
DAV;202309191550;13.40;0.00;10.00;248.00;68.40;7.70;5.00;16.60;22.70;842.10;-;1020.70;1516.80;-;-;-;-;-;-;-
DEM;202309191550;22.60;0.00;10.00;266.00;45.00;10.10;288.00;12.60;19.80;965.10;1014.90;1017.00;-;-;-;-;-;-;-;-
DIS;202309191550;16.90;0.00;10.00;252.00;64.60;10.20;81.00;10.80;23.80;882.90;-;1019.50;1521.30;-;-;-;-;-;-;-
EBK;202309191550;17.80;0.00;10.00;227.00;79.90;14.30;199.00;2.20;4.70;945.10;-;1018.10;1522.50;-;-;-;-;-;-;-
EGH;202309191550;5.20;-;8.00;267.00;70.20;0.20;224.00;9.00;14.40;720.40;-;1026.20;-;3127.40;-;-;-;-;-;-
EGO;202309191550;21.40;0.00;-;271.00;56.80;12.50;259.00;12.20;17.30;956.00;1015.10;1017.50;-;-;-;-;-;-;-;-
EIN;202309191550;17.60;0.00;10.00;237.00;70.40;12.20;262.00;7.20;11.90;913.80;-;1019.10;1526.30;-;-;-;-;-;-;-
ELM;202309191550;14.70;0.00;0.00;63.00;87.20;12.60;320.00;1.40;2.90;908.70;-;1019.20;1520.00;-;-;-;-;-;-;-
ENG;202309191550;15.40;0.00;0.00;71.00;76.40;11.30;223.00;4.00;7.60;900.70;-;1019.90;1525.90;-;-;-;-;-;-;-
EVI;202309191550;19.50;0.00;0.00;45.00;66.10;13.00;309.00;13.00;23.40;960.70;1015.80;1017.60;-;-;-;-;-;-;-;-
EVO;202309191550;12.30;0.00;2.00;78.00;85.00;9.90;342.00;2.50;5.40;819.60;-;1022.40;1522.10;-;-;-;-;-;-;-
FAH;202309191550;20.50;0.00;10.00;297.00;54.80;11.10;246.00;11.50;19.40;947.90;1015.30;1018.00;-;-;-;-;-;-;-;-
FLU;202309191550;17.60;0.00;-;-;67.20;11.40;201.00;8.30;14.80;-;-;-;-;-;-;-;-;-;-;-
GRA;202309191550;20.10;0.00;10.00;273.00;62.60;12.70;213.00;10.80;19.40;942.10;-;1018.30;1530.50;-;-;-;-;-;-;-
FRU;202309191550;18.40;0.00;0.00;88.00;70.50;12.90;36.00;4.70;9.70;-;-;-;-;-;-;-;-;-;-;-
GVE;202309191550;22.70;0.00;10.00;280.00;47.80;11.10;206.00;16.90;22.70;968.80;1015.50;1017.50;-;-;-;-;-;-;-;-
GES;202309191550;19.80;0.00;-;-;65.20;13.10;332.00;10.10;13.00;956.40;1015.70;1017.70;-;-;-;-;-;-;-;-
GIH;202309191550;19.90;0.00;5.00;176.00;73.80;15.10;241.00;5.00;7.90;962.10;1015.90;1017.70;-;-;-;-;-;-;-;-
GLA;202309191550;17.70;0.00;0.00;59.00;76.00;13.40;279.00;11.20;17.30;956.80;1016.20;1017.70;-;-;-;-;-;-;-;-
GOR;202309191550;4.10;-;1.00;275.00;100.00;4.10;338.00;3.20;9.70;699.70;-;1027.20;-;3128.00;-;-;-;-;-;-
GRE;202309191550;21.80;0.00;10.00;265.00;55.00;12.40;225.00;14.40;19.80;966.50;1015.30;1017.20;-;-;-;-;-;-;-;-
GRH;202309191550;8.60;0.00;10.00;292.00;90.30;7.10;53.00;2.50;6.80;807.10;-;1023.40;1530.60;-;-;-;-;-;-;-
GRO;202309191550;21.60;0.00;10.00;260.00;75.60;17.10;343.00;9.00;16.20;976.00;1013.00;1014.40;-;-;-;-;-;-;-;-
GRC;202309191550;13.10;0.00;2.00;82.00;77.90;9.30;-;-;-;841.40;-;1021.20;1520.20;-;-;-;-;-;-;-
GOS;202309191550;15.80;0.00;-;-;76.50;11.70;217.00;2.20;5.00;909.60;-;1019.30;1523.30;-;-;-;-;-;-;-
GOE;202309191550;22.10;0.00;10.00;269.00;50.30;11.30;233.00;15.50;24.80;971.50;1014.90;1016.70;-;-;-;-;-;-;-;-
GUE;202309191550;8.00;0.00;10.00;285.00;89.20;6.30;353.00;14.80;20.20;775.30;-;1023.70;1520.90;-;-;-;-;-;-;-
GUT;202309191550;21.50;0.00;10.00;212.00;59.10;13.20;228.00;9.00;16.90;965.00;1015.10;1017.00;-;-;-;-;-;-;-;-
HLL;202309191550;21.60;0.00;3.00;144.00;56.20;12.50;219.00;11.50;18.70;967.20;1014.90;1016.80;-;-;-;-;-;-;-;-
HOE;202309191550;15.90;0.00;10.00;282.00;75.10;11.50;274.00;13.00;24.80;890.00;-;1019.70;1523.20;-;-;-;-;-;-;-
ILZ;202309191550;20.00;0.00;10.00;214.00;61.30;12.30;-;-;-;936.10;-;1017.60;1523.60;-;-;-;-;-;-;-
INT;202309191550;20.60;0.00;10.00;242.00;58.00;12.10;279.00;13.00;20.90;950.00;1015.30;1017.80;-;-;-;-;-;-;-;-
JUN;202309191550;0.00;-;10.00;321.00;75.60;-3.80;119.00;3.20;7.90;662.00;-;1028.70;-;3126.10;-;-;-;-;-;-
KOP;202309191550;21.30;0.00;10.00;272.00;56.70;12.40;247.00;13.00;20.20;960.20;1015.30;1017.40;-;-;-;-;-;-;-;-
BRL;202309191550;15.90;0.00;10.00;282.00;66.90;9.80;262.00;15.10;22.70;899.40;-;1020.10;1528.50;-;-;-;-;-;-;-
CDF;202309191550;16.90;0.00;10.00;312.00;61.80;9.50;262.00;15.50;26.60;902.50;-;1019.60;1526.80;-;-;-;-;-;-;-
DOL;202309191550;11.00;0.00;9.00;277.00;81.00;7.90;295.00;22.70;27.40;835.30;-;1021.90;1525.00;-;-;-;-;-;-;-
LAC;202309191550;19.30;0.00;-;-;80.40;15.80;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202309191550;19.20;0.00;4.00;160.00;64.00;12.20;241.00;2.20;7.20;931.90;-;1018.60;1529.00;-;-;-;-;-;-;-
MLS;202309191550;9.50;0.00;10.00;307.00;87.70;7.60;235.00;15.10;25.60;805.20;-;1022.80;1523.60;-;-;-;-;-;-;-
LEI;202309191550;22.90;0.00;10.00;266.00;51.10;12.30;258.00;10.80;22.70;975.90;1014.90;1016.50;-;-;-;-;-;-;-;-
ATT;202309191550;6.30;-;-;337.00;82.00;3.50;239.00;9.70;16.60;734.50;-;1025.70;-;3128.50;-;-;-;-;-;-
CHB;202309191550;16.70;0.00;-;-;61.10;9.20;244.00;11.50;20.20;899.70;-;1019.80;1527.70;-;-;-;-;-;-;-
DIA;202309191550;6.30;-;-;321.00;77.10;2.60;222.00;13.30;24.10;713.90;-;1026.20;-;3126.10;-;-;-;-;-;-
MAR;202309191550;14.40;0.00;-;-;99.30;14.30;288.00;2.90;4.30;-;-;-;-;-;-;-;-;-;-;-
OTL;202309191550;24.70;0.00;10.00;255.00;55.60;15.20;273.00;5.80;10.40;970.30;1012.40;1014.50;-;-;-;-;-;-;-;-
LUG;202309191550;24.90;0.00;10.00;253.00;68.90;18.80;196.00;6.10;11.50;978.80;1012.80;1014.50;-;-;-;-;-;-;-;-
