Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309160010;13.70;0.00;0.00;1.00;95.60;13.00;189.00;1.80;3.60;953.50;1016.10;1016.80;-;-;-;-;-;-;-;-
COM;202309160010;14.40;0.00;0.00;0.00;98.40;14.20;329.00;3.60;6.10;953.80;1020.60;1021.60;-;-;-;-;-;-;-;-
ABO;202309160010;12.30;0.00;0.00;2.00;81.40;9.20;200.00;4.30;10.80;870.10;-;1020.40;1521.50;-;-;-;-;-;-;-
AIG;202309160010;14.90;0.00;0.00;0.00;85.00;12.40;233.00;0.70;3.20;970.80;1015.40;1016.00;-;-;-;-;-;-;-;-
ALT;202309160010;13.80;0.00;0.00;0.00;92.00;12.50;71.00;4.00;7.90;964.80;1016.20;1016.70;-;-;-;-;-;-;-;-
ARH;202309160010;17.10;0.00;0.00;0.00;99.30;17.00;243.00;6.10;10.10;969.40;1015.50;1016.50;-;-;-;-;-;-;-;-
AND;202309160010;12.60;0.00;0.00;0.00;87.60;10.60;235.00;1.80;3.20;907.30;-;1021.30;1532.70;-;-;-;-;-;-;-
ANT;202309160010;12.70;0.00;0.00;0.00;70.00;7.40;209.00;13.70;20.20;860.70;-;1023.00;1540.70;-;-;-;-;-;-;-
ARO;202309160010;11.20;0.00;0.00;2.00;56.90;3.00;289.00;4.30;7.90;815.80;-;1023.90;1534.20;-;-;-;-;-;-;-
RAG;202309160010;17.80;0.00;0.00;0.00;66.60;11.50;113.00;12.20;25.90;959.40;1016.50;1018.00;-;-;-;-;-;-;-;-
BAN;202309160010;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;176.00;20.50;23.00;17.90;63.90;11.00
BAS;202309160010;17.00;0.00;0.00;0.00;89.60;15.30;86.00;2.90;6.10;977.90;1014.80;1015.50;-;-;-;-;-;-;-;-
LAT;202309160010;10.10;0.00;0.00;0.00;91.20;8.70;0.00;2.90;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309160010;16.90;0.00;0.00;0.00;92.80;15.70;0.00;0.40;1.80;951.80;1015.30;1016.80;-;-;-;-;-;-;-;-
BEZ;202309160010;15.30;0.00;0.00;3.00;100.00;15.30;79.00;0.40;2.50;977.70;1016.00;1016.50;-;-;-;-;-;-;-;-
BIA;202309160010;15.90;0.00;0.00;1.00;96.90;15.40;295.00;3.20;5.00;987.30;1020.10;1020.50;-;-;-;-;-;-;-;-
BIN;202309160010;12.30;0.00;-;-;77.80;8.50;60.00;3.20;8.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309160010;14.80;0.00;0.00;2.00;99.20;14.70;232.00;3.20;5.40;957.10;1015.90;1016.80;-;-;-;-;-;-;-;-
BIV;202309160010;8.70;0.00;-;-;84.40;6.20;90.00;4.70;11.90;-;-;-;-;-;-;-;-;-;-;-
BIE;202309160010;15.10;0.00;0.00;3.00;85.50;12.70;327.00;5.80;7.60;937.40;-;1017.20;1506.20;-;-;-;-;-;-;-
BLA;202309160010;10.30;0.00;0.00;2.00;90.60;8.80;76.00;1.80;5.40;849.80;-;1022.90;1536.90;-;-;-;-;-;-;-
BOL;202309160010;14.50;0.00;0.00;0.00;86.60;12.30;230.00;8.30;11.50;923.50;-;1018.70;1516.60;-;-;-;-;-;-;-
BOU;202309160010;19.10;-;-;-;73.20;14.20;162.00;4.30;6.50;971.60;1014.70;1015.90;-;-;-;-;-;-;-;-
BRZ;202309160010;-;0.00;-;-;-;-;60.00;4.30;6.80;951.00;-;1017.60;-;-;-;-;-;-;-;-
BUS;202309160010;16.10;0.00;0.00;0.00;96.00;15.50;212.00;0.70;2.20;970.80;1015.90;1016.70;-;-;-;-;-;-;-;-
BUF;202309160010;6.60;0.00;0.00;1.00;96.80;6.10;91.00;1.10;3.20;807.90;-;1025.30;1550.00;-;-;-;-;-;-;-
FRE;202309160010;14.20;0.00;0.00;2.00;87.80;12.20;360.00;4.00;5.80;882.30;-;1019.80;1520.60;-;-;-;-;-;-;-
CEV;202309160010;16.20;0.00;0.00;1.00;95.20;15.40;316.00;3.60;5.40;970.90;1020.00;1020.90;-;-;-;-;-;-;-;-
CHZ;202309160010;15.70;0.00;0.00;0.00;99.30;15.60;292.00;5.40;6.80;964.40;1015.80;1016.70;-;-;-;-;-;-;-;-
CHA;202309160010;14.10;0.00;0.00;0.00;66.70;8.00;234.00;15.80;18.00;842.50;-;1021.20;1520.70;-;-;-;-;-;-;-
CHM;202309160010;15.40;0.00;0.00;0.00;83.10;12.50;81.00;7.90;12.60;889.30;-;1019.30;1518.70;-;-;-;-;-;-;-
CHU;202309160010;16.80;0.00;0.00;1.00;67.20;10.70;213.00;8.30;14.80;953.50;1017.50;1019.00;-;-;-;-;-;-;-;-
CHD;202309160010;12.60;0.00;0.00;0.00;96.20;12.00;357.00;3.20;6.10;901.30;-;1019.50;1518.30;-;-;-;-;-;-;-
CIM;202309160010;10.40;0.00;0.00;0.00;97.30;10.00;77.00;6.80;8.30;838.40;-;1024.50;1547.50;-;-;-;-;-;-;-
CDM;202309160010;10.20;0.00;-;-;84.40;7.70;28.00;4.70;6.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309160010;5.40;0.00;0.00;0.00;97.20;5.00;295.00;29.90;42.80;758.20;-;1026.30;-;3136.30;-;-;-;-;-;-
COY;202309160010;11.20;0.00;-;-;99.30;11.10;300.00;1.40;3.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309160010;5.20;-;0.00;1.00;86.90;3.20;247.00;18.70;28.80;758.40;-;1026.20;-;3134.60;-;-;-;-;-;-
CRM;202309160010;18.10;0.00;-;0.00;77.70;14.10;40.00;8.30;13.30;965.50;1015.10;1016.40;-;-;-;-;-;-;-;-
DAV;202309160010;8.30;0.00;0.00;0.00;93.40;7.30;207.00;5.40;7.60;844.40;-;1023.40;1540.90;-;-;-;-;-;-;-
DEM;202309160010;13.70;0.00;0.00;4.00;96.80;13.20;237.00;0.70;1.10;964.50;1015.90;1016.40;-;-;-;-;-;-;-;-
DIS;202309160010;13.20;0.00;0.00;3.00;69.40;7.70;288.00;2.20;4.70;885.40;-;1022.30;1540.60;-;-;-;-;-;-;-
EBK;202309160010;11.80;0.00;0.00;2.00;99.30;11.70;0.00;0.00;0.00;944.70;-;1017.70;1499.50;-;-;-;-;-;-;-
EGH;202309160010;2.60;-;0.00;0.00;97.60;2.30;86.00;16.90;20.90;721.60;-;1027.80;-;3138.60;-;-;-;-;-;-
EGO;202309160010;15.80;0.00;-;3.00;99.30;15.70;0.00;0.00;0.00;955.40;1015.70;1016.80;-;-;-;-;-;-;-;-
EIN;202309160010;11.60;0.00;0.00;0.00;97.80;11.30;140.00;1.40;3.20;913.30;-;1018.60;1508.50;-;-;-;-;-;-;-
ELM;202309160010;13.40;0.00;0.00;0.00;69.30;7.90;146.00;4.00;8.30;908.80;-;1019.30;1518.30;-;-;-;-;-;-;-
ENG;202309160010;11.80;0.00;0.00;0.00;81.70;8.80;100.00;3.60;6.50;900.30;-;1019.40;1515.80;-;-;-;-;-;-;-
EVI;202309160010;18.60;0.00;0.00;2.00;65.70;12.10;150.00;20.50;33.50;960.00;1015.20;1016.80;-;-;-;-;-;-;-;-
EVO;202309160010;9.90;0.00;0.00;1.00;66.30;3.90;112.00;2.90;5.00;820.60;-;1023.50;1535.00;-;-;-;-;-;-;-
FAH;202309160010;15.00;0.00;0.00;0.00;89.50;13.30;58.00;3.20;4.00;946.40;1015.10;1016.40;-;-;-;-;-;-;-;-
FLU;202309160010;12.90;0.00;-;-;83.70;10.20;165.00;7.20;11.20;-;-;-;-;-;-;-;-;-;-;-
GRA;202309160010;16.30;0.00;0.00;1.00;99.40;16.20;214.00;1.80;2.90;941.10;-;1017.20;1509.60;-;-;-;-;-;-;-
FRU;202309160010;13.10;0.00;0.00;1.00;94.50;12.20;199.00;2.50;4.00;-;-;-;-;-;-;-;-;-;-;-
GVE;202309160010;16.40;0.00;0.00;0.00;90.10;14.80;313.00;2.90;4.30;967.30;1015.10;1016.00;-;-;-;-;-;-;-;-
GES;202309160010;17.00;0.00;-;-;81.10;13.70;358.00;4.70;9.70;955.60;1015.40;1016.90;-;-;-;-;-;-;-;-
GIH;202309160010;12.60;0.00;0.00;0.00;99.20;12.50;269.00;3.60;5.80;961.70;1017.00;1017.30;-;-;-;-;-;-;-;-
GLA;202309160010;13.60;0.00;0.00;2.00;95.30;12.90;343.00;1.10;2.50;956.90;1017.20;1017.80;-;-;-;-;-;-;-;-
GOR;202309160010;2.00;-;0.00;0.00;82.90;-0.60;9.00;13.00;16.60;700.80;-;1028.70;-;3140.70;-;-;-;-;-;-
GRE;202309160010;16.00;0.00;0.00;0.00;99.20;15.90;180.00;0.70;2.90;965.90;1015.70;1016.60;-;-;-;-;-;-;-;-
GRH;202309160010;10.00;0.00;0.00;0.00;67.80;4.30;160.00;17.30;23.40;808.40;-;1024.90;1541.90;-;-;-;-;-;-;-
GRO;202309160010;16.10;0.00;0.00;0.00;95.70;15.40;253.00;2.20;4.30;982.20;1020.20;1020.80;-;-;-;-;-;-;-;-
GRC;202309160010;11.90;0.00;0.00;0.00;73.40;7.30;-;-;-;843.00;-;1023.00;1536.50;-;-;-;-;-;-;-
GOS;202309160010;18.50;0.00;-;-;49.70;7.80;249.00;14.00;28.80;910.20;-;1020.00;1534.50;-;-;-;-;-;-;-
