Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309141900;18.60;0.00;0.00;1.00;77.40;14.60;100.00;3.60;10.40;957.50;1019.20;1021.00;-;-;-;-;-;-;-;-
COM;202309141900;17.10;0.00;0.00;0.00;100.00;17.10;26.00;2.20;5.40;952.30;1018.40;1020.00;-;-;-;-;-;-;-;-
ABO;202309141900;13.30;0.00;0.00;2.00;96.00;12.70;148.00;2.90;4.70;872.40;-;1023.00;1544.40;-;-;-;-;-;-;-
AIG;202309141900;19.60;0.00;0.00;0.00;84.80;17.00;174.00;4.00;5.40;973.70;1017.70;1019.00;-;-;-;-;-;-;-;-
ALT;202309141900;19.20;0.00;0.00;0.00;83.30;16.30;204.00;2.90;4.30;968.50;1019.00;1020.50;-;-;-;-;-;-;-;-
ARH;202309141900;20.00;0.00;0.00;1.00;76.00;15.60;39.00;10.10;18.70;973.20;1019.00;1020.40;-;-;-;-;-;-;-;-
AND;202309141900;14.50;0.00;0.00;0.00;95.20;13.70;338.00;1.10;3.60;908.00;-;1022.00;1543.00;-;-;-;-;-;-;-
ANT;202309141900;12.70;0.10;0.00;0.00;96.30;12.10;241.00;3.20;5.80;861.70;-;1024.10;1550.40;-;-;-;-;-;-;-
ARO;202309141900;10.70;0.00;0.00;2.00;99.20;10.60;112.00;3.20;5.40;816.80;-;1025.10;1545.20;-;-;-;-;-;-;-
RAG;202309141900;19.70;0.00;0.00;0.00;75.00;15.10;336.00;9.00;20.90;962.10;1018.90;1020.80;-;-;-;-;-;-;-;-
BAN;202309141900;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;55.00;34.20;36.70;14.70;89.10;12.90
BAS;202309141900;19.10;0.00;0.00;0.00;81.20;15.80;172.00;4.30;5.00;982.20;1019.00;1020.00;-;-;-;-;-;-;-;-
LAT;202309141900;13.30;0.00;0.00;1.00;92.70;12.10;32.00;3.60;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309141900;18.40;0.00;0.00;0.00;79.30;14.80;34.00;5.00;10.10;955.20;1018.60;1020.40;-;-;-;-;-;-;-;-
BEZ;202309141900;19.40;0.00;0.00;3.00;86.30;17.10;20.00;0.70;1.40;981.40;1019.30;1020.30;-;-;-;-;-;-;-;-
BIA;202309141900;18.90;0.00;0.00;1.00;97.90;18.60;288.00;3.60;6.50;985.60;1018.00;1018.80;-;-;-;-;-;-;-;-
BIN;202309141900;12.90;0.00;-;-;83.10;10.10;242.00;1.10;2.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309141900;18.30;0.00;0.00;1.00;83.40;15.40;56.00;5.80;11.20;961.10;1019.40;1021.00;-;-;-;-;-;-;-;-
BIV;202309141900;10.00;0.00;-;-;95.30;9.30;71.00;2.90;5.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309141900;17.40;0.00;0.00;1.00;75.80;13.10;20.00;10.80;21.60;940.50;-;1020.50;1540.80;-;-;-;-;-;-;-
BLA;202309141900;12.30;0.00;0.00;3.00;94.00;11.40;52.00;3.20;5.40;850.50;-;1023.70;1543.80;-;-;-;-;-;-;-
BOL;202309141900;17.00;0.00;0.00;0.00;82.80;14.10;50.00;6.10;8.30;925.60;-;1021.00;1542.10;-;-;-;-;-;-;-
BOU;202309141900;21.80;-;-;-;70.60;16.20;277.00;6.50;10.40;974.50;1017.30;1018.90;-;-;-;-;-;-;-;-
BRZ;202309141900;-;0.00;-;-;-;-;79.00;7.20;18.70;953.40;-;1020.20;-;-;-;-;-;-;-;-
BUS;202309141900;18.20;0.00;0.00;1.00;90.00;16.50;153.00;0.70;2.20;974.50;1019.40;1020.50;-;-;-;-;-;-;-;-
BUF;202309141900;11.10;0.00;0.00;1.00;85.80;8.80;170.00;4.30;8.60;808.40;-;1025.90;1548.20;-;-;-;-;-;-;-
FRE;202309141900;13.50;0.00;0.00;2.00;87.50;11.50;3.00;5.40;9.40;885.10;-;1023.00;1546.30;-;-;-;-;-;-;-
CEV;202309141900;18.20;0.00;0.00;2.00;93.90;17.20;337.00;2.90;5.40;969.50;1018.20;1019.40;-;-;-;-;-;-;-;-
CHZ;202309141900;19.20;0.00;0.00;0.00;76.90;15.10;360.00;2.50;4.00;968.10;1019.00;1020.50;-;-;-;-;-;-;-;-
CHA;202309141900;10.50;0.00;0.00;0.00;97.10;10.10;83.00;26.30;34.60;844.90;-;1024.00;1545.40;-;-;-;-;-;-;-
