Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309142110;17.10;0.00;0.00;2.00;82.90;14.20;101.00;2.90;7.90;957.00;1019.00;1020.50;-;-;-;-;-;-;-;-
COM;202309142110;16.40;0.00;0.00;1.00;100.00;16.40;8.00;2.90;7.20;952.90;1019.20;1020.70;-;-;-;-;-;-;-;-
ABO;202309142110;13.40;0.00;0.00;2.00;94.80;12.60;230.00;3.60;5.80;871.90;-;1022.50;1539.60;-;-;-;-;-;-;-
AIG;202309142110;18.20;0.00;0.00;0.00;85.30;15.70;147.00;5.00;8.30;973.60;1017.80;1018.90;-;-;-;-;-;-;-;-
ALT;202309142110;17.80;0.00;0.00;0.00;92.00;16.50;127.00;3.60;6.50;968.10;1018.90;1020.10;-;-;-;-;-;-;-;-
ARH;202309142110;16.70;0.00;0.00;0.00;99.30;16.60;214.00;4.70;6.10;972.80;1019.20;1020.00;-;-;-;-;-;-;-;-
AND;202309142110;14.50;0.00;0.00;0.00;95.10;13.70;127.00;1.80;2.90;908.30;-;1022.40;1545.70;-;-;-;-;-;-;-
ANT;202309142110;12.50;0.00;0.00;0.00;97.60;12.10;132.00;2.20;7.90;861.40;-;1023.80;1547.40;-;-;-;-;-;-;-
ARO;202309142110;10.20;0.00;0.00;2.00;99.20;10.10;289.00;2.50;4.30;816.70;-;1024.90;1544.70;-;-;-;-;-;-;-
RAG;202309142110;18.90;0.00;0.00;0.00;78.90;15.20;166.00;1.10;2.50;962.00;1019.00;1020.70;-;-;-;-;-;-;-;-
BAN;202309142110;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;57.00;18.40;20.20;14.40;90.40;12.80
BAS;202309142110;18.10;0.00;0.00;0.00;80.90;14.80;264.00;3.60;5.80;982.00;1019.00;1019.80;-;-;-;-;-;-;-;-
LAT;202309142110;13.10;0.00;0.00;1.00;98.10;12.80;233.00;1.40;2.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309142110;16.60;0.00;0.00;0.00;88.60;14.70;313.00;1.10;2.50;954.70;1018.50;1019.90;-;-;-;-;-;-;-;-
BEZ;202309142110;17.80;0.00;0.00;3.00;96.20;17.20;19.00;0.70;1.80;981.10;1019.20;1020.00;-;-;-;-;-;-;-;-
BIA;202309142110;17.90;0.00;0.00;1.00;97.20;17.40;279.00;2.90;6.50;986.30;1018.90;1019.50;-;-;-;-;-;-;-;-
BIN;202309142110;11.40;0.00;-;-;91.50;10.10;79.00;2.50;7.20;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309142110;16.60;0.00;0.00;2.00;89.40;14.80;63.00;5.00;6.50;960.70;1019.40;1020.60;-;-;-;-;-;-;-;-
BIV;202309142110;10.40;-;-;-;94.90;9.60;88.00;3.20;5.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309142110;16.90;0.00;0.00;1.00;80.00;13.40;25.00;10.80;19.80;940.20;-;1020.20;1536.50;-;-;-;-;-;-;-
BLA;202309142110;12.20;0.00;0.00;3.00;95.50;11.50;156.00;1.40;3.60;850.30;-;1023.40;1541.80;-;-;-;-;-;-;-
BOL;202309142110;15.10;-;0.00;0.00;91.50;13.70;0.00;0.00;0.40;925.30;-;1020.70;1534.40;-;-;-;-;-;-;-
BOU;202309142110;19.40;-;-;-;86.50;17.10;154.00;4.00;7.20;974.40;1017.60;1018.80;-;-;-;-;-;-;-;-
BRZ;202309142110;-;0.00;-;-;-;-;45.00;11.50;16.90;953.30;-;1020.10;-;-;-;-;-;-;-;-
BUS;202309142110;16.50;0.00;0.00;1.00;96.30;15.90;171.00;0.70;2.50;974.10;1019.30;1020.10;-;-;-;-;-;-;-;-
BUF;202309142110;10.60;0.00;0.00;1.00;85.80;8.30;146.00;6.10;10.10;808.50;-;1026.00;1550.00;-;-;-;-;-;-;-
FRE;202309142110;13.40;0.00;0.00;2.00;86.00;11.10;58.00;9.40;27.00;884.60;-;1022.40;1541.50;-;-;-;-;-;-;-
CEV;202309142110;17.80;-;0.00;1.00;95.80;17.10;1.00;6.50;12.60;970.30;1019.10;1020.30;-;-;-;-;-;-;-;-
CHZ;202309142110;17.70;0.00;0.00;0.00;90.20;16.10;50.00;2.90;4.00;967.70;1018.90;1020.10;-;-;-;-;-;-;-;-
CHA;202309142110;10.50;0.00;0.00;0.00;96.50;10.00;94.00;38.20;46.10;844.00;-;1023.00;1536.50;-;-;-;-;-;-;-
CHM;202309142110;13.70;0.00;0.00;0.00;88.60;11.90;89.00;23.40;40.00;891.50;-;1021.70;1537.00;-;-;-;-;-;-;-
CHU;202309142110;18.00;0.00;0.00;1.00;86.10;15.60;88.00;1.40;3.60;955.20;1019.00;1020.80;-;-;-;-;-;-;-;-
CHD;202309142110;14.30;0.00;0.00;0.00;96.50;13.80;43.00;1.10;1.80;903.00;-;1021.40;1537.10;-;-;-;-;-;-;-
CIM;202309142110;12.30;0.00;0.00;0.00;100.00;12.30;119.00;7.20;12.20;838.40;-;1024.50;1546.70;-;-;-;-;-;-;-
CDM;202309142110;11.60;0.00;-;-;100.00;11.60;172.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309142110;6.40;3.60;0.00;0.00;93.80;5.50;271.00;19.80;37.80;758.90;-;1027.20;-;3146.20;-;-;-;-;-;-
COY;202309142110;13.50;0.00;-;-;99.30;13.40;267.00;1.80;3.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309142110;6.80;-;0.00;1.00;100.00;6.80;121.00;11.20;16.90;759.40;-;1027.40;-;3149.20;-;-;-;-;-;-
