Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309162140;18.80;0.00;0.00;2.00;80.00;15.30;241.00;4.70;7.60;953.60;1015.00;1016.90;-;-;-;-;-;-;-;-
COM;202309162140;16.40;0.00;0.00;0.00;99.00;16.20;167.00;1.40;3.20;954.30;1020.70;1022.10;-;-;-;-;-;-;-;-
ABO;202309162140;13.90;0.00;0.00;2.00;84.10;11.30;351.00;3.60;6.50;870.50;-;1020.90;1526.50;-;-;-;-;-;-;-
AIG;202309162140;17.40;0.00;0.00;0.00;89.10;15.60;349.00;6.80;9.00;971.60;1015.90;1016.80;-;-;-;-;-;-;-;-
ALT;202309162140;19.90;0.00;0.00;0.00;75.70;15.50;332.00;5.40;11.20;965.00;1015.20;1016.90;-;-;-;-;-;-;-;-
ARH;202309162140;17.50;0.00;0.00;1.00;99.30;17.40;32.00;1.10;2.90;969.20;1015.20;1016.30;-;-;-;-;-;-;-;-
AND;202309162140;17.50;0.00;0.00;0.00;56.30;8.70;173.00;8.60;20.50;907.40;-;1021.40;1543.50;-;-;-;-;-;-;-
ANT;202309162140;14.40;0.00;0.00;0.00;65.70;8.10;189.00;15.50;21.20;861.40;-;1023.80;1548.20;-;-;-;-;-;-;-
ARO;202309162140;13.20;0.00;0.00;2.00;56.10;4.60;197.00;6.10;14.40;816.20;-;1024.30;1535.80;-;-;-;-;-;-;-
RAG;202309162140;22.10;0.00;0.00;0.00;50.60;11.40;136.00;18.70;32.00;958.90;1015.00;1017.40;-;-;-;-;-;-;-;-
BAN;202309162140;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;283.00;2.90;7.20;18.80;52.10;8.80
BAS;202309162140;18.30;0.00;0.00;0.00;87.30;16.20;137.00;3.20;5.40;978.20;1015.00;1015.90;-;-;-;-;-;-;-;-
LAT;202309162140;12.80;0.00;0.00;1.00;85.60;10.40;230.00;1.80;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309162140;15.80;0.00;0.00;0.00;84.80;13.20;140.00;2.90;4.70;952.40;1016.20;1017.50;-;-;-;-;-;-;-;-
BEZ;202309162140;17.50;0.00;0.00;3.00;100.00;17.50;212.00;1.40;1.80;977.70;1015.70;1016.50;-;-;-;-;-;-;-;-
BIA;202309162140;17.90;0.00;0.00;0.00;96.60;17.40;145.00;3.20;5.40;987.80;1020.40;1021.10;-;-;-;-;-;-;-;-
BIN;202309162140;14.60;0.00;-;-;62.60;7.50;38.00;7.60;17.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309162140;17.10;0.00;0.00;1.00;95.70;16.40;221.00;6.10;7.60;957.10;1015.40;1016.80;-;-;-;-;-;-;-;-
BIV;202309162140;10.60;0.00;-;-;79.80;7.30;118.00;4.00;11.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309162140;15.80;0.00;0.00;2.00;89.50;14.10;327.00;3.20;5.00;938.30;-;1018.20;1516.30;-;-;-;-;-;-;-
BLA;202309162140;11.90;0.00;0.00;3.00;90.40;10.40;33.00;4.30;10.40;850.10;-;1023.20;1539.90;-;-;-;-;-;-;-
BOL;202309162140;13.00;0.00;0.00;0.00;93.20;11.90;201.00;5.00;7.20;923.90;-;1019.20;1516.40;-;-;-;-;-;-;-
BOU;202309162140;19.80;-;-;-;77.70;15.80;216.00;0.70;1.80;972.50;1015.50;1016.90;-;-;-;-;-;-;-;-
BRZ;202309162140;-;0.00;-;-;-;-;65.00;5.80;7.90;951.10;-;1017.70;-;-;-;-;-;-;-;-
