Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170900;22.00;0.00;10.00;543.00;69.50;16.20;32.00;5.00;9.00;954.80;1015.60;1018.20;-;-;-;-;-;-;-;-
COM;202309170900;19.40;0.00;0.00;281.00;77.30;15.30;103.00;3.60;5.40;954.50;1020.20;1022.40;-;-;-;-;-;-;-;-
ABO;202309170900;18.20;0.00;4.00;383.00;56.50;9.40;197.00;2.90;6.10;870.90;-;1021.30;1533.60;-;-;-;-;-;-;-
AIG;202309170900;21.10;0.00;0.00;272.00;72.20;15.90;317.00;9.00;18.40;971.90;1015.60;1017.10;-;-;-;-;-;-;-;-
ALT;202309170900;23.00;0.00;10.00;542.00;60.00;14.80;329.00;1.80;5.80;965.50;1015.20;1017.40;-;-;-;-;-;-;-;-
ARH;202309170900;21.70;0.00;10.00;585.00;79.00;17.90;277.00;13.00;20.20;970.60;1016.00;1017.70;-;-;-;-;-;-;-;-
AND;202309170900;21.10;0.00;10.00;493.00;48.20;9.70;122.00;13.30;21.20;907.70;-;1021.70;1553.60;-;-;-;-;-;-;-
ANT;202309170900;17.00;0.00;5.00;411.00;60.40;9.30;198.00;18.70;33.10;861.80;-;1024.20;1553.20;-;-;-;-;-;-;-
ARO;202309170900;15.10;0.00;10.00;561.00;54.40;6.00;78.00;8.30;13.30;817.00;-;1025.30;1541.80;-;-;-;-;-;-;-
RAG;202309170900;23.40;0.00;10.00;523.00;52.90;13.30;119.00;18.40;32.00;960.30;1016.30;1018.90;-;-;-;-;-;-;-;-
BAN;202309170900;-;-;9.00;399.00;-;-;-;-;-;-;-;-;-;-;65.00;8.60;11.20;17.60;65.70;11.10
BAS;202309170900;24.00;0.00;4.00;496.00;65.00;17.00;87.00;7.20;18.00;978.80;1014.80;1016.50;-;-;-;-;-;-;-;-
LAT;202309170900;17.50;0.00;10.00;509.00;61.30;10.00;96.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309170900;20.70;0.00;9.00;406.00;67.90;14.60;295.00;2.20;4.30;952.80;1015.50;1017.90;-;-;-;-;-;-;-;-
BEZ;202309170900;22.20;0.00;10.00;462.00;70.80;16.60;33.00;2.20;4.30;978.60;1016.00;1017.40;-;-;-;-;-;-;-;-
BIA;202309170900;20.40;0.00;9.00;484.00;82.00;17.20;146.00;9.00;12.20;988.00;1020.30;1021.30;-;-;-;-;-;-;-;-
BIN;202309170900;17.40;0.00;-;-;53.40;7.80;65.00;19.10;34.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309170900;20.80;0.00;10.00;561.00;78.40;16.90;85.00;8.60;11.90;958.60;1016.20;1018.40;-;-;-;-;-;-;-;-
BIV;202309170900;14.30;0.00;-;-;59.10;6.40;182.00;6.50;15.50;-;-;-;-;-;-;-;-;-;-;-
