Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309182300;17.10;0.00;0.00;2.00;75.20;12.70;220.00;10.40;21.20;952.80;1014.50;1016.10;-;-;-;-;-;-;-;-
COM;202309182300;13.60;0.00;0.00;0.00;100.00;13.60;273.00;4.00;5.80;948.60;1015.30;1016.10;-;-;-;-;-;-;-;-
ABO;202309182300;11.60;1.20;0.00;5.00;81.30;8.50;298.00;10.40;25.60;869.70;-;1020.00;1517.20;-;-;-;-;-;-;-
AIG;202309182300;15.80;0.10;0.00;0.00;95.00;15.00;186.00;5.80;11.20;973.10;1017.70;1018.40;-;-;-;-;-;-;-;-
ALT;202309182300;14.70;0.00;0.00;0.00;94.00;13.70;203.00;4.30;6.50;964.70;1015.90;1016.60;-;-;-;-;-;-;-;-
ARH;202309182300;15.60;0.00;0.00;1.00;97.60;15.20;130.00;5.00;8.60;968.30;1014.60;1015.40;-;-;-;-;-;-;-;-
AND;202309182300;11.20;0.00;0.00;0.00;98.40;11.00;327.00;2.50;4.70;904.40;-;1018.10;1503.50;-;-;-;-;-;-;-
ANT;202309182300;8.50;0.00;0.00;0.00;91.30;7.20;252.00;5.80;10.10;857.70;-;1019.50;1510.20;-;-;-;-;-;-;-
ARO;202309182300;9.60;0.00;0.00;2.00;75.80;5.50;275.00;5.00;8.30;812.70;-;1020.10;1504.30;-;-;-;-;-;-;-
RAG;202309182300;14.90;0.00;0.00;0.00;89.80;13.20;100.00;7.60;13.30;958.40;1016.00;1016.90;-;-;-;-;-;-;-;-
BAN;202309182300;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;245.00;50.00;59.40;12.70;84.90;10.20
BAS;202309182300;18.60;0.00;0.00;0.00;66.80;12.30;235.00;4.30;9.70;977.80;1014.50;1015.40;-;-;-;-;-;-;-;-
LAT;202309182300;9.60;0.00;0.00;1.00;98.90;9.40;232.00;1.80;3.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309182300;15.60;0.00;0.00;0.00;91.00;14.10;211.00;10.10;18.40;952.40;1016.20;1017.50;-;-;-;-;-;-;-;-
BEZ;202309182300;15.90;0.00;0.00;2.00;100.00;15.90;358.00;1.80;5.80;976.80;1015.00;1015.50;-;-;-;-;-;-;-;-
BIA;202309182300;15.60;0.00;0.00;0.00;98.50;15.40;224.00;3.60;6.10;982.00;1014.70;1015.10;-;-;-;-;-;-;-;-
BIN;202309182300;8.20;0.00;-;-;98.00;7.90;321.00;2.20;5.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309182300;14.10;0.00;0.00;1.00;94.80;13.30;265.00;2.50;4.70;956.20;1015.10;1015.90;-;-;-;-;-;-;-;-
BIV;202309182300;7.90;0.00;-;-;94.70;7.10;113.00;2.20;4.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309182300;14.00;0.60;0.00;4.00;92.90;12.90;224.00;7.90;12.60;938.80;-;1018.70;1515.20;-;-;-;-;-;-;-
BLA;202309182300;8.40;0.00;0.00;3.00;97.50;8.00;45.00;5.00;8.30;848.00;-;1020.80;1519.40;-;-;-;-;-;-;-
BOL;202309182300;12.90;0.90;0.00;0.00;93.90;11.90;212.00;14.40;26.30;923.70;-;1018.90;1514.40;-;-;-;-;-;-;-
BOU;202309182300;16.50;-;-;-;91.40;15.10;152.00;6.80;9.40;973.60;1017.20;1018.00;-;-;-;-;-;-;-;-
BRZ;202309182300;-;0.00;-;-;-;-;166.00;6.10;18.00;950.80;-;1017.40;-;-;-;-;-;-;-;-
BUS;202309182300;16.40;0.00;0.00;0.00;88.90;14.60;198.00;17.60;27.70;970.20;1015.20;1016.10;-;-;-;-;-;-;-;-
BUF;202309182300;7.50;0.00;0.00;1.00;98.20;7.20;249.00;1.80;4.00;804.60;-;1021.30;1514.50;-;-;-;-;-;-;-
FRE;202309182300;11.00;0.00;0.00;1.00;91.70;9.70;239.00;10.80;22.70;882.10;-;1019.60;1515.10;-;-;-;-;-;-;-
CEV;202309182300;15.90;0.00;0.00;2.00;94.00;14.90;43.00;3.20;6.10;965.60;1014.50;1015.40;-;-;-;-;-;-;-;-
CHZ;202309182300;16.60;0.00;0.00;0.00;88.70;14.70;205.00;6.80;11.20;964.40;1015.60;1016.70;-;-;-;-;-;-;-;-
CHA;202309182300;8.50;0.00;0.00;0.00;93.30;7.50;271.00;42.10;59.40;841.00;-;1019.50;1507.50;-;-;-;-;-;-;-
CHM;202309182300;11.90;0.00;0.00;0.00;82.90;9.10;248.00;15.10;32.40;888.80;-;1018.70;1509.20;-;-;-;-;-;-;-
CHU;202309182300;14.10;0.00;0.00;1.00;95.30;13.40;270.00;3.20;7.20;951.60;1016.10;1017.00;-;-;-;-;-;-;-;-
CHD;202309182300;11.70;0.80;0.00;0.00;97.30;11.30;23.00;4.00;7.90;901.70;-;1020.00;1520.30;-;-;-;-;-;-;-
CIM;202309182300;11.40;0.00;0.00;0.00;90.80;10.00;35.00;11.90;15.80;833.70;-;1018.90;1499.90;-;-;-;-;-;-;-
CDM;202309182300;9.50;0.40;-;-;100.00;9.50;196.00;6.50;9.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309182300;6.30;0.00;0.00;0.00;70.90;1.40;289.00;6.50;10.80;755.80;-;1023.20;-;3112.90;-;-;-;-;-;-
COY;202309182300;13.90;0.00;-;-;94.90;13.10;250.00;13.70;17.60;-;-;-;-;-;-;-;-;-;-;-
CMA;202309182300;5.80;-;0.00;1.00;71.70;1.10;329.00;5.40;10.80;755.40;-;1022.30;-;3104.10;-;-;-;-;-;-
CRM;202309182300;16.90;0.00;-;0.00;80.30;13.50;233.00;9.40;19.10;966.20;1016.00;1017.10;-;-;-;-;-;-;-;-
DAV;202309182300;8.40;0.00;0.00;0.00;95.70;7.80;190.00;1.40;3.20;841.50;-;1020.00;1512.40;-;-;-;-;-;-;-
DEM;202309182300;16.90;0.00;0.00;3.00;72.80;12.00;253.00;5.80;9.40;964.50;1015.30;1016.40;-;-;-;-;-;-;-;-
DIS;202309182300;10.90;0.00;0.00;4.00;96.10;10.30;319.00;3.20;5.00;882.40;-;1019.00;1509.60;-;-;-;-;-;-;-
EBK;202309182300;13.30;0.00;0.00;3.00;97.70;12.90;230.00;1.40;4.70;944.00;-;1017.00;1498.30;-;-;-;-;-;-;-
EGH;202309182300;2.30;-;0.00;0.00;83.30;-0.20;342.00;16.90;22.70;718.60;-;1023.80;-;3104.80;-;-;-;-;-;-
EGO;202309182300;16.40;0.00;-;3.00;87.20;14.30;269.00;17.60;25.60;955.30;1015.40;1016.70;-;-;-;-;-;-;-;-
EIN;202309182300;12.50;0.00;0.00;0.00;91.90;11.20;234.00;3.60;18.40;912.80;-;1018.00;1505.90;-;-;-;-;-;-;-
ELM;202309182300;11.10;0.00;0.00;0.00;95.00;10.30;165.00;4.70;6.50;907.30;-;1017.70;1499.90;-;-;-;-;-;-;-
ENG;202309182300;12.90;0.00;0.00;0.00;74.30;8.40;58.00;5.00;10.80;898.90;-;1017.90;1504.80;-;-;-;-;-;-;-
EVI;202309182300;15.10;0.10;0.00;3.00;95.80;14.40;336.00;7.60;12.20;961.80;1017.90;1018.70;-;-;-;-;-;-;-;-
EVO;202309182300;9.30;0.00;0.00;1.00;68.10;3.70;37.00;10.10;15.10;818.80;-;1021.40;1517.30;-;-;-;-;-;-;-
FAH;202309182300;15.10;0.00;0.00;2.00;79.10;11.50;238.00;14.40;23.80;946.60;1015.30;1016.60;-;-;-;-;-;-;-;-
FLU;202309182300;14.60;0.20;-;-;80.00;11.20;142.00;9.40;18.70;-;-;-;-;-;-;-;-;-;-;-
GRA;202309182300;15.00;0.10;0.00;1.00;99.30;14.90;210.00;11.90;18.00;942.10;-;1018.30;1514.40;-;-;-;-;-;-;-
FRU;202309182300;13.80;0.20;0.00;1.00;90.50;12.30;332.00;9.40;17.60;-;-;-;-;-;-;-;-;-;-;-
GVE;202309182300;16.10;0.20;0.00;0.00;93.20;15.00;10.00;4.30;5.40;969.50;1017.40;1018.30;-;-;-;-;-;-;-;-
GES;202309182300;16.10;0.00;-;-;83.50;13.30;266.00;5.00;9.00;955.60;1015.60;1016.90;-;-;-;-;-;-;-;-
GIH;202309182300;15.00;0.00;0.00;0.00;89.90;13.40;207.00;6.10;14.40;961.30;1016.10;1016.90;-;-;-;-;-;-;-;-
GLA;202309182300;13.90;0.00;0.00;2.00;93.80;12.90;50.00;1.40;2.90;955.80;1015.90;1016.70;-;-;-;-;-;-;-;-
GOR;202309182300;1.80;-;0.00;0.00;70.80;-2.90;269.00;6.50;11.50;698.30;-;1025.30;-;3111.80;-;-;-;-;-;-
GRE;202309182300;16.00;0.00;0.00;0.00;97.80;15.70;255.00;7.60;9.00;966.20;1016.00;1016.90;-;-;-;-;-;-;-;-
GRH;202309182300;8.30;0.00;0.00;0.00;79.90;5.00;207.00;4.30;9.00;805.60;-;1021.60;1515.60;-;-;-;-;-;-;-
GRO;202309182300;16.80;0.00;0.00;0.00;97.50;16.40;39.00;2.20;4.70;976.90;1014.60;1015.30;-;-;-;-;-;-;-;-
GRC;202309182300;8.50;0.00;0.00;0.00;90.20;7.00;-;-;-;840.90;-;1020.60;1516.70;-;-;-;-;-;-;-
GOS;202309182300;12.10;0.00;-;-;92.60;10.90;201.00;6.10;13.70;908.00;-;1017.50;1501.00;-;-;-;-;-;-;-
GOE;202309182300;16.40;0.00;0.00;1.00;88.00;14.40;241.00;6.10;12.60;971.00;1015.30;1016.10;-;-;-;-;-;-;-;-
GUE;202309182300;6.90;0.00;0.00;0.00;70.20;1.90;358.00;28.80;42.10;773.80;-;1021.80;1507.80;-;-;-;-;-;-;-
GUT;202309182300;15.40;0.00;0.00;1.00;91.90;14.10;226.00;9.40;13.70;963.60;1014.80;1015.60;-;-;-;-;-;-;-;-
HLL;202309182300;14.40;0.00;0.00;0.00;99.00;14.20;314.00;0.70;1.80;966.20;1015.20;1015.70;-;-;-;-;-;-;-;-
HOE;202309182300;12.30;0.10;0.00;0.00;91.00;10.90;281.00;28.80;47.50;888.40;-;1017.90;1503.20;-;-;-;-;-;-;-
ILZ;202309182300;12.80;0.00;0.00;1.00;99.30;12.70;-;-;-;936.40;-;1017.90;1504.90;-;-;-;-;-;-;-
INT;202309182300;14.60;0.00;0.00;2.00;99.30;14.50;57.00;11.20;14.80;950.00;1016.80;1017.80;-;-;-;-;-;-;-;-
JUN;202309182300;-2.70;-;0.00;0.00;100.00;-2.70;327.00;15.80;27.40;660.20;-;1026.10;-;3108.80;-;-;-;-;-;-
KOP;202309182300;16.00;0.00;0.00;0.00;90.60;14.50;187.00;11.20;15.80;960.00;1016.20;1017.20;-;-;-;-;-;-;-;-
BRL;202309182300;12.00;0.10;0.00;0.00;90.60;10.50;240.00;4.30;6.50;898.50;-;1019.10;1513.40;-;-;-;-;-;-;-
CDF;202309182300;12.00;0.00;0.00;0.00;89.80;10.40;248.00;7.90;13.00;901.60;-;1018.60;1509.50;-;-;-;-;-;-;-
DOL;202309182300;8.20;0.50;0.00;0.00;100.00;8.20;300.00;32.40;43.90;834.10;-;1020.50;1514.60;-;-;-;-;-;-;-
LAC;202309182300;15.40;0.00;-;-;93.60;14.40;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202309182300;14.10;0.20;0.00;0.00;98.30;13.80;101.00;4.00;6.50;931.70;-;1018.40;1512.80;-;-;-;-;-;-;-
MLS;202309182300;6.50;0.00;0.00;0.00;95.00;5.80;261.00;31.30;49.30;804.10;-;1021.40;1517.20;-;-;-;-;-;-;-
LEI;202309182300;15.20;0.00;0.00;1.00;100.00;15.20;69.00;2.90;4.30;975.10;1015.10;1015.70;-;-;-;-;-;-;-;-
ATT;202309182300;2.30;-;10.00;0.00;100.00;2.30;320.00;5.00;16.90;733.30;-;1024.10;-;3109.50;-;-;-;-;-;-
CHB;202309182300;12.00;0.00;-;-;94.30;11.10;236.00;10.10;15.50;899.40;-;1019.50;1516.70;-;-;-;-;-;-;-
DIA;202309182300;0.60;-;-;0.00;100.00;0.60;253.00;9.70;28.80;712.50;-;1024.40;-;3106.90;-;-;-;-;-;-
MAR;202309182300;12.30;0.40;-;-;100.00;12.30;232.00;4.00;9.00;-;-;-;-;-;-;-;-;-;-;-
OTL;202309182300;17.50;0.00;0.00;0.00;88.20;15.50;45.00;7.20;14.00;970.60;1013.80;1014.80;-;-;-;-;-;-;-;-
LUG;202309182300;17.40;0.00;0.00;0.00;99.40;17.30;335.00;3.60;7.20;978.70;1013.70;1014.40;-;-;-;-;-;-;-;-
LUZ;202309182300;15.90;0.00;0.00;0.00;87.20;13.80;286.00;6.80;10.10;963.00;1015.80;1016.70;-;-;-;-;-;-;-;-
LAE;202309182300;13.40;-;0.00;2.00;95.90;12.80;236.00;17.60;24.80;919.00;-;1016.80;1497.90;-;-;-;-;-;-;-
