Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309182130;17.30;0.00;0.00;0.00;71.10;12.00;205.00;11.90;23.40;951.70;1013.30;1014.90;-;-;-;-;-;-;-;-
COM;202309182130;13.70;0.00;0.00;1.00;100.00;13.70;337.00;5.80;9.40;948.90;1015.60;1016.40;-;-;-;-;-;-;-;-
ABO;202309182130;13.70;0.00;0.00;2.00;63.60;6.90;275.00;8.30;16.90;869.00;-;1019.20;1511.90;-;-;-;-;-;-;-
AIG;202309182130;15.50;0.00;0.00;0.00;89.70;13.80;183.00;6.10;17.60;971.10;1015.70;1016.30;-;-;-;-;-;-;-;-
ALT;202309182130;14.60;0.00;0.00;0.00;93.20;13.50;119.00;5.00;7.60;964.20;1015.40;1016.00;-;-;-;-;-;-;-;-
ARH;202309182130;15.10;0.00;0.00;1.00;96.40;14.50;148.00;1.40;3.20;967.90;1014.30;1014.90;-;-;-;-;-;-;-;-
AND;202309182130;11.60;0.00;0.00;0.00;98.10;11.30;272.00;1.40;2.90;904.40;-;1018.10;1504.30;-;-;-;-;-;-;-
ANT;202309182130;8.60;0.00;0.00;0.00;95.90;8.00;229.00;5.80;9.00;857.70;-;1019.50;1510.30;-;-;-;-;-;-;-
ARO;202309182130;8.40;0.00;0.00;2.00;92.90;7.30;257.00;6.50;10.80;812.70;-;1020.10;1506.00;-;-;-;-;-;-;-
RAG;202309182130;15.30;0.00;0.00;0.00;88.10;13.30;160.00;2.90;6.10;958.10;1015.60;1016.60;-;-;-;-;-;-;-;-
BAN;202309182130;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;245.00;31.00;44.30;12.70;95.40;12.00
BAS;202309182130;19.40;0.00;0.00;0.00;62.20;12.00;294.00;6.80;31.70;977.20;1013.80;1014.80;-;-;-;-;-;-;-;-
LAT;202309182130;9.90;0.00;0.00;0.00;98.60;9.70;43.00;5.00;7.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309182130;15.60;0.00;0.00;0.00;94.40;14.70;307.00;3.20;6.50;951.80;1015.60;1016.80;-;-;-;-;-;-;-;-
