Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150720;15.90;0.00;0.00;69.00;90.20;14.30;176.00;1.10;3.20;956.20;1018.40;1019.70;-;-;-;-;-;-;-;-
COM;202309150720;15.80;0.00;0.00;203.00;100.00;15.80;35.00;2.50;5.00;954.40;1020.90;1022.20;-;-;-;-;-;-;-;-
ABO;202309150720;12.50;0.00;0.00;55.00;92.60;11.30;49.00;1.40;3.20;871.20;-;1021.70;1532.20;-;-;-;-;-;-;-
AIG;202309150720;19.00;0.00;0.00;71.00;75.80;14.60;112.00;9.00;17.60;973.30;1017.40;1018.60;-;-;-;-;-;-;-;-
ALT;202309150720;17.60;0.00;0.00;97.00;89.30;15.80;179.00;4.30;5.00;967.40;1018.20;1019.40;-;-;-;-;-;-;-;-
ARH;202309150720;16.90;0.00;0.00;103.00;99.30;16.80;300.00;9.40;13.30;972.10;1018.40;1019.30;-;-;-;-;-;-;-;-
AND;202309150720;14.80;0.00;0.00;77.00;91.80;13.50;23.00;2.20;4.00;907.60;-;1021.60;1539.90;-;-;-;-;-;-;-
ANT;202309150720;13.30;0.00;0.00;138.00;70.30;8.00;185.00;17.60;28.10;861.20;-;1023.50;1545.80;-;-;-;-;-;-;-
ARO;202309150720;11.00;0.00;0.00;215.00;86.20;8.80;185.00;5.40;7.60;816.10;-;1024.20;1537.60;-;-;-;-;-;-;-
RAG;202309150720;16.50;0.00;1.00;212.00;90.70;15.00;307.00;5.00;7.90;961.10;1018.60;1019.70;-;-;-;-;-;-;-;-
BAN;202309150720;-;-;0.00;99.00;-;-;-;-;-;-;-;-;-;-;203.00;11.20;15.10;13.60;95.10;12.80
BAS;202309150720;14.70;0.00;0.00;140.00;79.60;11.20;301.00;1.40;3.20;981.50;1018.90;1019.30;-;-;-;-;-;-;-;-
LAT;202309150720;12.60;0.00;0.00;89.00;91.00;11.20;208.00;1.10;1.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309150720;16.40;0.00;0.00;115.00;91.40;15.00;140.00;1.10;3.20;954.40;1018.20;1019.60;-;-;-;-;-;-;-;-
BEZ;202309150720;16.90;0.00;0.00;42.00;82.50;13.90;336.00;1.10;3.20;980.60;1018.80;1019.50;-;-;-;-;-;-;-;-
BIA;202309150720;17.30;0.20;0.00;102.00;97.60;16.90;233.00;2.50;5.00;988.10;1020.80;1021.40;-;-;-;-;-;-;-;-
BIN;202309150720;10.00;0.00;-;-;97.00;9.50;64.00;3.60;5.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309150720;15.80;0.00;0.00;77.00;91.10;14.40;89.00;2.50;4.00;959.80;1018.60;1019.70;-;-;-;-;-;-;-;-
BIV;202309150720;11.40;0.10;-;-;86.60;9.20;254.00;1.80;4.30;-;-;-;-;-;-;-;-;-;-;-
BIE;202309150720;17.30;0.00;3.00;392.00;85.20;14.80;45.00;8.30;15.80;939.60;-;1019.60;1532.40;-;-;-;-;-;-;-
BLA;202309150720;11.00;0.00;0.00;121.00;95.40;10.30;22.00;1.80;4.00;851.00;-;1024.20;1548.70;-;-;-;-;-;-;-
BOL;202309150720;14.90;0.00;0.00;115.00;91.50;13.50;58.00;2.50;3.20;925.10;-;1020.50;1532.10;-;-;-;-;-;-;-
BOU;202309150720;18.20;-;-;-;87.30;16.10;157.00;2.90;5.00;974.30;1017.70;1018.70;-;-;-;-;-;-;-;-
