Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131420;21.30;0.00;8.00;390.00;66.00;14.70;211.00;6.50;12.60;955.50;1016.50;1018.90;-;-;-;-;-;-;-;-
COM;202309131420;19.50;0.00;0.00;249.00;81.60;16.30;163.00;11.20;15.10;950.90;1016.30;1018.50;-;-;-;-;-;-;-;-
ABO;202309131420;13.50;0.60;0.00;41.00;92.00;12.20;198.00;3.60;6.10;871.90;-;1022.50;1539.70;-;-;-;-;-;-;-
AIG;202309131420;18.40;0.00;0.00;203.00;84.70;15.80;323.00;7.20;11.90;974.90;1019.20;1020.30;-;-;-;-;-;-;-;-
ALT;202309131420;18.90;0.00;0.00;214.00;85.80;16.50;320.00;3.20;5.00;967.20;1017.70;1019.20;-;-;-;-;-;-;-;-
ARH;202309131420;20.70;0.00;0.00;184.00;83.30;17.80;22.00;4.70;6.80;971.60;1017.20;1018.80;-;-;-;-;-;-;-;-
AND;202309131420;17.90;0.00;0.00;224.00;70.50;12.50;214.00;3.20;7.60;906.30;-;1020.20;1534.00;-;-;-;-;-;-;-
ANT;202309131420;13.70;0.00;0.00;178.00;83.00;10.90;17.00;19.40;29.20;860.20;-;1022.40;1536.20;-;-;-;-;-;-;-
ARO;202309131420;11.70;0.00;1.00;427.00;88.10;9.80;85.00;8.30;12.60;815.40;-;1023.40;1529.50;-;-;-;-;-;-;-
RAG;202309131420;20.30;0.00;0.00;278.00;79.60;16.70;306.00;6.50;12.20;960.70;1017.30;1019.30;-;-;-;-;-;-;-;-
BAN;202309131420;-;-;0.00;116.00;-;-;-;-;-;-;-;-;-;-;263.00;15.10;21.60;15.20;87.80;13.20
BAS;202309131420;19.20;0.10;0.00;61.00;90.10;17.50;232.00;7.90;15.50;981.20;1018.00;1018.90;-;-;-;-;-;-;-;-
LAT;202309131420;15.80;0.00;8.00;602.00;63.80;9.00;234.00;5.00;9.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309131420;20.40;0.00;0.00;155.00;67.80;14.30;257.00;11.20;16.20;954.30;1017.10;1019.50;-;-;-;-;-;-;-;-
BEZ;202309131420;22.80;0.00;0.00;182.00;62.50;15.30;263.00;6.50;13.00;979.40;1016.70;1018.20;-;-;-;-;-;-;-;-
BIA;202309131420;20.50;0.00;0.00;267.00;84.00;17.70;162.00;10.10;18.70;984.40;1016.60;1017.60;-;-;-;-;-;-;-;-
BIN;202309131420;13.90;0.00;-;-;82.50;11.00;217.00;11.20;19.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309131420;20.20;0.00;0.00;198.00;75.70;15.80;221.00;11.20;15.50;959.20;1017.00;1019.00;-;-;-;-;-;-;-;-
BIV;202309131420;11.30;0.00;-;-;84.30;8.80;244.00;10.40;19.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309131420;15.20;0.10;0.00;63.00;97.10;14.70;182.00;6.50;10.40;940.90;-;1021.00;1537.50;-;-;-;-;-;-;-
BLA;202309131420;12.60;0.00;0.00;68.00;94.90;11.80;235.00;5.00;9.40;849.90;-;1023.00;1537.90;-;-;-;-;-;-;-
BOL;202309131420;16.20;0.70;0.00;60.00;93.20;15.10;227.00;3.60;5.40;925.60;-;1021.00;1540.00;-;-;-;-;-;-;-
BOU;202309131420;18.70;-;-;-;82.70;15.70;348.00;10.40;14.00;975.90;1019.30;1020.40;-;-;-;-;-;-;-;-
BRZ;202309131420;-;0.00;-;-;-;-;233.00;4.70;7.60;952.70;-;1019.40;-;-;-;-;-;-;-;-
BUS;202309131420;21.80;0.10;0.00;111.00;71.20;16.40;266.00;4.30;8.60;972.70;1017.00;1018.70;-;-;-;-;-;-;-;-
BUF;202309131420;10.80;0.00;0.00;103.00;89.10;9.10;297.00;4.00;7.60;806.80;-;1024.00;1531.90;-;-;-;-;-;-;-
FRE;202309131420;12.50;0.20;0.00;51.00;99.30;12.40;208.00;5.40;10.80;884.70;-;1022.50;1541.30;-;-;-;-;-;-;-
CEV;202309131420;20.80;0.00;3.00;342.00;77.40;16.70;242.00;9.00;14.00;968.20;1016.40;1018.10;-;-;-;-;-;-;-;-
CHZ;202309131420;20.20;0.20;0.00;133.00;76.30;15.90;167.00;6.10;11.90;966.90;1017.60;1019.30;-;-;-;-;-;-;-;-
CHA;202309131420;10.60;0.00;0.00;58.00;100.00;10.60;323.00;21.60;31.00;844.00;-;1023.00;1536.50;-;-;-;-;-;-;-
CHM;202309131420;13.40;2.10;0.00;9.00;98.50;13.20;243.00;5.00;15.10;891.60;-;1021.80;1537.50;-;-;-;-;-;-;-
CHU;202309131420;20.00;0.00;0.00;287.00;70.10;14.40;332.00;4.00;7.20;953.70;1016.90;1019.20;-;-;-;-;-;-;-;-
CHD;202309131420;14.70;0.30;0.00;55.00;96.30;14.10;142.00;2.20;4.70;903.60;-;1022.10;1543.40;-;-;-;-;-;-;-
CIM;202309131420;13.30;0.00;0.00;355.00;93.00;12.20;146.00;2.50;5.80;836.90;-;1022.70;1531.20;-;-;-;-;-;-;-
CDM;202309131420;11.40;0.50;-;-;92.20;10.20;157.00;3.20;6.50;-;-;-;-;-;-;-;-;-;-;-
GSB;202309131420;7.20;0.00;0.00;320.00;93.70;6.30;92.00;13.70;22.30;758.20;-;1026.30;-;3140.70;-;-;-;-;-;-
