Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309191140;19.20;0.00;8.00;634.00;64.00;12.20;206.00;11.50;21.60;955.70;1017.20;1019.10;-;-;-;-;-;-;-;-
COM;202309191140;24.10;0.00;10.00;758.00;48.70;12.60;161.00;8.60;14.00;948.20;1012.30;1015.70;-;-;-;-;-;-;-;-
ABO;202309191140;15.60;0.00;10.00;841.00;78.80;11.90;70.00;13.70;21.20;870.80;-;1021.20;1530.70;-;-;-;-;-;-;-
AIG;202309191140;20.90;0.00;10.00;725.00;63.80;13.80;348.00;18.70;27.40;973.70;1017.50;1019.00;-;-;-;-;-;-;-;-
ALT;202309191140;20.00;0.00;10.00;744.00;68.50;14.00;298.00;4.00;8.60;967.00;1017.30;1019.00;-;-;-;-;-;-;-;-
ARH;202309191140;21.20;0.00;7.00;757.00;56.10;12.10;266.00;17.30;31.70;971.80;1017.30;1019.00;-;-;-;-;-;-;-;-
AND;202309191140;18.60;0.00;10.00;728.00;62.70;11.40;351.00;12.20;24.50;905.70;-;1019.50;1529.80;-;-;-;-;-;-;-
ANT;202309191140;14.60;0.00;10.00;802.00;72.90;9.80;6.00;25.60;39.20;859.30;-;1021.40;1527.70;-;-;-;-;-;-;-
ARO;202309191140;12.10;0.00;10.00;835.00;75.70;7.90;93.00;8.30;13.70;814.70;-;1022.50;1521.70;-;-;-;-;-;-;-
RAG;202309191140;19.30;0.00;8.00;474.00;72.30;14.20;303.00;12.20;22.00;960.80;1017.60;1019.40;-;-;-;-;-;-;-;-
BAN;202309191140;-;-;2.00;314.00;-;-;-;-;-;-;-;-;-;-;259.00;21.20;31.70;13.80;74.40;9.30
BAS;202309191140;21.90;0.00;10.00;669.00;58.30;13.30;266.00;8.30;15.80;980.50;1016.90;1018.20;-;-;-;-;-;-;-;-
LAT;202309191140;14.50;0.00;5.00;352.00;69.20;8.90;238.00;2.50;7.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309191140;19.90;0.00;10.00;723.00;56.90;11.10;226.00;11.50;19.80;954.30;1017.30;1019.50;-;-;-;-;-;-;-;-
BEZ;202309191140;20.80;0.00;1.00;283.00;62.70;13.40;224.00;7.60;14.40;979.60;1017.20;1018.40;-;-;-;-;-;-;-;-
BIA;202309191140;24.50;0.00;10.00;742.00;49.50;13.20;184.00;10.80;18.70;981.30;1012.90;1014.40;-;-;-;-;-;-;-;-
BIN;202309191140;14.60;0.00;-;-;70.80;9.40;212.00;12.20;19.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309191140;19.00;0.00;1.00;530.00;66.40;12.60;200.00;13.30;21.20;959.50;1017.60;1019.30;-;-;-;-;-;-;-;-
BIV;202309191140;14.00;0.00;-;-;70.60;8.70;269.00;19.10;27.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309191140;18.50;0.00;9.00;686.00;66.70;12.20;192.00;12.20;19.10;940.00;-;1020.00;1539.70;-;-;-;-;-;-;-
BLA;202309191140;15.40;0.00;10.00;815.00;67.10;9.30;221.00;9.00;15.50;848.90;-;1021.80;1527.90;-;-;-;-;-;-;-
BOL;202309191140;18.50;0.00;8.00;475.00;75.70;14.10;72.00;13.30;19.10;924.30;-;1019.60;1534.20;-;-;-;-;-;-;-
BOU;202309191140;19.00;-;-;-;72.60;14.00;286.00;4.70;7.20;975.00;1018.30;1019.40;-;-;-;-;-;-;-;-
BRZ;202309191140;-;0.00;-;-;-;-;243.00;6.80;9.70;952.50;-;1019.20;-;-;-;-;-;-;-;-
