Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309190340;16.30;0.00;0.00;1.00;75.60;12.00;202.00;15.80;26.60;953.80;1015.80;1017.10;-;-;-;-;-;-;-;-
COM;202309190340;12.10;0.00;0.00;2.00;99.10;12.00;353.00;10.80;13.70;948.60;1015.70;1016.10;-;-;-;-;-;-;-;-
ABO;202309190340;10.20;0.20;0.00;3.00;94.40;9.30;266.00;8.60;13.00;869.90;-;1020.20;1518.10;-;-;-;-;-;-;-
AIG;202309190340;15.40;0.00;0.00;0.00;93.50;14.40;173.00;5.80;8.60;973.10;1017.80;1018.40;-;-;-;-;-;-;-;-
ALT;202309190340;14.70;0.10;0.00;0.00;94.80;13.90;207.00;2.20;4.70;966.20;1017.50;1018.10;-;-;-;-;-;-;-;-
ARH;202309190340;17.60;0.00;0.00;1.00;75.50;13.20;274.00;7.60;13.30;969.90;1016.00;1017.00;-;-;-;-;-;-;-;-
AND;202309190340;10.90;0.00;0.00;0.00;98.30;10.60;82.00;2.50;4.70;905.30;-;1019.10;1511.20;-;-;-;-;-;-;-
ANT;202309190340;8.30;0.00;0.00;0.00;96.30;7.70;170.00;4.30;7.90;858.60;-;1020.50;1518.80;-;-;-;-;-;-;-
ARO;202309190340;6.90;0.00;0.00;2.00;92.00;5.70;241.00;5.00;7.60;813.10;-;1020.60;1512.10;-;-;-;-;-;-;-
RAG;202309190340;14.20;0.00;0.00;0.00;92.20;13.00;117.00;6.10;13.00;959.50;1017.30;1018.10;-;-;-;-;-;-;-;-
BAN;202309190340;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;233.00;35.30;43.90;12.60;83.70;9.90
BAS;202309190340;17.60;0.00;0.00;0.00;72.90;12.70;261.00;6.50;14.80;979.20;1016.10;1016.90;-;-;-;-;-;-;-;-
LAT;202309190340;9.00;0.00;0.00;0.00;95.40;8.30;312.00;3.20;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309190340;14.80;0.00;0.00;0.00;93.10;13.70;249.00;4.70;6.80;953.10;1017.20;1018.20;-;-;-;-;-;-;-;-
BEZ;202309190340;16.50;0.00;0.00;3.00;89.40;14.80;186.00;2.90;6.80;978.00;1016.10;1016.80;-;-;-;-;-;-;-;-
BIA;202309190340;13.80;0.00;0.00;1.00;98.00;13.50;318.00;3.60;8.60;982.10;1015.00;1015.20;-;-;-;-;-;-;-;-
BIN;202309190340;8.40;0.00;-;-;98.30;8.10;58.00;4.30;6.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309190340;16.10;0.00;0.00;1.00;80.40;12.70;218.00;10.40;16.60;957.50;1016.10;1017.20;-;-;-;-;-;-;-;-
BIV;202309190340;6.60;0.00;-;-;97.40;6.20;318.00;4.70;9.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309190340;14.10;0.10;0.00;1.00;93.80;13.10;212.00;6.10;9.70;939.00;-;1018.90;1517.30;-;-;-;-;-;-;-
BLA;202309190340;8.40;0.00;0.00;3.00;97.80;8.10;125.00;2.90;5.80;848.90;-;1021.80;1528.20;-;-;-;-;-;-;-
BOL;202309190340;12.60;0.10;0.00;0.00;95.60;11.90;239.00;5.80;6.80;924.20;-;1019.50;1518.10;-;-;-;-;-;-;-
BOU;202309190340;16.20;-;-;-;90.80;14.70;153.00;12.60;22.00;973.80;1017.50;1018.20;-;-;-;-;-;-;-;-
BRZ;202309190340;-;0.20;-;-;-;-;91.00;4.30;5.80;952.10;-;1018.80;-;-;-;-;-;-;-;-
BUS;202309190340;15.70;0.00;0.00;1.00;88.10;13.70;224.00;7.90;17.60;971.60;1016.80;1017.50;-;-;-;-;-;-;-;-
BUF;202309190340;4.70;0.00;0.00;2.00;99.20;4.60;113.00;2.20;5.00;804.40;-;1021.10;1517.10;-;-;-;-;-;-;-
FRE;202309190340;10.80;0.10;0.00;2.00;100.00;10.80;209.00;4.00;8.30;882.50;-;1020.10;1518.60;-;-;-;-;-;-;-
CEV;202309190340;14.00;0.00;0.00;1.00;95.20;13.20;31.00;3.20;5.80;966.00;1015.30;1015.80;-;-;-;-;-;-;-;-
CHZ;202309190340;16.80;0.00;0.00;0.00;84.10;14.10;179.00;10.80;20.90;965.40;1016.70;1017.70;-;-;-;-;-;-;-;-
CHA;202309190340;8.20;0.00;0.00;0.00;100.00;8.20;281.00;29.20;48.20;841.30;-;1019.80;1510.50;-;-;-;-;-;-;-
CHM;202309190340;10.90;0.00;0.00;0.00;98.50;10.70;267.00;7.20;20.90;889.20;-;1019.10;1511.60;-;-;-;-;-;-;-
CHU;202309190340;13.40;0.00;0.00;1.00;94.60;12.60;211.00;3.20;6.80;952.70;1017.40;1018.10;-;-;-;-;-;-;-;-
CHD;202309190340;11.80;0.00;0.00;0.00;97.40;11.40;99.00;1.10;1.80;901.60;-;1019.90;1519.60;-;-;-;-;-;-;-
