Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309130800;18.00;0.00;0.00;35.00;82.70;15.00;0.00;0.00;0.00;955.10;1016.80;1018.50;-;-;-;-;-;-;-;-
COM;202309130800;16.30;0.20;0.00;32.00;99.50;16.20;160.00;8.60;15.50;952.50;1018.80;1020.20;-;-;-;-;-;-;-;-
ABO;202309130800;12.90;0.00;0.00;47.00;94.70;12.10;232.00;2.50;4.70;871.20;-;1021.70;1532.50;-;-;-;-;-;-;-
AIG;202309130800;19.00;0.00;0.00;112.00;85.50;16.50;171.00;8.60;11.90;973.00;1017.10;1018.30;-;-;-;-;-;-;-;-
ALT;202309130800;18.00;0.00;0.00;72.00;88.80;16.10;307.00;4.00;5.40;966.60;1017.30;1018.50;-;-;-;-;-;-;-;-
ARH;202309130800;20.30;0.00;0.00;107.00;81.00;16.90;350.00;4.00;6.10;971.00;1016.70;1018.20;-;-;-;-;-;-;-;-
AND;202309130800;14.10;0.50;0.00;0.00;98.80;13.90;8.00;1.80;4.00;907.50;-;1021.50;1537.60;-;-;-;-;-;-;-
ANT;202309130800;12.60;0.00;0.00;106.00;89.30;10.90;187.00;1.40;3.20;860.20;-;1022.40;1535.80;-;-;-;-;-;-;-
ARO;202309130800;9.40;1.10;0.00;13.00;99.20;9.30;184.00;2.20;3.60;815.80;-;1023.90;1536.50;-;-;-;-;-;-;-
RAG;202309130800;17.00;0.30;0.00;22.00;93.90;16.00;130.00;7.60;13.00;960.80;1018.10;1019.40;-;-;-;-;-;-;-;-
BAN;202309130800;-;-;0.00;117.00;-;-;-;-;-;-;-;-;-;-;226.00;20.90;25.20;14.20;90.90;12.70
BAS;202309130800;19.10;0.00;0.00;113.00;88.30;17.10;300.00;1.10;2.50;980.70;1017.50;1018.40;-;-;-;-;-;-;-;-
LAT;202309130800;12.10;1.00;0.00;5.00;99.20;12.00;307.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309130800;17.40;0.00;0.00;103.00;88.80;15.50;173.00;7.60;10.40;953.90;1017.40;1019.10;-;-;-;-;-;-;-;-
BEZ;202309130800;19.40;0.00;0.00;188.00;88.60;17.50;163.00;2.90;5.40;979.30;1017.10;1018.10;-;-;-;-;-;-;-;-
BIA;202309130800;17.60;0.50;0.00;23.00;97.10;17.10;4.00;4.30;7.20;985.90;1018.50;1019.10;-;-;-;-;-;-;-;-
BIN;202309130800;11.40;0.20;-;-;99.10;11.30;232.00;3.60;5.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309130800;18.30;0.00;0.00;137.00;85.60;15.80;99.00;5.00;6.80;958.70;1016.90;1018.50;-;-;-;-;-;-;-;-
BIV;202309130800;9.40;1.40;-;-;98.80;9.20;233.00;9.40;15.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309130800;17.60;0.00;0.00;156.00;90.20;16.00;0.00;0.00;0.00;939.30;-;1019.30;1530.70;-;-;-;-;-;-;-
BLA;202309130800;11.10;0.00;0.00;69.00;94.80;10.30;212.00;8.60;11.50;849.70;-;1022.70;1535.90;-;-;-;-;-;-;-
BOL;202309130800;14.90;0.00;0.00;65.00;91.80;13.60;137.00;2.50;4.30;924.70;-;1020.00;1528.50;-;-;-;-;-;-;-
BOU;202309130800;19.80;-;-;-;77.70;15.80;142.00;10.10;16.20;973.70;1016.80;1018.10;-;-;-;-;-;-;-;-
BRZ;202309130800;-;0.00;-;-;-;-;244.00;4.30;5.80;952.60;-;1019.30;-;-;-;-;-;-;-;-
BUS;202309130800;18.20;0.00;0.00;152.00;91.20;16.70;253.00;2.20;4.30;972.70;1017.60;1018.70;-;-;-;-;-;-;-;-
BUF;202309130800;9.60;0.40;0.00;9.00;97.10;9.20;325.00;5.00;9.70;807.00;-;1024.20;1535.90;-;-;-;-;-;-;-
FRE;202309130800;13.10;0.00;0.00;109.00;90.80;11.60;4.00;6.10;10.80;883.50;-;1021.20;1530.70;-;-;-;-;-;-;-
CEV;202309130800;17.90;0.20;0.00;42.00;96.40;17.30;220.00;10.40;19.40;969.40;1018.10;1019.30;-;-;-;-;-;-;-;-
CHZ;202309130800;17.40;0.10;0.00;33.00;99.20;17.30;314.00;5.00;7.20;966.40;1017.60;1018.80;-;-;-;-;-;-;-;-
CHA;202309130800;10.30;0.20;0.00;115.00;96.70;9.80;293.00;15.50;20.50;843.30;-;1022.20;1529.70;-;-;-;-;-;-;-
CHM;202309130800;14.40;0.00;0.00;107.00;80.60;11.10;280.00;2.50;5.80;890.70;-;1020.80;1530.50;-;-;-;-;-;-;-
CHU;202309130800;16.60;0.80;0.00;17.00;93.30;15.50;184.00;10.80;18.40;954.20;1018.30;1019.70;-;-;-;-;-;-;-;-
CHD;202309130800;14.80;0.00;0.00;96.00;86.80;12.60;2.00;3.20;6.10;902.30;-;1020.60;1531.50;-;-;-;-;-;-;-
CIM;202309130800;10.60;0.20;0.00;63.00;98.90;10.40;55.00;16.20;19.80;837.00;-;1022.80;1533.50;-;-;-;-;-;-;-
CDM;202309130800;13.60;0.00;-;-;76.80;9.60;186.00;2.90;5.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309130800;6.90;0.00;0.00;98.00;96.50;6.40;99.00;15.10;25.20;757.70;-;1025.70;-;3134.60;-;-;-;-;-;-
COY;202309130800;17.10;0.00;-;-;94.40;16.20;243.00;8.30;15.10;-;-;-;-;-;-;-;-;-;-;-
CMA;202309130800;5.80;-;0.00;42.00;98.80;5.60;86.00;13.30;18.40;758.10;-;1025.80;-;3132.90;-;-;-;-;-;-
