Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309182110;16.60;0.00;0.00;0.00;75.40;12.20;188.00;4.30;15.50;952.00;1013.80;1015.20;-;-;-;-;-;-;-;-
COM;202309182110;13.70;0.00;0.00;1.00;100.00;13.70;2.00;6.80;9.40;948.70;1015.40;1016.20;-;-;-;-;-;-;-;-
ABO;202309182110;13.70;0.00;0.00;3.00;63.60;6.90;248.00;12.20;18.40;868.90;-;1019.10;1510.90;-;-;-;-;-;-;-
AIG;202309182110;15.40;0.00;0.00;0.00;89.90;13.80;180.00;1.80;4.00;971.20;1015.80;1016.40;-;-;-;-;-;-;-;-
ALT;202309182110;13.80;0.00;0.00;0.00;96.40;13.20;131.00;4.30;7.20;964.30;1015.60;1016.10;-;-;-;-;-;-;-;-
ARH;202309182110;15.70;-;0.00;1.00;91.10;14.30;307.00;4.00;8.60;967.70;1014.00;1014.70;-;-;-;-;-;-;-;-
AND;202309182110;12.10;0.00;0.00;0.00;97.20;11.70;20.00;2.50;3.60;904.30;-;1018.00;1504.30;-;-;-;-;-;-;-
ANT;202309182110;9.10;0.00;0.00;0.00;91.20;7.70;245.00;2.90;6.80;857.60;-;1019.40;1509.40;-;-;-;-;-;-;-
ARO;202309182110;8.20;0.00;0.00;1.00;96.30;7.60;236.00;5.40;8.30;812.90;-;1020.40;1508.30;-;-;-;-;-;-;-
RAG;202309182110;15.10;0.00;0.00;0.00;90.30;13.50;136.00;12.20;18.40;958.10;1015.70;1016.60;-;-;-;-;-;-;-;-
BAN;202309182110;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;241.00;36.70;44.60;12.90;94.40;12.00
BAS;202309182110;19.60;0.00;0.00;0.00;62.50;12.20;285.00;5.80;15.10;976.90;1013.50;1014.50;-;-;-;-;-;-;-;-
LAT;202309182110;9.70;0.00;0.00;0.00;99.20;9.60;119.00;4.30;6.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309182110;15.70;0.00;0.00;0.00;90.00;14.10;163.00;5.80;10.10;951.10;1014.80;1016.10;-;-;-;-;-;-;-;-
BEZ;202309182110;16.10;0.00;0.00;2.00;99.20;16.00;181.00;0.40;1.40;975.90;1014.00;1014.60;-;-;-;-;-;-;-;-
BIA;202309182110;15.80;0.00;0.00;1.00;96.80;15.30;332.00;9.40;16.60;982.10;1014.80;1015.20;-;-;-;-;-;-;-;-
BIN;202309182110;8.70;0.00;-;-;97.00;8.30;55.00;5.00;8.60;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309182110;13.60;0.00;0.00;1.00;96.50;13.10;238.00;6.50;8.30;955.60;1014.60;1015.20;-;-;-;-;-;-;-;-
BIV;202309182110;7.40;0.00;-;-;99.20;7.30;92.00;8.30;11.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309182110;15.20;0.30;0.00;2.00;80.50;11.90;240.00;11.20;22.00;937.50;-;1017.30;1507.40;-;-;-;-;-;-;-
BLA;202309182110;8.50;0.00;0.00;2.00;97.60;8.10;31.00;2.20;4.30;848.00;-;1020.80;1519.40;-;-;-;-;-;-;-
