Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309181100;16.90;0.40;0.00;151.00;84.40;14.30;190.00;24.80;40.30;953.00;1014.80;1016.30;-;-;-;-;-;-;-;-
COM;202309181100;17.40;0.00;0.00;50.00;100.00;17.40;151.00;7.90;10.80;948.90;1014.70;1016.40;-;-;-;-;-;-;-;-
ABO;202309181100;12.40;0.20;0.00;92.00;85.30;10.00;289.00;4.30;10.80;869.70;-;1020.00;1517.70;-;-;-;-;-;-;-
AIG;202309181100;17.50;0.10;0.00;1.00;93.80;16.50;122.00;6.50;12.60;971.50;1015.70;1016.70;-;-;-;-;-;-;-;-
ALT;202309181100;17.50;0.20;0.00;122.00;95.10;16.70;121.00;7.20;10.80;965.40;1016.10;1017.30;-;-;-;-;-;-;-;-
ARH;202309181100;17.80;0.10;0.00;189.00;99.30;17.70;114.00;14.00;22.30;969.60;1015.60;1016.70;-;-;-;-;-;-;-;-
AND;202309181100;16.00;0.20;0.00;67.00;93.10;14.90;248.00;2.20;4.00;903.70;-;1017.30;1506.20;-;-;-;-;-;-;-
ANT;202309181100;13.10;1.00;0.00;223.00;91.90;11.80;14.00;12.20;25.60;857.60;-;1019.40;1510.50;-;-;-;-;-;-;-
ARO;202309181100;11.30;0.10;0.00;124.00;99.20;11.20;87.00;7.90;13.30;812.90;-;1020.40;1504.10;-;-;-;-;-;-;-
RAG;202309181100;16.30;0.90;0.00;62.00;87.90;14.30;285.00;16.20;31.70;959.10;1016.50;1017.60;-;-;-;-;-;-;-;-
BAN;202309181100;-;-;0.00;128.00;-;-;-;-;-;-;-;-;-;-;209.00;54.40;70.20;15.60;59.70;7.80
BAS;202309181100;18.50;0.00;0.00;255.00;91.70;17.10;99.00;4.70;11.20;976.10;1012.80;1013.70;-;-;-;-;-;-;-;-
LAT;202309181100;14.20;0.50;0.00;169.00;96.60;13.70;285.00;3.60;6.10;-;-;-;-;-;-;-;-;-;-;-
BER;202309181100;16.70;0.00;0.00;174.00;91.40;15.30;215.00;7.90;14.80;951.00;1014.50;1016.00;-;-;-;-;-;-;-;-
BEZ;202309181100;18.00;0.00;0.00;184.00;95.70;17.30;182.00;7.60;15.80;975.60;1013.40;1014.30;-;-;-;-;-;-;-;-
BIA;202309181100;18.60;0.60;0.00;49.00;95.50;17.90;168.00;2.50;11.20;982.20;1014.50;1015.30;-;-;-;-;-;-;-;-
BIN;202309181100;15.00;0.00;-;-;75.10;10.60;49.00;17.30;36.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309181100;17.20;0.00;0.00;158.00;87.70;15.10;213.00;11.20;20.50;956.70;1015.00;1016.40;-;-;-;-;-;-;-;-
BIV;202309181100;14.00;0.10;-;-;72.80;9.20;13.00;9.00;22.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309181100;15.00;0.70;0.00;26.00;97.80;14.70;178.00;3.20;6.10;936.90;-;1016.70;1501.40;-;-;-;-;-;-;-
BLA;202309181100;12.60;1.80;0.00;42.00;88.90;10.80;196.00;17.30;33.10;847.60;-;1020.30;1515.10;-;-;-;-;-;-;-
BOL;202309181100;15.60;0.00;0.00;149.00;89.90;13.90;222.00;6.80;12.20;923.00;-;1018.20;1514.90;-;-;-;-;-;-;-
BOU;202309181100;17.50;-;-;-;90.80;16.00;132.00;21.60;33.80;971.40;1014.80;1015.70;-;-;-;-;-;-;-;-
BRZ;202309181100;-;0.10;-;-;-;-;262.00;5.80;8.60;951.00;-;1017.60;-;-;-;-;-;-;-;-
BUS;202309181100;17.90;0.00;0.00;145.00;89.10;16.10;250.00;4.30;9.00;969.60;1014.40;1015.40;-;-;-;-;-;-;-;-
BUF;202309181100;11.60;0.10;0.00;77.00;94.20;10.70;299.00;7.90;11.90;804.70;-;1021.40;1508.60;-;-;-;-;-;-;-
FRE;202309181100;12.30;0.40;0.00;18.00;100.00;12.30;195.00;14.00;23.00;880.90;-;1018.30;1505.20;-;-;-;-;-;-;-
CEV;202309181100;19.10;0.00;0.00;86.00;91.20;17.60;159.00;4.00;9.00;966.20;1014.60;1016.00;-;-;-;-;-;-;-;-
CHZ;202309181100;18.30;0.00;0.00;224.00;89.20;16.50;159.00;12.20;22.70;964.10;1015.00;1016.40;-;-;-;-;-;-;-;-
CHA;202309181100;9.60;0.00;0.00;112.00;99.40;9.50;176.00;40.70;50.00;840.00;-;1018.30;1497.20;-;-;-;-;-;-;-
CHM;202309181100;12.70;0.00;0.00;134.00;96.10;12.10;242.00;7.90;18.40;887.70;-;1017.50;1500.00;-;-;-;-;-;-;-
CHU;202309181100;16.60;0.00;0.00;94.00;87.80;14.60;15.00;16.60;30.60;951.70;1015.60;1017.10;-;-;-;-;-;-;-;-
CHD;202309181100;13.80;0.40;0.00;77.00;91.30;12.40;359.00;4.30;8.60;900.90;-;1019.10;1516.70;-;-;-;-;-;-;-
CIM;202309181100;11.70;0.00;0.00;71.00;97.80;11.40;232.00;26.60;36.00;834.90;-;1020.30;1511.80;-;-;-;-;-;-;-
CDM;202309181100;11.30;0.10;-;-;91.30;9.90;213.00;7.60;12.20;-;-;-;-;-;-;-;-;-;-;-
GSB;202309181100;6.50;0.00;0.00;59.00;99.50;6.40;91.00;21.60;44.30;755.80;-;1023.20;-;3113.30;-;-;-;-;-;-
