Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131900;16.10;0.00;0.00;1.00;91.80;14.80;192.00;2.50;7.90;957.50;1019.80;1021.00;-;-;-;-;-;-;-;-
COM;202309131900;16.70;0.30;0.00;1.00;100.00;16.70;10.00;3.60;6.10;952.60;1018.80;1020.30;-;-;-;-;-;-;-;-
ABO;202309131900;12.30;0.00;0.00;2.00;94.70;11.50;39.00;6.10;12.20;873.00;-;1023.70;1549.30;-;-;-;-;-;-;-
AIG;202309131900;17.30;0.00;0.00;0.00;93.70;16.30;266.00;2.50;3.60;975.80;1020.30;1021.20;-;-;-;-;-;-;-;-
ALT;202309131900;17.70;0.10;0.00;0.00;83.70;14.90;295.00;4.00;9.70;969.20;1020.10;1021.30;-;-;-;-;-;-;-;-
ARH;202309131900;17.60;0.00;0.00;2.00;99.40;17.50;230.00;5.00;7.90;973.20;1019.40;1020.40;-;-;-;-;-;-;-;-
AND;202309131900;14.30;0.00;0.00;0.00;94.30;13.40;145.00;2.20;2.90;908.00;-;1022.00;1542.60;-;-;-;-;-;-;-
ANT;202309131900;12.20;0.20;0.00;0.00;89.60;10.50;27.00;12.20;24.10;861.60;-;1024.00;1549.20;-;-;-;-;-;-;-
ARO;202309131900;10.00;0.00;0.00;2.00;96.50;9.50;2.00;2.20;3.60;816.50;-;1024.70;1542.90;-;-;-;-;-;-;-
RAG;202309131900;18.30;0.00;0.00;0.00;89.70;16.60;333.00;2.50;3.60;962.10;1019.20;1020.80;-;-;-;-;-;-;-;-
BAN;202309131900;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;248.00;22.00;26.60;13.20;94.40;12.30
BAS;202309131900;17.10;0.00;0.00;0.00;91.80;15.80;220.00;7.20;10.10;983.20;1020.30;1021.00;-;-;-;-;-;-;-;-
LAT;202309131900;12.60;0.00;0.00;1.00;95.20;11.90;132.00;1.40;2.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309131900;16.30;0.00;0.00;0.00;91.20;14.90;215.00;4.30;7.90;956.40;1020.30;1021.70;-;-;-;-;-;-;-;-
BEZ;202309131900;17.60;0.50;0.00;3.00;100.00;17.60;148.00;3.60;7.20;982.00;1020.10;1020.90;-;-;-;-;-;-;-;-
BIA;202309131900;18.40;0.20;0.00;0.00;95.90;17.70;344.00;5.00;9.40;985.90;1018.40;1019.10;-;-;-;-;-;-;-;-
BIN;202309131900;11.60;0.40;-;-;99.20;11.50;321.00;1.40;2.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309131900;16.20;0.00;0.00;2.00;95.90;15.50;217.00;10.80;14.40;961.10;1019.90;1021.00;-;-;-;-;-;-;-;-
BIV;202309131900;9.90;0.00;-;-;91.40;8.60;264.00;3.60;6.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309131900;15.00;0.10;0.00;1.00;98.70;14.80;11.00;0.70;1.40;941.90;-;1022.00;1545.70;-;-;-;-;-;-;-
BLA;202309131900;11.50;0.00;0.00;3.00;97.70;11.10;113.00;2.90;4.70;850.80;-;1024.00;1546.70;-;-;-;-;-;-;-
BOL;202309131900;14.30;0.00;0.00;0.00;96.90;13.80;162.00;1.80;2.90;927.10;-;1022.60;1548.50;-;-;-;-;-;-;-
BOU;202309131900;17.70;-;-;-;91.20;16.20;160.00;4.70;7.60;976.60;1020.20;1021.10;-;-;-;-;-;-;-;-
BRZ;202309131900;-;0.20;-;-;-;-;83.00;4.30;5.80;955.00;-;1021.90;-;-;-;-;-;-;-;-
BUS;202309131900;17.10;6.50;0.00;1.00;96.20;16.50;196.00;9.00;17.60;975.20;1020.40;1021.30;-;-;-;-;-;-;-;-
BUF;202309131900;9.80;0.10;0.00;1.00;96.20;9.20;214.00;1.10;2.50;807.50;-;1024.80;1540.80;-;-;-;-;-;-;-
FRE;202309131900;12.30;0.00;0.00;2.00;95.80;11.60;12.00;4.00;7.60;885.80;-;1023.80;1551.40;-;-;-;-;-;-;-
CEV;202309131900;17.40;1.00;0.00;1.00;95.70;16.70;360.00;4.00;7.60;970.00;1018.90;1020.00;-;-;-;-;-;-;-;-
CHZ;202309131900;16.60;0.00;0.00;0.00;99.20;16.50;166.00;7.60;11.90;969.10;1020.60;1021.60;-;-;-;-;-;-;-;-
CHA;202309131900;10.30;0.30;0.00;0.00;100.00;10.30;348.00;19.80;27.40;845.10;-;1024.30;1547.50;-;-;-;-;-;-;-
CHM;202309131900;12.60;0.20;0.00;0.00;98.00;12.30;345.00;4.70;10.10;892.80;-;1023.20;1547.50;-;-;-;-;-;-;-
CHU;202309131900;18.20;0.00;0.00;1.00;87.00;16.00;48.00;2.20;3.60;955.10;1018.80;1020.70;-;-;-;-;-;-;-;-
CHD;202309131900;13.60;0.00;0.00;0.00;98.60;13.40;66.00;2.50;4.00;904.60;-;1023.20;1550.50;-;-;-;-;-;-;-
CIM;202309131900;11.30;0.30;0.00;0.00;90.00;9.70;345.00;4.00;7.90;837.50;-;1023.40;1538.20;-;-;-;-;-;-;-
CDM;202309131900;11.00;0.00;-;-;98.70;10.80;52.00;4.00;6.10;-;-;-;-;-;-;-;-;-;-;-
GSB;202309131900;6.50;0.20;0.00;0.00;99.60;6.40;92.00;18.00;26.60;758.90;-;1027.20;-;3146.50;-;-;-;-;-;-
COY;202309131900;15.40;0.30;-;-;99.30;15.30;7.00;3.60;6.50;-;-;-;-;-;-;-;-;-;-;-
CMA;202309131900;5.90;-;0.00;1.00;99.70;5.90;33.00;11.90;17.30;758.90;-;1026.80;-;3141.70;-;-;-;-;-;-
CRM;202309131900;17.00;0.10;-;0.00;99.20;16.90;0.00;0.00;0.00;970.30;1020.30;1021.40;-;-;-;-;-;-;-;-
DAV;202309131900;11.30;0.00;0.00;0.00;90.10;9.70;70.00;7.60;13.30;844.90;-;1024.00;1545.20;-;-;-;-;-;-;-
DEM;202309131900;16.80;0.10;0.00;2.00;96.40;16.20;229.00;1.80;2.90;969.50;1020.60;1021.60;-;-;-;-;-;-;-;-
DIS;202309131900;13.70;0.00;0.00;3.00;90.90;12.20;17.00;4.00;8.30;886.20;-;1023.20;1548.80;-;-;-;-;-;-;-
EBK;202309131900;16.30;0.30;0.00;2.00;95.20;15.50;305.00;3.20;7.20;948.60;-;1021.90;1548.40;-;-;-;-;-;-;-
EGH;202309131900;3.80;-;0.00;0.00;93.90;2.90;113.00;4.00;7.90;722.00;-;1028.30;-;3144.20;-;-;-;-;-;-
EGO;202309131900;16.00;0.10;-;3.00;99.30;15.90;62.00;3.20;4.70;960.00;1020.50;1021.70;-;-;-;-;-;-;-;-
EIN;202309131900;13.90;0.30;0.00;0.00;94.60;13.00;147.00;1.80;5.00;917.20;-;1022.80;1548.90;-;-;-;-;-;-;-
ELM;202309131900;14.20;0.00;0.00;0.00;94.00;13.20;202.00;2.20;3.20;911.50;-;1022.30;1544.60;-;-;-;-;-;-;-
ENG;202309131900;13.30;0.40;0.00;0.00;95.50;12.60;86.00;6.80;10.40;904.00;-;1023.50;1552.60;-;-;-;-;-;-;-
EVI;202309131900;16.70;0.10;0.00;2.00;96.40;16.10;322.00;7.60;14.40;964.40;1020.30;1021.50;-;-;-;-;-;-;-;-
EVO;202309131900;10.00;0.10;0.00;1.00;93.80;9.00;326.00;2.20;3.60;822.00;-;1025.20;1549.20;-;-;-;-;-;-;-
FAH;202309131900;16.40;0.00;0.00;2.00;93.70;15.40;171.00;2.50;5.40;951.80;1020.50;1022.10;-;-;-;-;-;-;-;-
FLU;202309131900;13.60;0.00;-;-;96.90;13.10;57.00;2.90;4.00;-;-;-;-;-;-;-;-;-;-;-
GRA;202309131900;15.60;0.10;0.00;1.00;99.40;15.50;97.00;1.10;2.20;945.60;-;1022.00;1547.10;-;-;-;-;-;-;-
FRU;202309131900;15.50;0.00;0.00;1.00;95.60;14.80;335.00;5.40;7.60;-;-;-;-;-;-;-;-;-;-;-
GVE;202309131900;17.20;0.10;0.00;0.00;93.30;16.10;9.00;2.90;4.30;972.30;1020.20;1021.20;-;-;-;-;-;-;-;-
GES;202309131900;16.40;0.30;-;-;94.40;15.50;45.00;4.30;8.30;960.10;1020.40;1021.60;-;-;-;-;-;-;-;-
GIH;202309131900;16.40;0.20;0.00;0.00;99.20;16.30;0.00;0.00;0.00;966.00;1020.80;1021.80;-;-;-;-;-;-;-;-
GLA;202309131900;16.60;1.00;0.00;4.00;88.80;14.70;297.00;28.40;44.30;960.10;1019.90;1021.20;-;-;-;-;-;-;-;-
GOR;202309131900;2.30;-;0.00;0.00;100.00;2.30;136.00;1.80;5.80;701.30;-;1029.40;-;3146.50;-;-;-;-;-;-
GRE;202309131900;17.10;0.30;0.00;0.00;94.40;16.20;215.00;11.50;16.60;970.50;1020.30;1021.40;-;-;-;-;-;-;-;-
GRH;202309131900;8.10;0.90;0.00;0.00;99.70;8.10;352.00;15.10;22.00;809.50;-;1026.30;1556.20;-;-;-;-;-;-;-
GRO;202309131900;17.80;0.00;0.00;0.00;95.50;17.10;0.00;0.00;0.00;980.70;1018.40;1019.30;-;-;-;-;-;-;-;-
GRC;202309131900;11.40;0.00;0.00;0.00;96.90;10.90;-;-;-;844.00;-;1024.20;1546.60;-;-;-;-;-;-;-
GOS;202309131900;14.50;0.50;-;-;95.50;13.80;358.00;2.90;6.10;912.60;-;1022.60;1548.00;-;-;-;-;-;-;-
GOE;202309131900;17.30;0.20;0.00;1.00;96.30;16.70;244.00;7.20;11.20;975.60;1020.00;1020.90;-;-;-;-;-;-;-;-
GUE;202309131900;6.60;0.10;0.00;0.00;88.60;4.90;355.00;27.70;42.10;777.40;-;1026.30;1547.50;-;-;-;-;-;-;-
GUT;202309131900;16.80;0.10;0.00;1.00;98.50;16.60;230.00;12.20;16.60;968.40;1019.60;1020.60;-;-;-;-;-;-;-;-
HLL;202309131900;17.40;0.00;0.00;0.00;94.30;16.50;269.00;4.00;6.10;971.30;1020.00;1021.00;-;-;-;-;-;-;-;-
