Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161320;24.70;0.00;10.00;597.00;58.70;16.10;43.00;4.70;9.40;952.30;1012.30;1015.60;-;-;-;-;-;-;-;-
COM;202309161320;18.20;0.00;0.00;171.00;85.10;15.70;180.00;11.20;18.00;953.30;1019.20;1021.10;-;-;-;-;-;-;-;-
ABO;202309161320;18.00;0.00;0.00;94.00;64.20;11.10;41.00;9.00;14.40;869.70;-;1020.00;1521.70;-;-;-;-;-;-;-
AIG;202309161320;22.60;0.00;0.00;316.00;65.10;15.70;334.00;8.30;14.80;970.80;1014.20;1016.00;-;-;-;-;-;-;-;-
ALT;202309161320;27.30;0.00;9.00;402.00;36.00;10.90;160.00;28.40;41.00;962.10;1010.80;1013.90;-;-;-;-;-;-;-;-
ARH;202309161320;22.40;0.00;10.00;626.00;76.10;18.00;296.00;7.60;11.50;967.90;1013.10;1014.90;-;-;-;-;-;-;-;-
AND;202309161320;19.60;0.00;0.00;235.00;61.40;12.00;171.00;10.10;15.50;906.60;-;1020.50;1540.20;-;-;-;-;-;-;-
ANT;202309161320;15.20;0.00;0.00;178.00;69.30;9.60;208.00;32.00;45.70;860.10;-;1022.30;1535.70;-;-;-;-;-;-;-
ARO;202309161320;14.60;0.00;0.00;188.00;51.60;4.80;200.00;14.40;26.60;815.50;-;1023.50;1526.80;-;-;-;-;-;-;-
RAG;202309161320;26.80;0.00;10.00;629.00;41.50;12.60;106.00;17.30;31.30;957.10;1012.20;1015.50;-;-;-;-;-;-;-;-
BAN;202309161320;-;-;0.00;223.00;-;-;-;-;-;-;-;-;-;-;263.00;18.00;26.30;18.20;68.00;12.20
BAS;202309161320;25.90;0.00;6.00;597.00;47.00;13.70;289.00;6.10;13.00;977.20;1012.90;1014.80;-;-;-;-;-;-;-;-
LAT;202309161320;17.70;0.00;5.00;435.00;56.70;9.00;197.00;4.30;8.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309161320;23.00;0.00;0.00;222.00;61.40;15.20;268.00;9.00;14.80;951.30;1013.30;1016.30;-;-;-;-;-;-;-;-
BEZ;202309161320;27.10;0.00;10.00;606.00;44.60;14.00;53.00;2.20;6.80;975.80;1012.40;1014.50;-;-;-;-;-;-;-;-
BIA;202309161320;19.80;0.00;0.00;225.00;82.60;16.80;192.00;9.70;15.80;986.80;1019.10;1020.00;-;-;-;-;-;-;-;-
BIN;202309161320;15.80;0.00;-;-;63.80;9.00;73.00;19.10;32.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309161320;23.70;0.00;10.00;576.00;61.10;15.80;41.00;3.60;8.60;955.80;1012.60;1015.50;-;-;-;-;-;-;-;-
BIV;202309161320;13.00;0.00;-;-;70.10;7.70;224.00;12.20;23.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309161320;20.20;0.00;0.00;329.00;64.80;13.40;205.00;12.60;18.00;937.30;-;1017.10;1520.60;-;-;-;-;-;-;-
BLA;202309161320;17.60;0.00;0.00;173.00;56.00;8.70;195.00;12.20;19.10;848.30;-;1021.10;1521.70;-;-;-;-;-;-;-
BOL;202309161320;22.50;0.00;0.00;179.00;53.70;12.60;247.00;9.70;15.10;921.90;-;1017.00;1522.30;-;-;-;-;-;-;-
BOU;202309161320;21.20;-;-;-;80.30;17.70;280.00;4.70;5.80;971.80;1014.60;1016.10;-;-;-;-;-;-;-;-
BRZ;202309161320;-;0.00;-;-;-;-;195.00;5.40;9.40;948.90;-;1015.40;-;-;-;-;-;-;-;-
BUS;202309161320;25.90;0.00;10.00;610.00;47.10;13.80;283.00;4.00;10.40;969.20;1012.70;1015.00;-;-;-;-;-;-;-;-
BUF;202309161320;14.40;0.00;0.00;260.00;57.80;6.20;187.00;5.40;13.70;807.50;-;1024.80;1533.50;-;-;-;-;-;-;-
FRE;202309161320;15.80;0.00;0.00;85.00;81.60;12.70;183.00;6.80;11.90;882.50;-;1020.10;1524.40;-;-;-;-;-;-;-
CEV;202309161320;19.00;0.00;0.00;106.00;84.90;16.40;122.00;1.80;6.80;970.70;1019.30;1020.70;-;-;-;-;-;-;-;-
CHZ;202309161320;26.80;0.00;10.00;639.00;43.20;13.30;54.00;6.80;15.80;962.70;1012.00;1014.90;-;-;-;-;-;-;-;-
CHA;202309161320;15.00;0.00;0.00;325.00;77.70;11.10;296.00;14.40;20.90;842.40;-;1021.10;1519.50;-;-;-;-;-;-;-
CHM;202309161320;18.20;0.00;0.00;256.00;74.10;13.50;236.00;6.50;11.20;889.20;-;1019.10;1521.70;-;-;-;-;-;-;-
CHU;202309161320;26.40;0.00;10.00;654.00;39.00;11.30;220.00;19.10;31.70;951.50;1013.10;1016.90;-;-;-;-;-;-;-;-
CHD;202309161320;19.50;0.00;0.00;159.00;64.10;12.50;184.00;10.10;19.40;900.50;-;1018.70;1523.20;-;-;-;-;-;-;-
CIM;202309161320;11.10;0.00;0.00;119.00;98.50;10.90;49.00;14.40;19.40;838.40;-;1024.50;1547.20;-;-;-;-;-;-;-
CDM;202309161320;15.60;0.00;-;-;75.50;11.30;203.00;11.90;19.40;-;-;-;-;-;-;-;-;-;-;-
GSB;202309161320;7.10;0.10;0.00;151.00;98.70;6.90;286.00;23.80;33.80;758.30;-;1026.40;-;3141.50;-;-;-;-;-;-
COY;202309161320;22.50;0.00;-;-;62.20;14.90;67.00;1.40;4.30;-;-;-;-;-;-;-;-;-;-;-
CMA;202309161320;9.40;-;4.00;627.00;86.90;7.30;212.00;11.90;23.40;758.60;-;1026.40;-;3147.10;-;-;-;-;-;-
CRM;202309161320;23.50;0.00;-;298.00;64.00;16.30;218.00;9.70;16.20;965.00;1013.60;1015.80;-;-;-;-;-;-;-;-
DAV;202309161320;17.40;0.00;0.00;238.00;49.00;6.60;197.00;14.80;28.10;843.40;-;1022.30;1528.90;-;-;-;-;-;-;-
DEM;202309161320;23.70;0.00;0.00;255.00;60.90;15.70;266.00;10.10;18.00;963.70;1013.20;1015.50;-;-;-;-;-;-;-;-
