Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309130700;17.40;0.00;0.00;61.00;86.80;15.20;353.00;3.20;4.70;954.60;1016.40;1018.00;-;-;-;-;-;-;-;-
COM;202309130700;16.00;0.30;0.00;38.00;100.00;16.00;286.00;6.50;11.90;951.40;1017.70;1019.10;-;-;-;-;-;-;-;-
ABO;202309130700;12.60;0.00;0.00;93.00;92.80;11.50;7.00;2.50;5.00;870.70;-;1021.10;1527.50;-;-;-;-;-;-;-
AIG;202309130700;18.40;0.00;0.00;16.00;88.50;16.50;176.00;4.30;6.10;972.60;1016.80;1017.90;-;-;-;-;-;-;-;-
ALT;202309130700;18.00;0.00;0.00;44.00;87.20;15.80;150.00;2.90;4.30;966.10;1016.70;1018.00;-;-;-;-;-;-;-;-
ARH;202309130700;19.10;0.00;0.00;194.00;95.20;18.30;25.00;2.20;5.00;970.50;1016.30;1017.60;-;-;-;-;-;-;-;-
AND;202309130700;14.60;1.00;0.00;0.00;95.60;13.90;64.00;4.70;6.10;907.00;-;1020.90;1534.00;-;-;-;-;-;-;-
ANT;202309130700;11.80;0.00;0.00;42.00;95.70;11.10;187.00;2.50;3.60;859.70;-;1021.80;1530.60;-;-;-;-;-;-;-
ARO;202309130700;9.70;0.30;0.00;7.00;98.80;9.50;257.00;8.60;12.20;815.30;-;1023.30;1531.00;-;-;-;-;-;-;-
RAG;202309130700;17.20;0.00;0.00;43.00;91.10;15.70;129.00;7.90;14.00;960.20;1017.40;1018.80;-;-;-;-;-;-;-;-
BAN;202309130700;-;-;0.00;63.00;-;-;-;-;-;-;-;-;-;-;227.00;18.00;20.50;14.70;80.80;11.40
BAS;202309130700;18.20;0.00;0.00;65.00;91.80;16.80;220.00;4.30;6.50;980.30;1017.20;1018.00;-;-;-;-;-;-;-;-
LAT;202309130700;12.30;0.20;0.00;3.00;98.80;12.10;280.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309130700;17.10;0.00;0.00;47.00;91.70;15.70;211.00;5.40;7.20;953.40;1017.00;1018.50;-;-;-;-;-;-;-;-
BEZ;202309130700;18.30;0.00;0.00;89.00;94.20;17.40;153.00;2.50;5.40;978.90;1016.80;1017.70;-;-;-;-;-;-;-;-
BIA;202309130700;17.80;0.00;0.00;14.00;95.80;17.10;110.00;7.90;14.40;985.20;1017.70;1018.40;-;-;-;-;-;-;-;-
BIN;202309130700;11.50;0.10;-;-;97.50;11.10;242.00;4.00;6.80;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309130700;17.10;0.00;0.00;79.00;89.40;15.30;234.00;7.90;11.90;958.10;1016.50;1017.90;-;-;-;-;-;-;-;-
BIV;202309130700;10.00;0.90;-;-;97.50;9.60;250.00;10.80;16.90;-;-;-;-;-;-;-;-;-;-;-
BIE;202309130700;16.90;0.00;0.00;108.00;93.10;15.80;11.00;0.70;3.60;938.90;-;1018.80;1525.00;-;-;-;-;-;-;-
BLA;202309130700;10.70;0.00;0.00;29.00;94.40;9.80;31.00;4.70;10.10;849.30;-;1022.30;1532.00;-;-;-;-;-;-;-
BOL;202309130700;14.80;0.00;0.00;91.00;91.00;13.30;230.00;7.60;11.50;924.40;-;1019.70;1525.50;-;-;-;-;-;-;-
BOU;202309130700;20.50;-;-;-;77.70;16.50;247.00;14.00;19.80;973.40;1016.40;1017.80;-;-;-;-;-;-;-;-
BRZ;202309130700;-;0.00;-;-;-;-;43.00;2.20;5.00;951.90;-;1018.60;-;-;-;-;-;-;-;-
BUS;202309130700;17.60;0.00;0.00;136.00;95.40;16.90;165.00;1.10;5.00;972.30;1017.20;1018.20;-;-;-;-;-;-;-;-
BUF;202309130700;10.00;0.00;0.00;118.00;95.70;9.30;322.00;8.60;14.00;806.50;-;1023.60;1530.10;-;-;-;-;-;-;-
FRE;202309130700;13.60;0.00;0.00;27.00;83.10;10.80;185.00;2.50;4.30;883.30;-;1021.00;1529.40;-;-;-;-;-;-;-
CEV;202309130700;17.40;-;0.00;37.00;96.90;16.90;62.00;3.60;6.10;968.50;1017.30;1018.40;-;-;-;-;-;-;-;-
CHZ;202309130700;17.40;-;0.00;56.00;99.20;17.30;345.00;5.80;9.40;965.70;1016.90;1018.00;-;-;-;-;-;-;-;-
CHA;202309130700;10.80;0.00;0.00;66.00;85.30;8.40;297.00;19.80;27.40;842.90;-;1021.70;1525.60;-;-;-;-;-;-;-
CHM;202309130700;14.80;0.00;0.00;104.00;72.60;9.90;265.00;4.00;9.00;890.30;-;1020.40;1527.30;-;-;-;-;-;-;-
CHU;202309130700;16.60;0.00;0.00;16.00;93.10;15.50;190.00;7.90;12.20;954.00;1018.00;1019.50;-;-;-;-;-;-;-;-
CHD;202309130700;13.90;0.00;0.00;24.00;91.30;12.50;308.00;1.10;2.90;901.90;-;1020.20;1526.20;-;-;-;-;-;-;-
CIM;202309130700;11.00;0.70;0.00;21.00;100.00;11.00;72.00;13.00;20.20;836.40;-;1022.10;1527.30;-;-;-;-;-;-;-
CDM;202309130700;12.30;0.00;-;-;86.50;10.10;356.00;2.90;5.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309130700;6.70;0.00;0.00;29.00;94.90;5.90;92.00;14.40;17.30;757.40;-;1025.30;-;3130.90;-;-;-;-;-;-
COY;202309130700;15.80;0.00;-;-;99.20;15.70;274.00;1.80;3.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309130700;6.30;-;0.00;11.00;90.20;4.80;117.00;8.30;10.40;757.90;-;1025.50;-;3132.00;-;-;-;-;-;-
CRM;202309130700;18.90;0.00;-;100.00;86.90;16.70;122.00;1.10;3.20;967.20;1016.70;1018.10;-;-;-;-;-;-;-;-
DAV;202309130700;11.50;0.10;0.00;17.00;93.40;10.50;188.00;3.20;4.70;843.70;-;1022.60;1533.30;-;-;-;-;-;-;-
DEM;202309130700;16.90;0.00;0.00;83.00;94.60;16.00;224.00;3.20;5.80;966.50;1017.40;1018.50;-;-;-;-;-;-;-;-
DIS;202309130700;12.80;0.20;0.00;21.00;97.90;12.50;354.00;1.10;2.50;884.80;-;1021.70;1534.40;-;-;-;-;-;-;-
EBK;202309130700;17.10;0.00;0.00;225.00;85.60;14.70;316.00;0.70;2.50;945.60;-;1018.70;1524.60;-;-;-;-;-;-;-
EGH;202309130700;4.30;-;0.00;23.00;100.00;4.30;98.00;4.70;11.20;720.70;-;1026.60;-;3130.00;-;-;-;-;-;-
EGO;202309130700;16.80;0.00;-;81.00;99.30;16.70;0.00;0.00;3.20;956.90;1017.00;1018.40;-;-;-;-;-;-;-;-
