Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309122000;18.40;0.00;0.00;3.00;72.60;13.40;214.00;1.10;3.20;952.40;1013.80;1015.70;-;-;-;-;-;-;-;-
COM;202309122000;17.50;0.00;0.00;2.00;89.30;15.70;357.00;4.00;6.50;950.20;1016.00;1017.80;-;-;-;-;-;-;-;-
ABO;202309122000;12.80;0.10;0.00;2.00;95.20;12.10;185.00;3.60;10.40;871.90;-;1022.50;1539.20;-;-;-;-;-;-;-
AIG;202309122000;21.00;0.00;0.00;0.00;67.20;14.70;168.00;16.90;27.00;971.20;1014.90;1016.40;-;-;-;-;-;-;-;-
ALT;202309122000;17.10;0.00;0.00;0.00;89.50;15.40;175.00;7.60;11.90;964.40;1015.10;1016.30;-;-;-;-;-;-;-;-
ARH;202309122000;20.40;0.00;0.00;2.00;73.50;15.50;205.00;3.20;8.60;967.40;1012.90;1014.40;-;-;-;-;-;-;-;-
AND;202309122000;15.60;0.00;0.00;0.00;82.40;12.60;49.00;1.10;4.30;905.40;-;1019.20;1521.20;-;-;-;-;-;-;-
ANT;202309122000;11.80;0.00;0.00;0.00;76.70;7.80;231.00;4.00;8.60;859.90;-;1022.00;1532.60;-;-;-;-;-;-;-
ARO;202309122000;13.20;0.00;0.00;3.00;64.10;6.60;259.00;7.90;13.00;815.50;-;1023.50;1528.60;-;-;-;-;-;-;-
RAG;202309122000;19.20;0.00;0.00;0.00;78.40;15.40;94.00;5.80;8.60;958.10;1014.80;1016.60;-;-;-;-;-;-;-;-
BAN;202309122000;-;-;0.00;5.00;-;-;-;-;-;-;-;-;-;-;182.00;42.80;51.50;17.20;75.70;12.90
BAS;202309122000;23.50;0.00;0.00;0.00;61.30;15.60;287.00;4.30;11.20;977.80;1013.90;1015.40;-;-;-;-;-;-;-;-
LAT;202309122000;14.70;0.00;0.00;1.00;75.30;10.40;100.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309122000;20.50;0.00;0.00;0.00;72.00;15.30;157.00;18.70;31.70;952.00;1014.70;1017.00;-;-;-;-;-;-;-;-
BEZ;202309122000;19.80;0.00;0.00;3.00;82.80;16.80;60.00;0.70;2.20;976.40;1014.00;1015.10;-;-;-;-;-;-;-;-
BIA;202309122000;19.60;0.00;0.00;1.00;95.10;18.80;318.00;4.70;8.30;983.00;1015.20;1016.10;-;-;-;-;-;-;-;-
BIN;202309122000;11.30;0.00;-;-;90.70;9.80;52.00;5.80;10.10;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309122000;16.60;0.00;0.00;3.00;94.10;15.60;54.00;5.00;6.80;955.80;1014.20;1015.50;-;-;-;-;-;-;-;-
BIV;202309122000;12.70;0.00;-;-;76.30;8.60;92.00;6.80;11.90;-;-;-;-;-;-;-;-;-;-;-
BIE;202309122000;21.00;0.00;0.00;3.00;61.00;13.20;279.00;5.80;7.90;937.70;-;1017.50;1526.70;-;-;-;-;-;-;-
BLA;202309122000;13.30;0.00;0.00;3.00;77.50;9.50;70.00;4.30;7.20;849.20;-;1022.20;1530.90;-;-;-;-;-;-;-
BOL;202309122000;15.40;0.00;0.00;0.00;94.00;14.40;173.00;6.10;8.60;925.30;-;1020.70;1535.20;-;-;-;-;-;-;-
BOU;202309122000;22.80;-;-;-;55.90;13.50;128.00;19.40;42.80;971.50;1014.00;1015.80;-;-;-;-;-;-;-;-
BRZ;202309122000;-;0.00;-;-;-;-;216.00;6.80;10.40;951.60;-;1018.30;-;-;-;-;-;-;-;-
BUS;202309122000;19.70;0.00;0.00;1.00;84.40;17.00;119.00;1.40;4.70;969.80;1014.30;1015.60;-;-;-;-;-;-;-;-
BUF;202309122000;10.00;0.00;0.00;1.00;96.90;9.50;149.00;4.00;5.40;807.60;-;1024.90;1541.50;-;-;-;-;-;-;-
FRE;202309122000;15.70;0.00;0.00;4.00;70.70;10.40;24.00;7.20;18.00;882.80;-;1020.40;1527.10;-;-;-;-;-;-;-
CEV;202309122000;19.30;0.00;0.00;1.00;85.60;16.80;29.00;4.00;7.60;967.70;1016.10;1017.60;-;-;-;-;-;-;-;-
CHZ;202309122000;21.60;0.00;0.00;0.00;58.50;13.10;279.00;6.50;11.90;963.60;1013.90;1015.80;-;-;-;-;-;-;-;-
CHA;202309122000;14.00;0.00;0.00;0.00;88.00;12.00;288.00;25.90;34.60;843.30;-;1022.20;1528.80;-;-;-;-;-;-;-
CHM;202309122000;18.70;0.00;0.00;0.00;65.20;12.00;296.00;6.80;22.00;889.80;-;1019.80;1528.10;-;-;-;-;-;-;-
CHU;202309122000;19.70;0.00;0.00;1.00;73.40;14.80;167.00;6.10;19.10;951.50;1014.60;1016.90;-;-;-;-;-;-;-;-
CHD;202309122000;15.60;0.00;0.00;0.00;83.20;12.80;283.00;6.50;13.00;902.40;-;1020.80;1533.90;-;-;-;-;-;-;-
CIM;202309122000;14.00;0.00;0.00;0.00;89.40;12.30;28.00;1.80;4.00;837.40;-;1023.30;1535.90;-;-;-;-;-;-;-
CDM;202309122000;13.00;0.00;-;-;81.80;10.00;93.00;5.40;8.30;-;-;-;-;-;-;-;-;-;-;-
GSB;202309122000;9.00;0.00;0.00;0.00;76.60;5.10;72.00;10.10;17.60;759.10;-;1027.50;-;3154.80;-;-;-;-;-;-
COY;202309122000;20.60;0.00;-;-;66.00;14.00;240.00;9.40;16.60;-;-;-;-;-;-;-;-;-;-;-
CMA;202309122000;10.20;-;0.00;1.00;71.30;5.20;248.00;14.00;17.30;758.90;-;1026.80;-;3152.30;-;-;-;-;-;-
CRM;202309122000;22.50;0.00;-;0.00;63.80;15.30;170.00;3.20;5.00;965.00;1013.80;1015.80;-;-;-;-;-;-;-;-
DAV;202309122000;13.10;0.00;0.00;0.00;80.60;9.80;103.00;0.70;2.20;843.40;-;1022.30;1529.90;-;-;-;-;-;-;-
DEM;202309122000;21.80;0.00;0.00;3.00;63.80;14.60;181.00;1.40;2.50;964.20;1014.10;1016.10;-;-;-;-;-;-;-;-
DIS;202309122000;15.50;0.00;0.00;4.00;72.90;10.70;260.00;1.40;3.20;884.00;-;1020.80;1530.10;-;-;-;-;-;-;-
EBK;202309122000;16.80;0.00;0.00;2.00;86.40;14.50;267.00;2.20;3.60;943.70;-;1016.70;1506.80;-;-;-;-;-;-;-
EGH;202309122000;7.70;-;0.00;0.00;63.70;1.30;97.00;10.10;14.80;722.40;-;1028.90;-;3152.40;-;-;-;-;-;-
EGO;202309122000;19.80;0.00;-;3.00;84.00;17.00;131.00;6.50;11.50;954.90;1014.20;1016.30;-;-;-;-;-;-;-;-
EIN;202309122000;15.20;0.00;0.00;0.00;83.60;12.40;179.00;1.40;2.90;913.10;-;1018.40;1514.50;-;-;-;-;-;-;-
ELM;202309122000;15.90;0.00;0.00;0.00;78.00;12.10;193.00;6.50;12.20;908.40;-;1018.90;1519.70;-;-;-;-;-;-;-
ENG;202309122000;16.60;0.00;0.00;0.00;72.80;11.70;90.00;11.90;16.60;900.50;-;1019.60;1526.10;-;-;-;-;-;-;-
EVI;202309122000;20.00;0.00;0.00;2.00;76.00;15.60;148.00;7.60;15.10;960.90;1015.90;1017.80;-;-;-;-;-;-;-;-
EVO;202309122000;13.30;0.10;0.00;4.00;76.00;9.20;11.00;8.30;13.00;821.20;-;1024.30;1537.50;-;-;-;-;-;-;-
FAH;202309122000;20.00;0.00;0.00;2.00;76.60;15.80;265.00;10.10;17.60;947.50;1015.00;1017.50;-;-;-;-;-;-;-;-
FLU;202309122000;17.20;0.00;-;-;80.00;13.70;193.00;6.80;13.30;-;-;-;-;-;-;-;-;-;-;-
GRA;202309122000;22.40;0.00;0.00;1.00;48.10;10.90;214.00;8.30;13.70;941.30;-;1017.40;1530.60;-;-;-;-;-;-;-
FRU;202309122000;16.20;0.30;0.00;1.00;92.20;14.90;215.00;5.40;7.90;-;-;-;-;-;-;-;-;-;-;-
GVE;202309122000;24.30;0.00;0.00;0.00;45.20;11.70;215.00;21.20;32.40;967.40;1013.80;1016.10;-;-;-;-;-;-;-;-
GES;202309122000;19.80;0.00;-;-;72.70;14.80;3.00;7.90;12.20;955.30;1014.50;1016.60;-;-;-;-;-;-;-;-
