Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131800;15.80;0.50;0.00;1.00;95.20;15.00;220.00;1.80;4.00;957.20;1019.50;1020.70;-;-;-;-;-;-;-;-
COM;202309131800;17.20;1.00;0.00;1.00;100.00;17.20;318.00;1.10;2.50;952.30;1018.30;1020.00;-;-;-;-;-;-;-;-
ABO;202309131800;12.50;0.00;0.00;3.00;97.70;12.10;71.00;3.20;6.50;872.80;-;1023.50;1547.50;-;-;-;-;-;-;-
AIG;202309131800;17.50;0.00;0.00;0.00;92.50;16.30;291.00;2.20;3.60;975.60;1020.00;1021.00;-;-;-;-;-;-;-;-
ALT;202309131800;17.60;0.70;0.00;0.00;96.90;17.10;180.00;2.90;4.00;968.50;1019.30;1020.50;-;-;-;-;-;-;-;-
ARH;202309131800;18.70;0.10;0.00;1.00;98.30;18.40;233.00;6.80;11.90;972.70;1018.70;1019.90;-;-;-;-;-;-;-;-
AND;202309131800;15.00;0.00;0.00;0.00;89.80;13.30;74.00;0.70;1.80;907.60;-;1021.60;1540.30;-;-;-;-;-;-;-
ANT;202309131800;12.60;0.00;0.00;0.00;90.60;11.10;15.00;14.80;29.50;861.10;-;1023.40;1544.50;-;-;-;-;-;-;-
ARO;202309131800;10.10;0.00;0.00;2.00;94.90;9.30;307.00;0.70;2.90;816.30;-;1024.50;1540.80;-;-;-;-;-;-;-
RAG;202309131800;18.40;0.00;0.00;0.00;87.80;16.30;356.00;5.00;9.40;961.50;1018.60;1020.20;-;-;-;-;-;-;-;-
BAN;202309131800;-;-;0.00;2.00;-;-;-;-;-;-;-;-;-;-;246.00;23.40;27.40;12.90;93.90;11.90
BAS;202309131800;17.60;0.10;0.00;0.00;92.70;16.40;216.00;12.20;17.60;982.60;1019.60;1020.40;-;-;-;-;-;-;-;-
LAT;202309131800;12.70;0.00;0.00;1.00;94.30;11.80;306.00;1.80;3.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309131800;16.90;0.20;0.00;0.00;87.70;14.80;216.00;2.90;7.60;956.00;1019.80;1021.30;-;-;-;-;-;-;-;-
BEZ;202309131800;17.60;0.00;0.00;4.00;100.00;17.60;183.00;5.00;8.30;981.50;1019.60;1020.40;-;-;-;-;-;-;-;-
