Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309130920;18.30;0.00;0.00;153.00;88.70;16.40;155.00;1.40;2.50;955.90;1017.60;1019.30;-;-;-;-;-;-;-;-
COM;202309130920;17.00;0.10;0.00;105.00;98.00;16.70;158.00;5.00;11.20;952.80;1018.90;1020.60;-;-;-;-;-;-;-;-
ABO;202309130920;13.10;0.00;0.00;126.00;97.30;12.70;60.00;4.70;7.60;871.70;-;1022.30;1537.50;-;-;-;-;-;-;-
AIG;202309130920;20.40;0.00;2.00;301.00;77.60;16.40;161.00;4.00;8.30;973.60;1017.50;1018.90;-;-;-;-;-;-;-;-
ALT;202309130920;18.90;0.00;0.00;136.00;84.40;16.20;337.00;3.60;5.40;967.10;1017.60;1019.10;-;-;-;-;-;-;-;-
ARH;202309130920;20.50;0.00;0.00;115.00;79.60;16.90;282.00;2.90;5.00;971.70;1017.40;1018.90;-;-;-;-;-;-;-;-
AND;202309130920;14.30;0.60;0.00;47.00;97.20;13.90;253.00;2.50;4.70;908.00;-;1022.00;1542.60;-;-;-;-;-;-;-
ANT;202309130920;13.90;0.00;0.00;144.00;85.70;11.50;42.00;4.70;8.60;860.30;-;1022.50;1537.20;-;-;-;-;-;-;-
ARO;202309130920;9.10;1.00;0.00;38.00;88.00;7.20;248.00;6.80;13.00;816.40;-;1024.60;1543.00;-;-;-;-;-;-;-
RAG;202309130920;17.00;0.10;0.00;73.00;92.60;15.80;126.00;10.40;19.40;961.20;1018.60;1019.80;-;-;-;-;-;-;-;-
BAN;202309130920;-;-;0.00;227.00;-;-;-;-;-;-;-;-;-;-;247.00;14.40;16.90;14.10;93.70;13.10
BAS;202309130920;20.90;0.00;6.00;528.00;75.50;16.40;278.00;7.20;14.40;981.20;1017.70;1018.90;-;-;-;-;-;-;-;-
LAT;202309130920;12.10;0.30;0.00;67.00;95.50;11.40;47.00;4.30;8.30;-;-;-;-;-;-;-;-;-;-;-
BER;202309130920;18.50;0.00;0.00;188.00;88.40;16.50;208.00;4.70;7.60;954.50;1017.80;1019.70;-;-;-;-;-;-;-;-
BEZ;202309130920;21.50;0.00;6.00;527.00;71.50;16.10;247.00;9.40;20.20;979.90;1017.40;1018.70;-;-;-;-;-;-;-;-
BIA;202309130920;18.00;0.30;0.00;65.00;97.90;17.70;131.00;1.80;4.30;986.50;1019.00;1019.70;-;-;-;-;-;-;-;-
BIN;202309130920;11.80;0.00;-;-;98.30;11.50;242.00;4.30;6.50;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309130920;18.80;0.00;0.00;76.00;82.10;15.70;206.00;2.20;3.20;959.40;1017.50;1019.20;-;-;-;-;-;-;-;-
BIV;202309130920;9.50;0.00;-;-;96.20;8.90;265.00;5.80;11.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309130920;17.20;0.00;0.00;62.00;94.30;16.30;118.00;4.30;7.90;940.00;-;1020.00;1535.70;-;-;-;-;-;-;-
BLA;202309130920;12.10;0.10;0.00;94.00;91.60;10.80;331.00;1.40;2.50;850.10;-;1023.20;1539.90;-;-;-;-;-;-;-
BOL;202309130920;16.00;0.00;0.00;185.00;87.20;13.90;63.00;2.90;5.40;925.20;-;1020.60;1535.80;-;-;-;-;-;-;-
BOU;202309130920;20.20;-;-;-;77.10;16.10;122.00;3.60;6.10;974.30;1017.40;1018.70;-;-;-;-;-;-;-;-
BRZ;202309130920;-;0.00;-;-;-;-;237.00;2.20;3.60;953.00;-;1019.70;-;-;-;-;-;-;-;-
BUS;202309130920;19.80;0.00;0.00;297.00;84.50;17.10;212.00;4.00;7.20;973.30;1017.90;1019.30;-;-;-;-;-;-;-;-
BUF;202309130920;9.60;0.70;0.00;52.00;97.60;9.20;321.00;11.20;23.00;807.40;-;1024.70;1540.10;-;-;-;-;-;-;-
FRE;202309130920;13.80;0.00;0.00;167.00;99.10;13.70;171.00;3.20;5.80;884.30;-;1022.10;1539.10;-;-;-;-;-;-;-
CEV;202309130920;17.70;0.40;0.00;39.00;96.30;17.10;204.00;4.30;6.50;970.00;1018.80;1020.00;-;-;-;-;-;-;-;-
CHZ;202309130920;18.40;0.00;0.00;157.00;97.80;18.00;314.00;4.00;6.10;967.10;1018.10;1019.50;-;-;-;-;-;-;-;-
CHA;202309130920;10.70;0.00;0.00;117.00;92.60;9.60;296.00;14.40;18.70;843.90;-;1022.90;1535.50;-;-;-;-;-;-;-
CHM;202309130920;13.30;0.50;0.00;78.00;94.70;12.50;282.00;6.10;11.90;891.40;-;1021.60;1535.50;-;-;-;-;-;-;-
CHU;202309130920;16.80;0.40;0.00;53.00;93.90;15.80;191.00;13.00;18.40;954.80;1018.80;1020.30;-;-;-;-;-;-;-;-
CHD;202309130920;15.90;0.00;0.00;223.00;83.50;13.10;142.00;1.40;4.00;902.60;-;1021.00;1536.30;-;-;-;-;-;-;-
CIM;202309130920;10.50;0.30;0.00;67.00;92.90;9.40;83.00;5.00;7.20;837.40;-;1023.30;1537.50;-;-;-;-;-;-;-
CDM;202309130920;14.10;0.00;-;-;76.00;9.90;23.00;2.90;5.80;-;-;-;-;-;-;-;-;-;-;-
GSB;202309130920;6.90;0.00;0.00;142.00;96.10;6.30;92.00;14.00;19.40;758.10;-;1026.20;-;3138.90;-;-;-;-;-;-
COY;202309130920;17.20;0.00;-;-;90.90;15.70;222.00;7.60;11.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309130920;5.70;-;0.00;104.00;100.00;5.70;99.00;8.30;13.30;758.40;-;1026.20;-;3135.90;-;-;-;-;-;-
CRM;202309130920;19.50;0.00;-;64.00;82.10;16.40;120.00;1.10;2.90;968.40;1017.90;1019.40;-;-;-;-;-;-;-;-
DAV;202309130920;11.20;1.10;0.00;53.00;94.60;10.40;195.00;9.70;17.30;845.00;-;1024.10;1546.30;-;-;-;-;-;-;-
DEM;202309130920;18.90;0.00;0.00;153.00;84.20;16.20;146.00;1.10;3.20;967.40;1018.00;1019.40;-;-;-;-;-;-;-;-
DIS;202309130920;14.00;0.10;0.00;231.00;96.30;13.40;177.00;1.10;3.20;885.50;-;1022.40;1542.50;-;-;-;-;-;-;-
EBK;202309130920;18.10;0.00;0.00;75.00;84.30;15.40;0.00;0.00;0.70;946.60;-;1019.70;1536.80;-;-;-;-;-;-;-
