Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309190920;17.10;0.00;0.00;286.00;78.60;13.40;193.00;11.90;17.60;956.20;1018.20;1019.70;-;-;-;-;-;-;-;-
COM;202309190920;20.00;0.00;10.00;610.00;66.20;13.50;16.00;2.90;5.80;949.30;1014.50;1016.90;-;-;-;-;-;-;-;-
ABO;202309190920;13.60;0.00;10.00;631.00;82.90;10.80;82.00;11.20;16.20;871.10;-;1021.60;1532.10;-;-;-;-;-;-;-
AIG;202309190920;18.80;0.00;6.00;520.00;79.10;15.10;291.00;4.30;7.20;974.30;1018.50;1019.60;-;-;-;-;-;-;-;-
ALT;202309190920;17.20;0.00;0.00;251.00;80.70;13.90;272.00;1.80;5.40;967.70;1018.60;1019.70;-;-;-;-;-;-;-;-
ARH;202309190920;19.70;0.00;0.00;315.00;64.40;12.80;252.00;6.80;12.60;972.00;1017.80;1019.20;-;-;-;-;-;-;-;-
AND;202309190920;15.90;0.00;10.00;705.00;80.10;12.50;42.00;3.60;7.20;906.60;-;1020.50;1532.90;-;-;-;-;-;-;-
ANT;202309190920;13.40;0.00;10.00;605.00;78.00;9.60;18.00;13.00;23.80;859.60;-;1021.70;1530.20;-;-;-;-;-;-;-
ARO;202309190920;9.80;0.00;2.00;547.00;96.80;9.30;96.00;8.60;13.00;814.90;-;1022.80;1526.70;-;-;-;-;-;-;-
RAG;202309190920;17.20;0.00;2.00;414.00;80.60;13.80;333.00;3.20;7.60;961.30;1018.60;1020.00;-;-;-;-;-;-;-;-
BAN;202309190920;-;-;0.00;97.00;-;-;-;-;-;-;-;-;-;-;238.00;24.50;36.40;12.20;99.80;12.20
BAS;202309190920;20.00;0.00;9.00;529.00;64.90;13.20;283.00;10.40;23.80;981.10;1017.80;1018.80;-;-;-;-;-;-;-;-
LAT;202309190920;14.40;0.00;10.00;665.00;75.10;10.00;87.00;4.00;9.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309190920;17.20;0.00;4.00;432.00;83.90;14.50;209.00;6.80;9.70;954.70;1018.30;1019.90;-;-;-;-;-;-;-;-
BEZ;202309190920;19.00;0.00;2.00;321.00;72.90;14.00;221.00;5.40;10.80;980.20;1018.10;1019.10;-;-;-;-;-;-;-;-
BIA;202309190920;19.50;0.00;10.00;607.00;73.00;14.50;151.00;6.10;12.60;982.70;1014.90;1015.80;-;-;-;-;-;-;-;-
BIN;202309190920;12.70;0.00;-;-;82.80;9.90;220.00;5.40;11.20;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309190920;18.40;0.00;1.00;426.00;74.20;13.70;221.00;13.30;22.70;959.60;1017.80;1019.40;-;-;-;-;-;-;-;-
BIV;202309190920;11.80;0.00;-;-;72.20;7.00;244.00;5.00;10.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309190920;17.30;0.00;10.00;689.00;75.70;13.00;194.00;12.60;16.90;940.20;-;1020.20;1537.80;-;-;-;-;-;-;-
BLA;202309190920;10.90;0.00;1.00;294.00;91.10;9.50;266.00;4.30;8.60;849.70;-;1022.70;1535.90;-;-;-;-;-;-;-
BOL;202309190920;15.60;0.00;2.00;382.00;84.40;13.00;72.00;4.70;7.20;925.00;-;1020.30;1533.00;-;-;-;-;-;-;-
BOU;202309190920;17.60;-;-;-;83.10;14.70;151.00;1.40;3.60;975.30;1018.80;1019.80;-;-;-;-;-;-;-;-
BRZ;202309190920;-;0.00;-;-;-;-;238.00;6.80;9.00;953.10;-;1019.90;-;-;-;-;-;-;-;-
BUS;202309190920;18.20;0.00;0.00;231.00;76.90;14.10;233.00;10.80;19.80;973.50;1018.40;1019.50;-;-;-;-;-;-;-;-
BUF;202309190920;11.60;0.00;10.00;611.00;71.40;6.60;288.00;9.00;13.70;806.00;-;1023.00;1522.20;-;-;-;-;-;-;-
FRE;202309190920;13.50;0.00;6.00;528.00;84.00;10.90;227.00;8.60;18.40;884.00;-;1021.70;1535.90;-;-;-;-;-;-;-
CEV;202309190920;18.40;0.00;10.00;605.00;83.10;15.50;201.00;7.20;13.70;966.60;1015.10;1016.40;-;-;-;-;-;-;-;-
CHZ;202309190920;17.30;0.00;0.00;202.00;76.00;13.00;293.00;8.30;13.30;967.60;1018.90;1020.00;-;-;-;-;-;-;-;-
CHA;202309190920;9.10;0.00;1.00;460.00;98.10;8.80;290.00;32.80;49.00;843.00;-;1021.80;1527.00;-;-;-;-;-;-;-
CHM;202309190920;13.30;0.00;10.00;643.00;83.20;10.50;245.00;9.40;17.60;890.90;-;1021.00;1530.80;-;-;-;-;-;-;-
