Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131320;20.40;0.00;0.00;241.00;73.50;15.50;201.00;9.00;14.80;955.90;1017.10;1019.30;-;-;-;-;-;-;-;-
COM;202309131320;19.30;0.00;8.00;661.00;82.10;16.20;164.00;5.40;8.30;951.60;1017.10;1019.30;-;-;-;-;-;-;-;-
ABO;202309131320;14.10;0.00;0.00;134.00;86.30;11.80;69.00;9.00;16.20;871.70;-;1022.30;1538.30;-;-;-;-;-;-;-
AIG;202309131320;17.80;0.30;0.00;42.00;89.80;16.10;301.00;9.40;17.60;974.90;1019.30;1020.30;-;-;-;-;-;-;-;-
ALT;202309131320;18.50;0.10;0.00;302.00;89.70;16.80;177.00;2.90;4.70;967.60;1018.20;1019.60;-;-;-;-;-;-;-;-
ARH;202309131320;20.30;0.00;0.00;109.00;85.10;17.70;328.00;4.30;6.10;971.80;1017.50;1019.00;-;-;-;-;-;-;-;-
AND;202309131320;18.20;0.00;3.00;462.00;65.80;11.70;322.00;5.00;10.10;906.70;-;1020.60;1538.40;-;-;-;-;-;-;-
ANT;202309131320;14.30;0.00;0.00;511.00;84.90;11.80;10.00;18.70;29.90;860.40;-;1022.60;1538.40;-;-;-;-;-;-;-
ARO;202309131320;11.50;0.00;5.00;491.00;84.50;9.00;152.00;4.00;9.40;815.70;-;1023.70;1532.80;-;-;-;-;-;-;-
RAG;202309131320;20.20;0.00;0.00;237.00;74.00;15.40;50.00;2.90;5.00;961.00;1017.70;1019.60;-;-;-;-;-;-;-;-
BAN;202309131320;-;-;0.00;277.00;-;-;-;-;-;-;-;-;-;-;279.00;2.90;9.40;15.50;86.80;13.30
BAS;202309131320;22.20;0.00;0.00;183.00;63.50;14.90;319.00;9.00;18.40;981.00;1017.40;1018.70;-;-;-;-;-;-;-;-
LAT;202309131320;14.40;0.00;0.00;420.00;73.90;9.80;213.00;2.20;7.60;-;-;-;-;-;-;-;-;-;-;-
BER;202309131320;20.60;0.00;0.00;218.00;71.30;15.20;280.00;4.30;11.90;954.30;1017.10;1019.50;-;-;-;-;-;-;-;-
