Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309191440;21.50;0.00;10.00;429.00;55.10;12.10;243.00;7.60;21.60;954.30;1015.10;1017.70;-;-;-;-;-;-;-;-
COM;202309191440;22.70;0.00;10.00;483.00;65.50;15.90;299.00;3.20;11.50;947.60;1012.00;1015.10;-;-;-;-;-;-;-;-
ABO;202309191440;14.50;0.00;4.00;268.00;78.20;10.80;69.00;10.80;17.30;870.30;-;1020.70;1525.00;-;-;-;-;-;-;-
AIG;202309191440;21.50;0.00;10.00;361.00;62.50;14.00;293.00;11.50;17.30;972.40;1016.00;1017.70;-;-;-;-;-;-;-;-
ALT;202309191440;20.90;0.00;10.00;431.00;62.00;13.40;262.00;9.40;15.50;965.60;1015.70;1017.50;-;-;-;-;-;-;-;-
ARH;202309191440;21.60;0.00;10.00;458.00;57.00;12.70;10.00;9.40;17.30;970.20;1015.60;1017.30;-;-;-;-;-;-;-;-
AND;202309191440;19.20;0.00;10.00;434.00;56.90;10.50;335.00;11.50;19.40;904.40;-;1018.10;1518.80;-;-;-;-;-;-;-
ANT;202309191440;14.10;0.00;10.00;473.00;71.90;9.10;13.00;28.80;39.60;858.50;-;1020.40;1519.60;-;-;-;-;-;-;-
ARO;202309191440;13.20;0.00;10.00;439.00;55.10;4.40;85.00;9.40;13.30;813.80;-;1021.40;1510.80;-;-;-;-;-;-;-
RAG;202309191440;21.10;0.00;10.00;411.00;61.00;13.30;302.00;14.00;23.40;959.10;1015.50;1017.60;-;-;-;-;-;-;-;-
BAN;202309191440;-;-;10.00;484.00;-;-;-;-;-;-;-;-;-;-;257.00;20.20;28.80;15.70;64.60;9.10
BAS;202309191440;22.90;0.00;10.00;456.00;49.40;11.70;281.00;8.60;16.60;979.00;1015.20;1016.70;-;-;-;-;-;-;-;-
LAT;202309191440;14.60;0.00;9.00;362.00;74.30;10.10;258.00;3.60;6.50;-;-;-;-;-;-;-;-;-;-;-
BER;202309191440;21.20;0.00;10.00;472.00;55.50;11.90;246.00;10.40;17.30;952.80;1015.40;1017.90;-;-;-;-;-;-;-;-
BEZ;202309191440;22.60;0.00;10.00;410.00;54.20;12.90;256.00;5.80;11.50;978.00;1015.30;1016.80;-;-;-;-;-;-;-;-
BIA;202309191440;24.30;0.00;9.00;413.00;57.20;15.30;283.00;5.40;11.50;980.30;1011.90;1013.40;-;-;-;-;-;-;-;-
BIN;202309191440;16.20;0.00;-;-;65.20;9.70;213.00;10.80;18.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309191440;20.80;0.00;10.00;410.00;58.10;12.30;252.00;18.70;27.70;957.90;1015.50;1017.70;-;-;-;-;-;-;-;-
BIV;202309191440;14.40;0.00;-;-;53.50;5.10;272.00;18.00;23.40;-;-;-;-;-;-;-;-;-;-;-
BIE;202309191440;19.40;0.00;10.00;449.00;63.30;12.30;206.00;6.10;12.20;938.80;-;1018.70;1531.70;-;-;-;-;-;-;-
BLA;202309191440;16.00;0.00;10.00;454.00;72.30;11.00;239.00;8.30;14.40;847.90;-;1020.60;1517.80;-;-;-;-;-;-;-
BOL;202309191440;19.60;0.00;10.00;560.00;68.00;13.50;45.00;12.60;17.30;923.40;-;1018.60;1528.70;-;-;-;-;-;-;-
BOU;202309191440;20.40;-;-;-;65.00;13.60;64.00;2.20;3.20;973.50;1016.50;1017.90;-;-;-;-;-;-;-;-
BRZ;202309191440;-;0.00;-;-;-;-;168.00;5.00;8.30;951.30;-;1018.00;-;-;-;-;-;-;-;-
BUS;202309191440;22.90;0.00;10.00;449.00;49.00;11.60;226.00;8.60;18.00;971.20;1015.20;1017.10;-;-;-;-;-;-;-;-
BUF;202309191440;15.40;0.00;7.00;303.00;47.30;4.20;282.00;10.10;16.60;804.80;-;1021.50;1503.20;-;-;-;-;-;-;-
FRE;202309191440;15.70;0.00;7.00;420.00;61.60;8.40;234.00;8.30;16.60;883.10;-;1020.70;1530.00;-;-;-;-;-;-;-
CEV;202309191440;24.40;0.00;10.00;451.00;46.10;12.10;243.00;19.40;31.30;964.40;1011.80;1014.10;-;-;-;-;-;-;-;-
CHZ;202309191440;22.00;0.00;10.00;438.00;52.20;11.80;245.00;7.20;18.70;965.50;1015.80;1017.80;-;-;-;-;-;-;-;-
CHA;202309191440;12.70;0.00;8.00;448.00;74.00;8.20;266.00;15.50;23.40;842.60;-;1021.30;1522.10;-;-;-;-;-;-;-
CHM;202309191440;16.00;0.00;10.00;504.00;68.30;10.20;231.00;8.60;17.30;889.90;-;1019.90;1525.30;-;-;-;-;-;-;-
CHU;202309191440;21.10;0.00;10.00;444.00;60.70;13.20;30.00;23.40;37.40;951.80;1014.60;1017.20;-;-;-;-;-;-;-;-
CHD;202309191440;18.10;0.00;10.00;489.00;63.10;11.00;191.00;14.80;24.50;901.30;-;1019.50;1528.20;-;-;-;-;-;-;-
CIM;202309191440;16.40;0.00;10.00;486.00;53.10;6.80;214.00;11.90;19.10;835.20;-;1020.70;1512.30;-;-;-;-;-;-;-
CDM;202309191440;14.20;0.00;-;-;79.30;10.70;205.00;16.20;22.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309191440;7.60;0.00;1.00;156.00;82.30;4.80;85.00;16.60;22.70;757.00;-;1024.80;-;3128.80;-;-;-;-;-;-
COY;202309191440;20.10;0.00;-;-;52.30;10.00;238.00;17.30;23.00;-;-;-;-;-;-;-;-;-;-;-
CMA;202309191440;7.70;-;7.00;493.00;92.40;6.50;229.00;6.50;14.00;756.80;-;1024.10;-;3123.60;-;-;-;-;-;-
CRM;202309191440;22.00;0.00;-;474.00;53.30;12.10;202.00;12.20;19.40;966.50;1015.40;1017.40;-;-;-;-;-;-;-;-
DAV;202309191440;15.30;0.00;10.00;461.00;61.60;8.00;7.00;15.80;20.50;842.10;-;1020.70;1516.30;-;-;-;-;-;-;-
DEM;202309191440;23.00;0.00;10.00;466.00;45.20;10.50;269.00;15.10;25.60;965.20;1014.90;1017.10;-;-;-;-;-;-;-;-
