Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170300;16.60;0.00;0.00;1.00;90.90;15.10;233.00;1.80;3.60;954.30;1016.30;1017.70;-;-;-;-;-;-;-;-
COM;202309170300;15.70;0.00;0.00;1.00;98.40;15.40;338.00;3.20;5.80;953.40;1019.90;1021.20;-;-;-;-;-;-;-;-
ABO;202309170300;13.10;0.00;0.00;2.00;81.30;10.00;267.00;3.20;5.80;870.70;-;1021.10;1527.90;-;-;-;-;-;-;-
AIG;202309170300;14.40;0.00;0.00;0.00;92.40;13.20;160.00;1.80;5.40;971.60;1016.40;1016.80;-;-;-;-;-;-;-;-
ALT;202309170300;17.40;0.00;0.00;0.00;82.70;14.40;146.00;2.90;4.70;965.70;1016.40;1017.60;-;-;-;-;-;-;-;-
ARH;202309170300;17.70;0.00;0.00;2.00;96.70;17.20;120.00;4.00;5.00;970.10;1016.20;1017.20;-;-;-;-;-;-;-;-
AND;202309170300;17.90;0.00;0.00;0.00;59.30;9.90;196.00;11.90;20.90;907.20;-;1021.10;1542.40;-;-;-;-;-;-;-
ANT;202309170300;14.20;0.00;0.00;0.00;69.60;8.70;199.00;24.10;42.50;860.60;-;1022.80;1540.30;-;-;-;-;-;-;-
ARO;202309170300;11.50;0.00;0.00;2.00;70.00;6.20;88.00;2.50;4.00;815.90;-;1024.00;1534.90;-;-;-;-;-;-;-
RAG;202309170300;19.00;0.00;0.00;0.00;63.80;12.00;141.00;5.40;10.80;959.70;1016.50;1018.30;-;-;-;-;-;-;-;-
BAN;202309170300;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;238.00;8.30;9.00;17.50;69.00;11.80
BAS;202309170300;17.40;0.00;0.00;0.00;87.10;15.20;96.00;5.80;14.80;978.60;1015.50;1016.30;-;-;-;-;-;-;-;-
LAT;202309170300;12.40;0.00;0.00;1.00;86.20;10.20;268.00;1.80;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309170300;15.60;0.00;0.00;0.00;89.00;13.80;170.00;3.60;6.80;952.60;1016.50;1017.70;-;-;-;-;-;-;-;-
BEZ;202309170300;17.00;0.00;0.00;2.00;100.00;17.00;212.00;1.80;4.00;978.20;1016.30;1017.00;-;-;-;-;-;-;-;-
BIA;202309170300;17.10;0.00;0.00;1.00;97.10;16.60;94.00;1.80;5.00;987.10;1019.80;1020.30;-;-;-;-;-;-;-;-
BIN;202309170300;12.00;0.00;-;-;80.10;8.70;210.00;1.10;2.50;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309170300;16.00;0.00;0.00;2.00;98.00;15.70;171.00;1.40;2.90;957.90;1016.50;1017.70;-;-;-;-;-;-;-;-
BIV;202309170300;11.30;0.00;-;-;79.90;8.00;99.00;7.60;13.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309170300;13.70;0.00;0.00;2.00;93.70;12.70;293.00;5.40;9.40;938.10;-;1018.00;1508.20;-;-;-;-;-;-;-
BLA;202309170300;8.90;0.00;0.00;3.00;93.60;7.90;35.00;5.40;9.40;850.40;-;1023.60;1542.80;-;-;-;-;-;-;-
BOL;202309170300;11.90;0.00;0.00;0.00;95.10;11.10;202.00;3.20;5.80;924.30;-;1019.60;1517.20;-;-;-;-;-;-;-
BOU;202309170300;17.20;-;-;-;85.00;14.70;155.00;5.00;7.90;972.40;1015.80;1016.80;-;-;-;-;-;-;-;-
BRZ;202309170300;-;0.00;-;-;-;-;69.00;2.90;5.00;951.70;-;1018.40;-;-;-;-;-;-;-;-
BUS;202309170300;16.30;0.00;0.00;1.00;94.70;15.40;110.00;0.40;0.70;971.50;1016.60;1017.40;-;-;-;-;-;-;-;-
BUF;202309170300;8.50;0.00;0.00;1.00;92.70;7.40;338.00;2.90;6.10;808.30;-;1025.80;1551.10;-;-;-;-;-;-;-
FRE;202309170300;13.40;0.00;0.00;2.00;90.00;11.80;346.00;2.50;4.70;882.70;-;1020.30;1523.50;-;-;-;-;-;-;-
CEV;202309170300;16.80;0.10;0.00;1.00;96.10;16.20;59.00;2.50;6.10;971.10;1020.10;1021.10;-;-;-;-;-;-;-;-
CHZ;202309170300;17.70;0.00;0.00;0.00;97.60;17.30;31.00;2.20;4.70;965.20;1016.30;1017.50;-;-;-;-;-;-;-;-
CHA;202309170300;13.00;0.00;0.00;0.00;77.20;9.10;170.00;16.60;19.10;843.00;-;1021.80;1526.00;-;-;-;-;-;-;-
CHM;202309170300;14.70;0.00;0.00;0.00;86.80;12.50;258.00;4.00;6.10;889.70;-;1019.70;1521.50;-;-;-;-;-;-;-
CHU;202309170300;18.70;0.00;0.00;1.00;63.00;11.50;213.00;10.10;18.00;953.30;1016.80;1018.80;-;-;-;-;-;-;-;-
CHD;202309170300;11.60;0.00;0.00;0.00;96.30;11.00;312.00;1.40;4.00;901.80;-;1020.10;1521.10;-;-;-;-;-;-;-
CIM;202309170300;10.40;0.00;0.00;0.00;90.40;8.90;55.00;12.20;14.40;838.20;-;1024.20;1545.50;-;-;-;-;-;-;-
CDM;202309170300;10.30;0.00;-;-;84.20;7.80;19.00;6.10;8.30;-;-;-;-;-;-;-;-;-;-;-
GSB;202309170300;6.30;0.00;0.00;0.00;94.80;5.50;275.00;14.80;29.20;758.80;-;1027.10;-;3144.90;-;-;-;-;-;-
COY;202309170300;11.80;0.00;-;-;99.30;11.70;109.00;2.50;4.70;-;-;-;-;-;-;-;-;-;-;-
CMA;202309170300;6.90;-;0.00;1.00;88.60;5.20;257.00;13.30;23.00;758.90;-;1026.80;-;3144.10;-;-;-;-;-;-
CRM;202309170300;15.10;0.00;-;0.00;99.20;15.00;0.00;0.00;0.00;966.40;1016.60;1017.30;-;-;-;-;-;-;-;-
DAV;202309170300;11.60;0.00;0.00;0.00;79.20;8.10;208.00;4.70;9.00;844.30;-;1023.30;1539.20;-;-;-;-;-;-;-
DEM;202309170300;13.70;0.00;0.00;4.00;97.60;13.30;219.00;1.40;2.50;965.20;1016.60;1017.10;-;-;-;-;-;-;-;-
