Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309111250;28.00;0.00;10.00;666.00;53.30;17.60;76.00;5.00;9.40;953.10;1012.40;1016.40;-;-;-;-;-;-;-;-
COM;202309111250;26.40;0.00;10.00;711.00;53.40;16.20;154.00;9.70;15.50;949.60;1013.30;1017.20;-;-;-;-;-;-;-;-
ABO;202309111250;23.00;0.00;10.00;775.00;57.60;14.20;60.00;12.60;24.10;870.70;-;1021.10;1535.30;-;-;-;-;-;-;-
AIG;202309111250;28.50;0.00;10.00;645.00;43.40;14.90;333.00;10.10;16.90;970.40;1012.90;1015.60;-;-;-;-;-;-;-;-
ALT;202309111250;28.00;0.00;10.00;702.00;48.60;16.20;326.00;10.80;17.60;963.70;1012.40;1015.50;-;-;-;-;-;-;-;-
ARH;202309111250;26.10;0.00;10.00;697.00;55.50;16.50;281.00;7.60;11.20;969.00;1013.60;1016.10;-;-;-;-;-;-;-;-
AND;202309111250;28.00;0.00;10.00;676.00;36.70;11.80;355.00;7.90;17.60;904.30;-;1018.00;1534.90;-;-;-;-;-;-;-
ANT;202309111250;21.60;0.00;10.00;697.00;53.60;11.80;1.00;27.70;41.00;859.50;-;1021.60;1532.10;-;-;-;-;-;-;-
ARO;202309111250;19.50;0.00;10.00;717.00;44.40;7.10;350.00;14.80;19.80;815.70;-;1023.70;1522.60;-;-;-;-;-;-;-
RAG;202309111250;28.60;0.00;10.00;681.00;49.10;16.90;292.00;17.60;29.50;957.40;1012.10;1015.90;-;-;-;-;-;-;-;-
BAN;202309111250;-;-;10.00;714.00;-;-;-;-;-;-;-;-;-;-;260.00;7.60;16.20;23.30;51.30;12.70
BAS;202309111250;30.30;0.00;10.00;669.00;39.90;15.20;246.00;4.30;7.60;977.40;1012.60;1015.00;-;-;-;-;-;-;-;-
LAT;202309111250;24.10;0.00;10.00;678.00;40.80;10.00;281.00;7.90;14.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309111250;28.40;0.00;10.00;632.00;44.70;15.20;277.00;4.30;8.30;951.60;1012.40;1016.60;-;-;-;-;-;-;-;-
BEZ;202309111250;30.40;0.00;10.00;670.00;41.80;16.00;160.00;2.90;7.60;976.30;1012.50;1015.00;-;-;-;-;-;-;-;-
BIA;202309111250;28.00;0.00;10.00;710.00;52.60;17.40;162.00;10.40;21.20;982.20;1013.50;1015.30;-;-;-;-;-;-;-;-
BIN;202309111250;24.80;0.00;-;-;37.90;9.50;229.00;9.70;16.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309111250;26.80;0.00;10.00;665.00;57.20;17.60;76.00;9.70;15.10;956.80;1013.10;1016.50;-;-;-;-;-;-;-;-
BIV;202309111250;22.00;0.00;-;-;34.50;5.60;181.00;8.60;19.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309111250;27.30;0.00;10.00;781.00;42.20;13.30;131.00;10.40;16.20;937.50;-;1017.30;1544.10;-;-;-;-;-;-;-
BLA;202309111250;23.80;0.00;10.00;731.00;38.30;8.80;224.00;8.60;19.40;849.10;-;1022.00;1529.60;-;-;-;-;-;-;-
BOL;202309111250;27.50;0.00;10.00;724.00;45.30;14.60;60.00;14.80;20.90;922.40;-;1017.50;1539.70;-;-;-;-;-;-;-
BOU;202309111250;24.10;-;-;-;67.50;17.70;328.00;6.10;7.60;971.60;1013.90;1015.90;-;-;-;-;-;-;-;-
BRZ;202309111250;-;0.00;-;-;-;-;189.00;5.00;9.00;950.00;-;1016.60;-;-;-;-;-;-;-;-
BUS;202309111250;29.90;0.00;10.00;665.00;41.60;15.50;197.00;2.50;7.20;969.70;1012.60;1015.50;-;-;-;-;-;-;-;-
BUF;202309111250;21.70;0.00;10.00;712.00;30.90;3.80;118.00;13.00;21.60;806.90;-;1024.10;1515.30;-;-;-;-;-;-;-
FRE;202309111250;24.20;0.00;10.00;759.00;48.80;12.80;138.00;7.60;16.60;883.40;-;1021.10;1543.10;-;-;-;-;-;-;-
CEV;202309111250;27.50;0.00;10.00;673.00;52.60;16.90;231.00;20.50;29.90;966.20;1013.10;1016.00;-;-;-;-;-;-;-;-
CHZ;202309111250;29.10;0.00;10.00;694.00;38.80;13.70;12.00;4.00;8.60;963.90;1012.80;1016.20;-;-;-;-;-;-;-;-
CHA;202309111250;19.90;0.00;10.00;765.00;56.20;10.90;156.00;15.80;23.00;844.20;-;1023.20;1536.50;-;-;-;-;-;-;-
CHM;202309111250;23.40;0.00;10.00;711.00;48.90;12.10;111.00;8.60;15.80;890.30;-;1020.40;1539.70;-;-;-;-;-;-;-
CHU;202309111250;28.60;0.00;10.00;700.00;41.50;14.20;31.00;20.50;39.60;950.40;1011.40;1015.70;-;-;-;-;-;-;-;-
CHD;202309111250;27.10;0.00;10.00;718.00;44.70;14.00;213.00;10.80;18.00;900.90;-;1019.10;1540.80;-;-;-;-;-;-;-
CIM;202309111250;20.30;0.00;10.00;765.00;55.30;11.10;175.00;7.90;13.00;837.80;-;1023.80;1537.10;-;-;-;-;-;-;-
CDM;202309111250;22.00;0.00;-;-;54.50;12.40;204.00;11.50;18.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309111250;15.00;0.00;10.00;829.00;53.20;5.60;82.00;11.90;19.10;759.90;-;1028.50;-;3178.60;-;-;-;-;-;-
COY;202309111250;28.30;0.00;-;-;39.00;13.00;244.00;5.80;13.30;-;-;-;-;-;-;-;-;-;-;-
CMA;202309111250;15.10;-;10.00;775.00;59.80;7.40;213.00;10.40;23.00;760.00;-;1028.20;-;3176.60;-;-;-;-;-;-
CRM;202309111250;29.10;0.00;-;740.00;40.20;14.20;201.00;9.00;14.00;965.10;1012.70;1015.90;-;-;-;-;-;-;-;-
DAV;202309111250;22.30;0.00;10.00;717.00;44.00;9.50;57.00;20.20;26.60;843.20;-;1022.00;1525.60;-;-;-;-;-;-;-
DEM;202309111250;30.40;0.00;10.00;723.00;37.10;14.10;166.00;5.00;13.30;963.60;1011.90;1015.40;-;-;-;-;-;-;-;-
DIS;202309111250;25.50;0.00;10.00;725.00;35.90;9.30;68.00;10.10;19.10;883.00;-;1019.60;1532.50;-;-;-;-;-;-;-
EBK;202309111250;28.10;0.00;10.00;688.00;47.20;15.80;303.00;6.50;11.50;944.00;-;1017.00;1546.30;-;-;-;-;-;-;-
EGH;202309111250;14.30;-;10.00;867.00;47.30;3.20;233.00;5.00;15.10;724.00;-;1031.00;-;3177.40;-;-;-;-;-;-
EGO;202309111250;29.50;0.00;-;712.00;43.80;15.90;229.00;6.50;11.20;954.90;1012.20;1016.30;-;-;-;-;-;-;-;-
EIN;202309111250;24.90;0.00;10.00;680.00;55.60;15.40;346.00;10.40;14.80;913.60;-;1018.90;1540.80;-;-;-;-;-;-;-
ELM;202309111250;24.60;0.00;10.00;702.00;59.30;16.10;42.00;3.20;6.10;908.20;-;1018.60;1535.80;-;-;-;-;-;-;-
