Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309131000;19.40;0.00;0.00;331.00;78.80;15.60;218.00;4.30;7.60;955.80;1017.20;1019.20;-;-;-;-;-;-;-;-
COM;202309131000;17.00;0.00;0.00;187.00;100.00;17.00;121.00;5.80;10.10;952.70;1018.80;1020.40;-;-;-;-;-;-;-;-
ABO;202309131000;13.80;0.00;0.00;241.00;91.30;12.40;107.00;2.90;6.50;871.50;-;1022.00;1536.10;-;-;-;-;-;-;-
AIG;202309131000;20.90;0.00;0.00;290.00;73.80;16.10;156.00;7.20;9.70;973.50;1017.30;1018.80;-;-;-;-;-;-;-;-
ALT;202309131000;19.00;0.00;0.00;152.00;82.10;15.90;339.00;4.00;5.40;967.20;1017.70;1019.20;-;-;-;-;-;-;-;-
ARH;202309131000;20.30;0.00;0.00;73.00;80.20;16.80;316.00;5.40;6.80;971.80;1017.50;1019.00;-;-;-;-;-;-;-;-
AND;202309131000;14.80;0.10;0.00;143.00;95.30;14.10;321.00;2.50;3.60;907.80;-;1021.80;1541.70;-;-;-;-;-;-;-
ANT;202309131000;12.90;0.00;0.00;26.00;91.90;11.60;54.00;4.30;9.40;860.40;-;1022.60;1537.80;-;-;-;-;-;-;-
ARO;202309131000;9.30;0.30;0.00;119.00;81.00;6.20;264.00;7.20;9.70;816.10;-;1024.20;1539.70;-;-;-;-;-;-;-
RAG;202309131000;17.60;0.00;0.00;128.00;90.90;16.10;113.00;7.20;13.30;961.30;1018.50;1020.00;-;-;-;-;-;-;-;-
BAN;202309131000;-;-;0.00;307.00;-;-;-;-;-;-;-;-;-;-;249.00;12.60;13.70;14.30;91.80;13.00
BAS;202309131000;21.00;0.00;0.00;221.00;73.10;16.00;284.00;3.60;8.30;981.20;1017.70;1018.90;-;-;-;-;-;-;-;-
LAT;202309131000;12.80;0.00;0.00;188.00;93.50;11.80;244.00;3.60;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309131000;18.50;0.00;0.00;333.00;85.50;16.00;220.00;4.30;6.80;954.50;1017.80;1019.70;-;-;-;-;-;-;-;-
BEZ;202309131000;21.50;0.00;0.00;285.00;70.90;16.00;242.00;8.30;16.90;980.00;1017.50;1018.80;-;-;-;-;-;-;-;-
BIA;202309131000;18.00;0.40;0.00;90.00;97.20;17.50;306.00;2.50;5.40;986.20;1018.70;1019.40;-;-;-;-;-;-;-;-
BIN;202309131000;12.30;0.10;-;-;96.80;11.80;213.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309131000;18.20;0.00;0.00;79.00;87.40;16.10;292.00;3.60;6.80;959.50;1017.70;1019.30;-;-;-;-;-;-;-;-
BIV;202309131000;9.80;0.00;-;-;88.10;7.90;224.00;2.50;4.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309131000;16.40;0.00;0.00;51.00;90.10;14.80;8.00;7.90;13.30;940.20;-;1020.20;1535.00;-;-;-;-;-;-;-
BLA;202309131000;12.10;0.00;0.00;177.00;93.40;11.10;234.00;5.80;10.10;850.10;-;1023.20;1539.90;-;-;-;-;-;-;-
BOL;202309131000;16.90;0.00;0.00;251.00;80.40;13.50;166.00;0.40;1.80;925.00;-;1020.30;1536.40;-;-;-;-;-;-;-
BOU;202309131000;20.60;-;-;-;76.20;16.30;300.00;12.60;17.60;974.50;1017.50;1018.90;-;-;-;-;-;-;-;-
BRZ;202309131000;-;0.00;-;-;-;-;94.00;5.40;7.90;953.00;-;1019.70;-;-;-;-;-;-;-;-
BUS;202309131000;20.20;0.00;0.00;250.00;82.40;17.10;228.00;4.00;7.60;973.30;1017.90;1019.30;-;-;-;-;-;-;-;-
BUF;202309131000;9.70;0.00;0.00;44.00;94.30;8.80;312.00;6.50;14.80;807.30;-;1024.60;1538.90;-;-;-;-;-;-;-
FRE;202309131000;14.60;0.00;0.00;124.00;91.70;13.30;157.00;2.50;3.60;884.30;-;1022.10;1540.10;-;-;-;-;-;-;-
CEV;202309131000;17.70;0.40;0.00;79.00;96.10;17.10;113.00;1.80;3.20;970.00;1018.80;1020.00;-;-;-;-;-;-;-;-
CHZ;202309131000;18.80;0.00;0.00;161.00;95.60;18.10;101.00;1.10;4.00;967.20;1018.20;1019.60;-;-;-;-;-;-;-;-
CHA;202309131000;10.80;0.10;0.00;137.00;91.20;9.40;268.00;8.60;11.20;844.00;-;1023.00;1536.50;-;-;-;-;-;-;-
CHM;202309131000;13.90;0.00;0.00;212.00;90.80;12.40;343.00;3.60;7.90;891.20;-;1021.40;1534.50;-;-;-;-;-;-;-
CHU;202309131000;17.30;0.00;0.00;124.00;93.00;16.20;189.00;8.60;17.30;954.70;1018.60;1020.20;-;-;-;-;-;-;-;-
CHD;202309131000;16.90;0.00;4.00;636.00;77.90;13.00;240.00;2.90;6.80;902.60;-;1021.00;1538.20;-;-;-;-;-;-;-
CIM;202309131000;10.60;0.20;0.00;36.00;92.30;9.40;55.00;5.80;7.60;837.40;-;1023.30;1537.50;-;-;-;-;-;-;-
CDM;202309131000;14.70;0.00;-;-;70.00;9.30;205.00;3.60;6.10;-;-;-;-;-;-;-;-;-;-;-
GSB;202309131000;6.90;0.10;0.00;144.00;97.80;6.60;98.00;14.40;22.70;758.00;-;1026.10;-;3137.80;-;-;-;-;-;-
COY;202309131000;17.40;0.00;-;-;91.20;16.00;230.00;7.20;12.20;-;-;-;-;-;-;-;-;-;-;-
CMA;202309131000;5.20;-;0.00;101.00;100.00;5.20;68.00;18.00;22.30;758.40;-;1026.20;-;3134.60;-;-;-;-;-;-
CRM;202309131000;19.00;0.00;-;247.00;93.80;18.00;106.00;5.80;7.60;968.20;1017.80;1019.20;-;-;-;-;-;-;-;-
DAV;202309131000;10.60;0.40;0.00;112.00;89.00;8.90;224.00;6.50;13.70;844.90;-;1024.00;1545.40;-;-;-;-;-;-;-
DEM;202309131000;19.50;0.00;0.00;299.00;82.10;16.40;255.00;4.30;7.60;967.40;1017.80;1019.40;-;-;-;-;-;-;-;-
DIS;202309131000;13.90;0.00;0.00;115.00;97.00;13.40;134.00;1.80;6.10;885.50;-;1022.40;1542.40;-;-;-;-;-;-;-
EBK;202309131000;17.90;0.10;0.00;127.00;88.80;16.00;0.00;0.00;0.00;946.70;-;1019.80;1537.00;-;-;-;-;-;-;-
EGH;202309131000;4.40;-;0.00;126.00;96.70;3.90;360.00;8.30;17.30;721.40;-;1027.60;-;3138.00;-;-;-;-;-;-
EGO;202309131000;18.30;0.00;-;184.00;93.90;17.30;290.00;5.80;7.60;958.00;1017.90;1019.60;-;-;-;-;-;-;-;-
EIN;202309131000;16.40;0.00;0.00;70.00;86.00;14.10;20.00;1.40;2.50;915.40;-;1020.90;1538.30;-;-;-;-;-;-;-
ELM;202309131000;15.50;0.00;0.00;203.00;92.40;14.30;333.00;5.40;12.60;910.30;-;1021.00;1536.40;-;-;-;-;-;-;-
ENG;202309131000;15.30;0.00;0.00;101.00;91.10;13.90;196.00;1.40;3.20;902.10;-;1021.40;1538.70;-;-;-;-;-;-;-
EVI;202309131000;18.00;0.00;0.00;155.00;92.40;16.70;146.00;6.50;10.80;962.60;1018.10;1019.60;-;-;-;-;-;-;-;-
EVO;202309131000;11.40;0.00;0.00;173.00;86.50;9.20;243.00;1.10;3.60;820.90;-;1023.90;1536.50;-;-;-;-;-;-;-
FAH;202309131000;17.30;0.00;0.00;131.00;91.60;15.90;285.00;6.50;9.40;950.20;1018.60;1020.40;-;-;-;-;-;-;-;-
FLU;202309131000;16.20;0.00;-;-;90.10;14.60;340.00;4.70;7.60;-;-;-;-;-;-;-;-;-;-;-
