Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309190220;15.80;0.00;0.00;2.00;83.00;12.90;223.00;7.90;18.00;953.60;1015.70;1016.90;-;-;-;-;-;-;-;-
COM;202309190220;12.80;0.00;0.00;0.00;100.00;12.80;302.00;4.70;9.40;948.80;1015.70;1016.30;-;-;-;-;-;-;-;-
ABO;202309190220;10.50;0.00;0.00;2.00;86.50;8.30;265.00;7.60;11.90;870.00;-;1020.30;1519.30;-;-;-;-;-;-;-
AIG;202309190220;15.50;0.00;0.00;0.00;95.30;14.80;138.00;4.30;7.60;973.20;1017.90;1018.50;-;-;-;-;-;-;-;-
ALT;202309190220;14.50;0.00;0.00;0.00;93.30;13.40;319.00;1.80;3.60;965.90;1017.20;1017.80;-;-;-;-;-;-;-;-
ARH;202309190220;18.80;0.00;0.00;1.00;62.70;11.50;255.00;7.60;15.80;969.50;1015.30;1016.60;-;-;-;-;-;-;-;-
AND;202309190220;10.80;0.00;0.00;0.00;100.00;10.80;229.00;1.40;2.90;905.20;-;1018.90;1510.10;-;-;-;-;-;-;-
ANT;202309190220;8.40;0.00;0.00;0.00;91.60;7.10;203.00;7.20;10.40;858.60;-;1020.50;1518.90;-;-;-;-;-;-;-
ARO;202309190220;8.40;0.00;0.00;2.00;79.00;5.00;251.00;6.80;9.40;813.10;-;1020.60;1510.10;-;-;-;-;-;-;-
RAG;202309190220;13.90;0.00;0.00;0.00;94.00;13.00;100.00;3.20;5.40;959.40;1017.30;1018.00;-;-;-;-;-;-;-;-
BAN;202309190220;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;234.00;38.90;46.10;12.80;81.20;9.70
BAS;202309190220;17.00;0.00;0.00;0.00;73.40;12.20;233.00;3.20;6.80;978.90;1015.90;1016.60;-;-;-;-;-;-;-;-
LAT;202309190220;8.70;0.00;0.00;1.00;99.20;8.60;82.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309190220;15.20;0.00;0.00;0.00;88.40;13.30;181.00;2.90;4.30;953.00;1017.00;1018.10;-;-;-;-;-;-;-;-
BEZ;202309190220;15.20;0.00;0.00;3.00;99.20;15.10;357.00;0.70;3.60;977.90;1016.20;1016.70;-;-;-;-;-;-;-;-
BIA;202309190220;14.30;0.00;0.00;1.00;97.60;13.90;191.00;9.00;18.40;982.20;1015.10;1015.30;-;-;-;-;-;-;-;-
BIN;202309190220;8.30;0.00;-;-;99.20;8.20;44.00;2.90;5.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309190220;15.90;0.00;0.00;2.00;83.10;13.00;235.00;6.10;10.10;957.20;1015.80;1016.90;-;-;-;-;-;-;-;-
BIV;202309190220;5.70;0.00;-;-;96.60;5.20;292.00;2.20;5.00;-;-;-;-;-;-;-;-;-;-;-
BIE;202309190220;14.20;0.00;0.00;1.00;93.30;13.10;234.00;10.40;14.80;938.90;-;1018.80;1516.70;-;-;-;-;-;-;-
BLA;202309190220;8.50;0.10;0.00;3.00;98.40;8.30;34.00;2.20;4.70;848.80;-;1021.70;1527.20;-;-;-;-;-;-;-
BOL;202309190220;12.70;0.00;0.00;0.00;94.00;11.80;218.00;4.70;7.20;924.20;-;1019.50;1518.30;-;-;-;-;-;-;-
BOU;202309190220;15.60;-;-;-;94.90;14.80;136.00;16.20;25.60;973.60;1017.40;1018.00;-;-;-;-;-;-;-;-
BRZ;202309190220;-;0.10;-;-;-;-;107.00;1.80;2.90;951.90;-;1018.60;-;-;-;-;-;-;-;-
BUS;202309190220;16.30;0.00;0.00;0.00;86.70;14.10;204.00;11.50;18.40;971.50;1016.60;1017.40;-;-;-;-;-;-;-;-
BUF;202309190220;6.50;0.00;0.00;1.00;99.20;6.40;176.00;3.60;6.10;804.50;-;1021.20;1515.10;-;-;-;-;-;-;-
FRE;202309190220;11.00;0.00;0.00;1.00;95.30;10.30;230.00;5.00;13.70;882.50;-;1020.10;1518.80;-;-;-;-;-;-;-
CEV;202309190220;16.10;0.00;0.00;1.00;86.60;13.90;328.00;4.00;7.20;965.70;1014.60;1015.50;-;-;-;-;-;-;-;-
CHZ;202309190220;17.20;0.00;0.00;0.00;75.20;12.80;207.00;4.30;8.60;965.30;1016.50;1017.60;-;-;-;-;-;-;-;-
CHA;202309190220;8.60;0.50;0.00;0.00;100.00;8.60;268.00;28.40;43.60;841.40;-;1019.90;1511.40;-;-;-;-;-;-;-
