Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161810;19.00;0.00;0.00;2.00;84.00;16.20;200.00;4.00;7.60;952.90;1014.20;1016.20;-;-;-;-;-;-;-;-
COM;202309161810;17.00;0.00;0.00;1.00;97.10;16.50;10.00;1.40;3.60;953.50;1019.70;1021.30;-;-;-;-;-;-;-;-
ABO;202309161810;14.60;0.00;0.00;3.00;84.80;12.10;360.00;2.50;4.70;870.00;-;1020.30;1522.20;-;-;-;-;-;-;-
AIG;202309161810;19.30;0.00;0.00;0.00;81.00;16.00;353.00;3.20;6.80;970.40;1014.30;1015.60;-;-;-;-;-;-;-;-
ALT;202309161810;21.70;0.00;0.00;0.00;65.90;15.10;317.00;4.30;7.20;964.00;1013.90;1015.80;-;-;-;-;-;-;-;-
ARH;202309161810;19.30;0.00;0.00;1.00;99.30;19.20;126.00;1.80;5.00;968.20;1013.90;1015.20;-;-;-;-;-;-;-;-
AND;202309161810;16.60;0.00;0.00;0.00;70.30;11.20;211.00;4.30;8.30;907.00;-;1020.90;1538.00;-;-;-;-;-;-;-
ANT;202309161810;15.30;0.00;0.00;0.00;67.10;9.20;208.00;19.40;33.10;860.40;-;1022.60;1538.70;-;-;-;-;-;-;-
ARO;202309161810;13.30;0.00;0.00;2.00;57.10;5.00;233.00;8.30;15.80;815.90;-;1024.00;1532.60;-;-;-;-;-;-;-
RAG;202309161810;23.00;0.00;0.00;0.00;47.30;11.20;130.00;18.00;25.90;958.20;1014.10;1016.70;-;-;-;-;-;-;-;-
BAN;202309161810;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;274.00;1.80;5.40;18.40;53.30;8.70
BAS;202309161810;21.80;0.00;0.00;0.00;76.50;17.50;102.00;2.20;4.30;977.50;1013.80;1015.10;-;-;-;-;-;-;-;-
LAT;202309161810;14.00;0.00;0.00;1.00;78.70;10.40;134.00;3.20;7.90;-;-;-;-;-;-;-;-;-;-;-
BER;202309161810;18.90;0.00;0.00;0.00;76.40;14.70;103.00;4.30;5.80;951.60;1014.60;1016.60;-;-;-;-;-;-;-;-
BEZ;202309161810;21.40;0.00;0.00;3.00;75.70;16.90;212.00;2.90;4.00;976.70;1014.10;1015.40;-;-;-;-;-;-;-;-
BIA;202309161810;18.50;0.00;0.00;1.00;94.60;17.60;318.00;4.30;5.80;986.80;1019.30;1020.00;-;-;-;-;-;-;-;-
BIN;202309161810;15.30;0.00;-;-;67.10;9.20;54.00;13.70;31.70;-;-;-;-;-;-;-;-;-;-;-
