Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170440;15.80;0.00;0.00;2.00;91.30;14.40;169.00;1.10;2.90;954.40;1016.50;1017.80;-;-;-;-;-;-;-;-
COM;202309170440;15.70;0.00;0.00;0.00;98.40;15.40;327.00;1.40;3.60;953.70;1020.20;1021.50;-;-;-;-;-;-;-;-
ABO;202309170440;13.00;0.00;0.00;2.00;80.40;9.70;278.00;2.50;5.80;870.70;-;1021.10;1527.80;-;-;-;-;-;-;-
AIG;202309170440;15.10;0.00;0.00;0.00;88.40;13.20;339.00;4.00;8.30;971.80;1016.50;1017.00;-;-;-;-;-;-;-;-
ALT;202309170440;16.40;0.00;0.00;0.00;89.20;14.60;200.00;2.20;3.60;965.80;1016.70;1017.70;-;-;-;-;-;-;-;-
ARH;202309170440;17.60;0.00;0.00;2.00;97.10;17.10;333.00;1.80;4.30;970.30;1016.40;1017.40;-;-;-;-;-;-;-;-
AND;202309170440;16.50;0.00;0.00;0.00;67.80;10.50;194.00;6.50;16.60;907.20;-;1021.10;1539.60;-;-;-;-;-;-;-
ANT;202309170440;14.20;0.00;0.00;0.00;69.10;8.60;181.00;17.60;32.80;860.90;-;1023.20;1543.20;-;-;-;-;-;-;-
ARO;202309170440;11.80;0.00;0.00;2.00;69.10;6.30;18.00;5.00;9.40;816.00;-;1024.10;1535.50;-;-;-;-;-;-;-
RAG;202309170440;18.80;0.00;0.00;0.00;64.60;12.00;215.00;4.30;8.60;959.80;1016.70;1018.40;-;-;-;-;-;-;-;-
BAN;202309170440;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;55.00;5.40;8.60;17.30;68.10;11.40
BAS;202309170440;16.40;0.00;0.00;0.00;88.30;14.50;109.00;2.90;7.20;978.70;1015.80;1016.40;-;-;-;-;-;-;-;-
LAT;202309170440;12.20;0.00;0.00;1.00;89.00;10.40;250.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309170440;14.80;0.00;0.00;0.00;91.80;13.50;152.00;0.70;4.30;952.50;1016.50;1017.60;-;-;-;-;-;-;-;-
BEZ;202309170440;15.80;0.00;0.00;3.00;100.00;15.80;212.00;0.40;1.80;978.50;1016.80;1017.30;-;-;-;-;-;-;-;-
BIA;202309170440;17.00;0.00;0.00;1.00;97.30;16.60;331.00;4.30;5.80;987.20;1019.90;1020.40;-;-;-;-;-;-;-;-
BIN;202309170440;11.70;0.00;-;-;80.80;8.50;52.00;1.80;5.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309170440;15.90;0.00;0.00;2.00;97.90;15.60;181.00;3.60;4.70;958.00;1016.60;1017.80;-;-;-;-;-;-;-;-
BIV;202309170440;12.10;0.00;-;-;75.30;7.90;65.00;7.90;15.50;-;-;-;-;-;-;-;-;-;-;-
BIE;202309170440;13.90;0.00;0.00;2.00;95.80;13.20;32.00;2.50;4.30;938.20;-;1018.10;1509.60;-;-;-;-;-;-;-
BLA;202309170440;8.80;0.00;0.00;3.00;94.00;7.90;93.00;2.20;5.40;850.30;-;1023.40;1541.80;-;-;-;-;-;-;-
BOL;202309170440;12.90;0.00;0.00;0.00;89.70;11.30;239.00;9.40;14.80;924.30;-;1019.60;1519.70;-;-;-;-;-;-;-
BOU;202309170440;18.20;-;-;-;84.00;15.50;89.00;4.30;9.70;972.70;1016.00;1017.10;-;-;-;-;-;-;-;-
BRZ;202309170440;-;0.00;-;-;-;-;87.00;2.50;4.70;951.70;-;1018.40;-;-;-;-;-;-;-;-
BUS;202309170440;14.90;0.00;0.00;1.00;96.60;14.40;0.00;0.00;0.40;971.70;1017.10;1017.60;-;-;-;-;-;-;-;-
BUF;202309170440;7.70;0.00;0.00;1.00;95.20;7.00;152.00;1.40;4.00;808.10;-;1025.50;1550.30;-;-;-;-;-;-;-
FRE;202309170440;14.10;0.00;0.00;1.00;84.70;11.60;252.00;2.90;6.10;882.90;-;1020.50;1526.20;-;-;-;-;-;-;-
CEV;202309170440;16.70;0.00;0.00;1.00;96.20;16.10;328.00;2.90;6.10;970.90;1019.90;1020.90;-;-;-;-;-;-;-;-
CHZ;202309170440;17.20;0.00;0.00;0.00;99.20;17.10;51.00;4.30;5.40;965.30;1016.50;1017.60;-;-;-;-;-;-;-;-
CHA;202309170440;13.00;0.00;0.00;0.00;76.20;8.90;151.00;15.10;19.80;843.00;-;1021.80;1526.00;-;-;-;-;-;-;-
CHM;202309170440;14.70;0.00;0.00;0.00;85.40;12.30;100.00;1.10;2.90;889.80;-;1019.80;1522.50;-;-;-;-;-;-;-
CHU;202309170440;18.10;0.00;0.00;1.00;65.10;11.40;219.00;12.60;22.30;953.30;1016.90;1018.80;-;-;-;-;-;-;-;-
CHD;202309170440;11.70;0.00;0.00;0.00;93.80;10.70;19.00;1.40;4.70;902.00;-;1020.30;1523.10;-;-;-;-;-;-;-
CIM;202309170440;10.80;0.00;0.00;0.00;93.80;9.80;48.00;9.70;11.90;838.30;-;1024.30;1546.40;-;-;-;-;-;-;-
CDM;202309170440;10.10;0.00;-;-;82.60;7.30;20.00;1.80;4.00;-;-;-;-;-;-;-;-;-;-;-
GSB;202309170440;5.80;0.00;0.00;0.00;98.70;5.60;273.00;16.60;23.40;758.90;-;1027.20;-;3144.70;-;-;-;-;-;-
COY;202309170440;12.00;0.00;-;-;99.30;11.90;240.00;2.20;4.30;-;-;-;-;-;-;-;-;-;-;-
CMA;202309170440;6.30;-;0.00;1.00;92.60;5.20;249.00;17.30;22.30;758.90;-;1026.80;-;3142.70;-;-;-;-;-;-
CRM;202309170440;15.50;0.00;-;0.00;99.30;15.40;179.00;0.70;2.50;966.50;1016.60;1017.40;-;-;-;-;-;-;-;-
DAV;202309170440;11.80;0.00;0.00;0.00;78.00;8.10;0.00;0.00;0.70;844.40;-;1023.40;1540.20;-;-;-;-;-;-;-
DEM;202309170440;14.50;0.00;0.00;2.00;97.10;14.00;221.00;1.10;2.20;965.30;1016.60;1017.20;-;-;-;-;-;-;-;-
DIS;202309170440;15.00;0.00;0.00;3.00;70.40;9.70;301.00;1.40;4.30;885.50;-;1022.40;1543.80;-;-;-;-;-;-;-
EBK;202309170440;13.90;0.00;0.00;3.00;99.30;13.80;0.00;0.00;0.00;945.70;-;1018.80;1515.00;-;-;-;-;-;-;-
EGH;202309170440;3.30;-;0.00;0.00;99.80;3.30;60.00;6.80;10.80;722.00;-;1028.30;-;3143.70;-;-;-;-;-;-
EGO;202309170440;15.30;0.00;-;4.00;99.30;15.20;0.00;0.00;0.00;956.40;1016.80;1017.90;-;-;-;-;-;-;-;-
EIN;202309170440;13.10;0.00;0.00;0.00;94.20;12.20;256.00;1.80;3.20;914.40;-;1019.80;1521.70;-;-;-;-;-;-;-
ELM;202309170440;11.70;0.00;0.00;0.00;90.90;10.30;159.00;2.90;4.30;909.50;-;1020.10;1521.10;-;-;-;-;-;-;-
ENG;202309170440;13.40;0.00;0.00;0.00;90.20;11.80;103.00;6.80;12.20;901.10;-;1020.30;1526.00;-;-;-;-;-;-;-
