Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150150;15.70;0.00;0.00;1.00;91.30;14.30;41.00;2.50;4.70;955.70;1018.00;1019.10;-;-;-;-;-;-;-;-
COM;202309150150;16.00;0.00;0.00;0.00;100.00;16.00;177.00;5.00;12.20;953.20;1019.60;1021.00;-;-;-;-;-;-;-;-
ABO;202309150150;12.60;0.00;0.00;2.00;91.80;11.30;339.00;5.00;9.70;870.80;-;1021.20;1528.50;-;-;-;-;-;-;-
AIG;202309150150;15.90;0.00;0.00;0.00;92.60;14.70;88.00;1.80;3.20;972.80;1017.40;1018.10;-;-;-;-;-;-;-;-
ALT;202309150150;16.10;0.00;0.00;0.00;94.80;15.30;217.00;1.40;3.20;966.50;1017.50;1018.40;-;-;-;-;-;-;-;-
ARH;202309150150;14.00;0.00;0.00;1.00;99.50;13.90;2.00;1.10;2.20;971.50;1018.30;1018.70;-;-;-;-;-;-;-;-
AND;202309150150;12.90;0.00;0.00;0.00;97.10;12.50;75.00;3.20;4.70;907.70;-;1021.70;1537.00;-;-;-;-;-;-;-
ANT;202309150150;12.40;0.30;0.00;0.00;91.60;11.10;204.00;14.80;24.80;860.70;-;1023.00;1540.60;-;-;-;-;-;-;-
ARO;202309150150;8.70;0.00;0.00;1.00;99.30;8.60;343.00;1.40;4.30;816.00;-;1024.10;1539.40;-;-;-;-;-;-;-
RAG;202309150150;17.20;0.00;0.00;0.00;87.30;15.10;132.00;10.80;18.40;960.60;1017.90;1019.20;-;-;-;-;-;-;-;-
BAN;202309150150;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;65.00;10.10;14.00;13.80;92.50;12.60
BAS;202309150150;14.20;0.00;0.00;0.00;83.80;11.50;269.00;4.00;6.50;981.20;1018.70;1018.90;-;-;-;-;-;-;-;-
LAT;202309150150;11.10;0.00;0.00;2.00;97.20;10.70;153.00;2.90;5.40;-;-;-;-;-;-;-;-;-;-;-
BER;202309150150;14.50;0.00;0.00;0.00;94.30;13.60;22.00;9.40;13.00;953.60;1017.80;1018.70;-;-;-;-;-;-;-;-
BEZ;202309150150;14.80;0.00;0.00;3.00;96.00;14.20;315.00;0.70;1.80;980.00;1018.50;1018.80;-;-;-;-;-;-;-;-
