Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309190830;17.10;0.00;0.00;198.00;75.10;12.70;219.00;11.50;19.80;955.80;1017.70;1019.20;-;-;-;-;-;-;-;-
COM;202309190830;16.90;0.00;10.00;521.00;82.60;13.90;359.00;5.40;9.00;949.60;1015.50;1017.20;-;-;-;-;-;-;-;-
ABO;202309190830;11.60;0.00;1.00;333.00;91.50;10.30;175.00;2.20;4.30;871.00;-;1021.50;1529.60;-;-;-;-;-;-;-
AIG;202309190830;17.60;0.00;0.00;270.00;85.50;15.10;142.00;2.20;3.60;974.50;1018.90;1019.80;-;-;-;-;-;-;-;-
ALT;202309190830;16.20;0.00;0.00;185.00;89.50;14.50;97.00;0.40;2.20;967.60;1018.70;1019.60;-;-;-;-;-;-;-;-
ARH;202309190830;19.20;0.00;5.00;425.00;69.00;13.40;279.00;11.50;17.30;971.90;1017.80;1019.10;-;-;-;-;-;-;-;-
AND;202309190830;14.30;0.00;10.00;417.00;85.60;11.90;71.00;2.90;4.70;906.50;-;1020.40;1528.80;-;-;-;-;-;-;-
ANT;202309190830;13.00;0.00;9.00;587.00;80.60;9.70;41.00;11.50;18.70;859.60;-;1021.70;1530.10;-;-;-;-;-;-;-
ARO;202309190830;9.90;0.00;4.00;395.00;93.70;8.90;83.00;8.30;13.00;814.60;-;1022.40;1523.50;-;-;-;-;-;-;-
RAG;202309190830;16.30;0.00;0.00;217.00;84.30;13.60;129.00;3.60;6.10;961.30;1018.80;1020.00;-;-;-;-;-;-;-;-
BAN;202309190830;-;-;1.00;342.00;-;-;-;-;-;-;-;-;-;-;250.00;27.40;32.80;11.60;94.50;10.70
BAS;202309190830;19.40;0.00;7.00;502.00;71.00;14.00;284.00;6.10;16.60;981.10;1017.80;1018.80;-;-;-;-;-;-;-;-
LAT;202309190830;12.90;0.00;8.00;586.00;74.50;8.50;207.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BER;202309190830;16.10;0.00;0.00;218.00;89.60;14.40;217.00;5.00;7.90;954.70;1018.60;1019.90;-;-;-;-;-;-;-;-
BEZ;202309190830;18.50;0.00;1.00;233.00;72.60;13.50;243.00;12.60;24.80;980.10;1018.00;1018.90;-;-;-;-;-;-;-;-
BIA;202309190830;15.20;0.00;0.00;48.00;91.00;13.70;140.00;5.80;9.70;982.90;1015.70;1016.00;-;-;-;-;-;-;-;-
BIN;202309190830;11.90;0.00;-;-;85.20;9.50;237.00;5.80;10.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309190830;17.90;0.00;8.00;468.00;75.00;13.40;220.00;15.10;24.50;959.30;1017.60;1019.10;-;-;-;-;-;-;-;-
BIV;202309190830;10.80;0.00;-;-;76.80;6.90;247.00;8.30;13.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309190830;16.40;0.00;6.00;512.00;83.10;13.50;178.00;10.80;16.60;940.20;-;1020.20;1535.00;-;-;-;-;-;-;-
BLA;202309190830;10.60;0.00;0.00;171.00;92.50;9.40;290.00;2.50;5.80;849.30;-;1022.30;1532.00;-;-;-;-;-;-;-
BOL;202309190830;14.80;0.00;4.00;333.00;86.50;12.60;82.00;2.20;4.30;925.00;-;1020.30;1530.90;-;-;-;-;-;-;-
BOU;202309190830;17.10;-;-;-;85.80;14.70;140.00;4.30;5.40;975.40;1019.00;1019.90;-;-;-;-;-;-;-;-
BRZ;202309190830;-;0.00;-;-;-;-;237.00;2.50;4.30;953.10;-;1019.90;-;-;-;-;-;-;-;-
BUS;202309190830;17.50;0.00;0.00;209.00;81.80;14.40;213.00;9.40;19.40;973.50;1018.50;1019.50;-;-;-;-;-;-;-;-
BUF;202309190830;10.70;0.00;10.00;587.00;76.20;6.70;288.00;10.80;15.50;805.90;-;1022.90;1522.70;-;-;-;-;-;-;-
FRE;202309190830;11.90;0.00;1.00;289.00;88.90;10.10;214.00;6.80;13.30;883.90;-;1021.60;1533.10;-;-;-;-;-;-;-
CEV;202309190830;15.00;0.00;7.00;200.00;90.10;13.40;151.00;2.90;6.50;966.60;1015.70;1016.40;-;-;-;-;-;-;-;-
CHZ;202309190830;16.90;0.00;0.00;167.00;86.10;14.60;166.00;4.70;7.90;967.40;1018.70;1019.80;-;-;-;-;-;-;-;-
CHA;202309190830;8.60;0.00;0.00;307.00;100.00;8.60;272.00;30.60;45.00;842.80;-;1021.60;1525.20;-;-;-;-;-;-;-
CHM;202309190830;12.50;0.00;9.00;498.00;90.80;11.00;261.00;8.30;16.90;890.80;-;1020.90;1528.70;-;-;-;-;-;-;-
CHU;202309190830;16.30;0.00;2.00;276.00;83.20;13.40;234.00;2.20;4.70;954.20;1018.30;1019.70;-;-;-;-;-;-;-;-
CHD;202309190830;13.70;0.00;0.00;296.00;87.00;11.60;209.00;2.20;4.30;902.60;-;1021.00;1532.30;-;-;-;-;-;-;-
CIM;202309190830;14.80;0.00;10.00;552.00;56.20;6.20;318.00;8.60;18.00;835.10;-;1020.60;1512.20;-;-;-;-;-;-;-
CDM;202309190830;11.40;0.00;-;-;94.50;10.50;207.00;8.30;12.60;-;-;-;-;-;-;-;-;-;-;-
GSB;202309190830;5.80;0.00;10.00;545.00;82.40;3.00;101.00;16.90;25.60;757.10;-;1024.90;-;3125.60;-;-;-;-;-;-
COY;202309190830;16.70;0.00;-;-;79.20;13.10;244.00;19.40;28.40;-;-;-;-;-;-;-;-;-;-;-
CMA;202309190830;5.10;-;0.00;182.00;100.00;5.10;127.00;6.10;13.30;756.90;-;1024.20;-;3118.50;-;-;-;-;-;-
CRM;202309190830;18.10;0.00;-;435.00;86.10;15.70;210.00;9.40;17.30;968.30;1018.00;1019.30;-;-;-;-;-;-;-;-
DAV;202309190830;11.10;0.00;1.00;272.00;83.80;8.50;18.00;4.70;7.90;843.10;-;1021.90;1527.40;-;-;-;-;-;-;-
DEM;202309190830;19.20;0.00;10.00;483.00;65.00;12.50;266.00;15.50;25.20;967.00;1017.50;1019.00;-;-;-;-;-;-;-;-
DIS;202309190830;12.50;0.00;0.00;299.00;84.10;9.90;152.00;1.80;4.00;884.60;-;1021.40;1532.20;-;-;-;-;-;-;-
EBK;202309190830;14.60;0.40;0.00;97.00;98.40;14.40;320.00;2.20;4.30;947.10;-;1020.30;1529.60;-;-;-;-;-;-;-
EGH;202309190830;1.40;-;0.00;312.00;99.70;1.40;305.00;7.90;15.50;719.90;-;1025.60;-;3118.60;-;-;-;-;-;-
EGO;202309190830;15.30;0.00;-;213.00;99.30;15.20;276.00;9.00;15.50;958.20;1018.70;1019.80;-;-;-;-;-;-;-;-
EIN;202309190830;13.50;0.00;0.00;120.00;91.30;12.10;230.00;3.60;7.60;915.30;-;1020.80;1530.80;-;-;-;-;-;-;-
ELM;202309190830;13.70;0.00;0.00;216.00;86.80;11.50;273.00;1.10;3.60;910.10;-;1020.70;1530.80;-;-;-;-;-;-;-
ENG;202309190830;13.90;0.00;3.00;333.00;83.90;11.20;211.00;3.20;9.40;901.70;-;1021.00;1532.50;-;-;-;-;-;-;-
EVI;202309190830;17.00;0.00;4.00;409.00;95.10;16.20;339.00;5.00;10.10;963.20;1019.00;1020.20;-;-;-;-;-;-;-;-
EVO;202309190830;9.30;0.00;0.00;288.00;87.20;7.30;135.00;1.40;2.90;820.30;-;1023.20;1532.60;-;-;-;-;-;-;-
FAH;202309190830;15.90;0.00;1.00;223.00;82.70;13.00;246.00;10.40;21.60;949.40;1018.10;1019.50;-;-;-;-;-;-;-;-
FLU;202309190830;14.10;0.00;-;-;83.80;11.40;156.00;9.00;16.90;-;-;-;-;-;-;-;-;-;-;-
GRA;202309190830;15.00;0.10;0.00;138.00;99.30;14.90;205.00;8.60;15.10;944.00;-;1020.30;1531.10;-;-;-;-;-;-;-
FRU;202309190830;15.20;0.00;8.00;426.00;85.40;12.80;101.00;2.50;5.40;-;-;-;-;-;-;-;-;-;-;-
