Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309171540;25.50;0.00;10.00;219.00;60.30;17.20;35.00;6.50;10.10;951.80;1011.60;1015.00;-;-;-;-;-;-;-;-
COM;202309171540;21.50;0.00;0.00;148.00;75.80;17.10;171.00;2.50;5.40;952.70;1017.70;1020.40;-;-;-;-;-;-;-;-
ABO;202309171540;19.90;0.00;10.00;350.00;58.80;11.60;84.00;4.00;7.20;869.40;-;1019.60;1520.10;-;-;-;-;-;-;-
AIG;202309171540;24.90;0.00;10.00;238.00;48.50;13.30;339.00;6.10;11.20;968.80;1011.70;1013.90;-;-;-;-;-;-;-;-
ALT;202309171540;26.70;0.00;0.00;119.00;37.40;11.00;160.00;23.00;34.90;962.50;1011.40;1014.30;-;-;-;-;-;-;-;-
ARH;202309171540;26.70;0.00;10.00;225.00;50.50;15.60;94.00;10.10;13.30;967.40;1011.80;1014.40;-;-;-;-;-;-;-;-
AND;202309171540;22.40;0.00;2.00;114.00;41.80;8.80;201.00;9.70;17.30;906.30;-;1020.20;1543.00;-;-;-;-;-;-;-
ANT;202309171540;17.40;0.00;0.00;158.00;58.70;9.20;231.00;23.40;37.40;860.90;-;1023.20;1544.50;-;-;-;-;-;-;-
ARO;202309171540;16.30;0.00;10.00;196.00;56.10;7.50;94.00;4.70;9.40;816.20;-;1024.30;1531.90;-;-;-;-;-;-;-
RAG;202309171540;26.00;0.00;6.00;168.00;45.70;13.40;133.00;13.70;24.50;957.20;1012.40;1015.70;-;-;-;-;-;-;-;-
BAN;202309171540;-;-;8.00;256.00;-;-;-;-;-;-;-;-;-;-;48.00;4.70;8.60;21.20;58.40;12.70
BAS;202309171540;28.50;0.00;10.00;282.00;45.10;15.50;135.00;7.60;15.80;975.40;1010.70;1013.00;-;-;-;-;-;-;-;-
LAT;202309171540;17.70;0.00;0.00;136.00;66.90;11.50;307.00;3.60;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309171540;25.70;0.00;10.00;254.00;55.80;16.20;332.00;4.70;9.00;949.90;1011.20;1014.80;-;-;-;-;-;-;-;-
BEZ;202309171540;28.10;0.00;10.00;203.00;51.60;17.20;46.00;4.00;8.60;975.00;1011.40;1013.70;-;-;-;-;-;-;-;-
BIA;202309171540;22.80;0.00;0.00;133.00;73.20;17.80;213.00;2.20;5.00;985.70;1017.70;1018.90;-;-;-;-;-;-;-;-
BIN;202309171540;18.10;0.00;-;-;52.10;8.10;60.00;23.80;40.30;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309171540;24.80;0.00;10.00;230.00;66.40;18.10;64.00;8.60;11.50;955.30;1011.90;1014.90;-;-;-;-;-;-;-;-
BIV;202309171540;15.80;0.00;-;-;58.60;7.70;246.00;11.90;22.70;-;-;-;-;-;-;-;-;-;-;-
BIE;202309171540;23.30;0.00;10.00;283.00;59.00;14.80;101.00;4.30;7.60;935.80;-;1015.50;1516.30;-;-;-;-;-;-;-
BLA;202309171540;19.30;0.00;10.00;301.00;55.50;10.20;225.00;4.70;10.80;849.10;-;1022.00;1529.80;-;-;-;-;-;-;-
BOL;202309171540;24.00;0.00;10.00;328.00;56.90;14.90;64.00;12.60;19.10;921.40;-;1016.40;1521.40;-;-;-;-;-;-;-
BOU;202309171540;23.40;-;-;-;63.20;16.00;10.00;1.40;3.20;969.70;1012.10;1014.00;-;-;-;-;-;-;-;-
BRZ;202309171540;-;0.00;-;-;-;-;116.00;1.40;3.20;948.80;-;1015.30;-;-;-;-;-;-;-;-
BUS;202309171540;27.90;0.00;10.00;227.00;47.80;15.80;119.00;2.50;4.30;968.30;1011.40;1014.10;-;-;-;-;-;-;-;-
BUF;202309171540;16.40;0.00;9.00;185.00;54.00;7.10;236.00;7.90;14.00;808.60;-;1026.10;1542.00;-;-;-;-;-;-;-
FRE;202309171540;19.50;0.00;7.00;226.00;63.90;12.50;139.00;4.30;6.80;881.60;-;1019.00;1520.00;-;-;-;-;-;-;-
CEV;202309171540;22.30;0.00;0.00;104.00;77.10;18.10;230.00;1.80;2.90;970.00;1018.00;1020.00;-;-;-;-;-;-;-;-
CHZ;202309171540;26.80;0.00;9.00;209.00;45.50;14.00;53.00;11.20;17.30;962.10;1011.30;1014.30;-;-;-;-;-;-;-;-
CHA;202309171540;17.00;0.00;10.00;267.00;65.60;10.50;180.00;20.90;28.80;842.20;-;1020.90;1516.90;-;-;-;-;-;-;-
CHM;202309171540;20.90;0.00;10.00;288.00;54.70;11.40;281.00;3.60;7.90;888.50;-;1018.40;1518.70;-;-;-;-;-;-;-
