Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309151430;21.30;0.00;0.00;219.00;70.00;15.60;32.00;4.70;7.20;954.10;1015.00;1017.40;-;-;-;-;-;-;-;-
COM;202309151430;18.40;0.00;0.00;225.00;81.50;15.20;324.00;5.00;8.30;953.00;1018.80;1020.80;-;-;-;-;-;-;-;-
ABO;202309151430;17.30;0.00;10.00;570.00;67.00;11.10;83.00;9.40;15.10;869.80;-;1020.10;1522.20;-;-;-;-;-;-;-
AIG;202309151430;23.20;0.00;0.00;151.00;59.40;14.90;337.00;6.80;13.70;970.40;1013.70;1015.60;-;-;-;-;-;-;-;-
ALT;202309151430;22.80;0.00;10.00;564.00;63.30;15.50;328.00;8.60;12.20;964.80;1014.50;1016.70;-;-;-;-;-;-;-;-
ARH;202309151430;21.80;0.00;10.00;449.00;66.70;15.30;268.00;4.00;7.20;970.20;1015.60;1017.30;-;-;-;-;-;-;-;-
AND;202309151430;21.30;0.00;8.00;569.00;52.70;11.30;187.00;16.20;27.40;905.60;-;1019.40;1534.20;-;-;-;-;-;-;-
ANT;202309151430;14.90;0.00;0.00;203.00;70.10;9.50;203.00;28.80;39.20;859.80;-;1021.90;1532.70;-;-;-;-;-;-;-
ARO;202309151430;13.80;0.00;0.00;137.00;69.30;8.30;10.00;8.60;14.00;815.20;-;1023.10;1524.70;-;-;-;-;-;-;-
RAG;202309151430;21.20;0.00;0.00;118.00;75.90;16.80;297.00;8.30;12.20;959.20;1015.50;1017.80;-;-;-;-;-;-;-;-
BAN;202309151430;-;-;10.00;586.00;-;-;-;-;-;-;-;-;-;-;311.00;2.50;7.60;17.10;79.90;13.60
BAS;202309151430;24.40;0.00;10.00;555.00;60.80;16.30;84.00;5.80;14.00;978.00;1014.00;1015.60;-;-;-;-;-;-;-;-
LAT;202309151430;16.70;0.00;0.00;114.00;69.20;11.00;273.00;2.50;6.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309151430;22.80;0.00;10.00;514.00;67.60;16.50;112.00;3.20;5.80;951.70;1013.80;1016.70;-;-;-;-;-;-;-;-
