Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309150820;16.80;0.00;0.00;270.00;88.30;14.90;23.00;3.60;6.80;956.10;1018.10;1019.60;-;-;-;-;-;-;-;-
COM;202309150820;16.90;0.00;8.00;553.00;92.60;15.70;122.00;6.50;9.70;954.10;1020.30;1021.90;-;-;-;-;-;-;-;-
ABO;202309150820;12.60;0.00;0.00;204.00;86.80;10.50;218.00;1.80;4.00;871.70;-;1022.30;1537.10;-;-;-;-;-;-;-
AIG;202309150820;20.90;0.00;10.00;446.00;65.60;14.20;157.00;19.80;34.90;973.10;1016.90;1018.40;-;-;-;-;-;-;-;-
ALT;202309150820;18.20;0.00;0.00;183.00;86.30;15.90;184.00;0.40;1.10;967.30;1018.00;1019.30;-;-;-;-;-;-;-;-
ARH;202309150820;16.90;0.00;0.00;188.00;99.20;16.80;303.00;11.20;16.60;972.30;1018.60;1019.50;-;-;-;-;-;-;-;-
AND;202309150820;16.80;0.00;4.00;272.00;77.30;12.80;324.00;4.00;6.80;907.40;-;1021.40;1542.10;-;-;-;-;-;-;-
ANT;202309150820;14.20;0.00;0.00;232.00;63.60;7.40;176.00;16.60;29.20;861.20;-;1023.50;1546.20;-;-;-;-;-;-;-
ARO;202309150820;12.10;0.00;0.00;226.00;74.60;7.70;155.00;3.20;6.10;816.10;-;1024.20;1536.20;-;-;-;-;-;-;-
RAG;202309150820;18.00;0.00;0.00;265.00;87.30;15.90;300.00;5.40;8.60;960.90;1018.00;1019.50;-;-;-;-;-;-;-;-
BAN;202309150820;-;-;0.00;184.00;-;-;-;-;-;-;-;-;-;-;204.00;13.30;14.80;13.80;94.10;12.90
BAS;202309150820;16.80;0.00;2.00;245.00;76.20;12.60;342.00;2.20;4.70;981.30;1018.40;1019.10;-;-;-;-;-;-;-;-
LAT;202309150820;13.90;0.00;1.00;305.00;83.50;11.20;255.00;2.20;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309150820;17.10;0.00;0.00;190.00;89.70;15.40;324.00;0.40;2.90;954.40;1018.00;1019.60;-;-;-;-;-;-;-;-
BEZ;202309150820;17.40;0.00;0.00;75.00;82.40;14.40;0.00;0.00;1.10;980.50;1018.60;1019.40;-;-;-;-;-;-;-;-
BIA;202309150820;18.10;0.00;0.00;188.00;89.80;16.40;156.00;2.90;7.60;987.90;1020.50;1021.20;-;-;-;-;-;-;-;-
BIN;202309150820;11.70;0.00;-;-;89.70;10.10;151.00;1.80;4.70;-;-;-;-;-;-;-;-;-;-;-
