Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309161950;19.40;0.00;0.00;1.00;79.90;15.80;219.00;3.20;6.50;953.60;1014.90;1016.90;-;-;-;-;-;-;-;-
COM;202309161950;16.40;0.00;0.00;0.00;98.80;16.20;293.00;2.50;4.70;954.10;1020.50;1021.90;-;-;-;-;-;-;-;-
ABO;202309161950;13.80;0.00;0.00;2.00;83.90;11.10;201.00;4.70;10.40;870.80;-;1021.20;1529.30;-;-;-;-;-;-;-
AIG;202309161950;17.70;0.00;0.00;0.00;88.60;15.80;27.00;1.40;6.10;971.50;1015.70;1016.70;-;-;-;-;-;-;-;-
ALT;202309161950;19.60;0.00;0.00;0.00;74.90;15.00;14.00;2.50;7.60;964.90;1015.20;1016.80;-;-;-;-;-;-;-;-
ARH;202309161950;18.10;0.00;0.00;1.00;99.30;18.00;158.00;2.90;4.70;969.10;1015.00;1016.20;-;-;-;-;-;-;-;-
AND;202309161950;16.20;0.00;0.00;0.00;72.60;11.30;122.00;1.80;4.30;907.80;-;1021.80;1544.60;-;-;-;-;-;-;-
ANT;202309161950;13.80;0.00;0.00;0.00;76.00;9.60;197.00;3.20;9.00;861.20;-;1023.50;1546.00;-;-;-;-;-;-;-
ARO;202309161950;12.60;0.00;0.00;3.00;62.80;5.70;345.00;4.00;8.30;816.40;-;1024.60;1538.70;-;-;-;-;-;-;-
RAG;202309161950;22.30;0.00;0.00;0.00;50.40;11.50;135.00;19.40;30.20;959.00;1015.10;1017.50;-;-;-;-;-;-;-;-
BAN;202309161950;-;-;0.00;0.00;-;-;-;-;-;-;-;-;-;-;177.00;2.20;4.00;18.00;55.90;9.10
BAS;202309161950;19.30;0.00;0.00;0.00;84.80;16.70;102.00;1.80;3.60;978.10;1014.70;1015.80;-;-;-;-;-;-;-;-
LAT;202309161950;13.10;0.00;0.00;1.00;85.50;10.70;335.00;2.90;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309161950;16.50;0.00;0.00;0.00;87.30;14.40;353.00;1.10;2.50;952.50;1016.10;1017.60;-;-;-;-;-;-;-;-
BEZ;202309161950;20.00;0.00;0.00;3.00;87.10;17.80;212.00;1.80;2.90;977.40;1015.00;1016.20;-;-;-;-;-;-;-;-
