Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309162040;18.90;0.00;0.00;2.00;80.90;15.50;236.00;6.80;10.40;953.60;1015.00;1016.90;-;-;-;-;-;-;-;-
COM;202309162040;16.40;0.00;0.00;0.00;99.30;16.30;328.00;3.60;5.00;954.00;1020.40;1021.80;-;-;-;-;-;-;-;-
ABO;202309162040;14.30;0.00;0.00;2.00;86.10;12.00;247.00;1.80;6.50;870.70;-;1021.10;1528.80;-;-;-;-;-;-;-
AIG;202309162040;17.30;0.00;0.00;0.00;90.90;15.80;148.00;5.80;7.90;971.50;1015.80;1016.70;-;-;-;-;-;-;-;-
ALT;202309162040;19.60;0.00;0.00;0.00;77.00;15.50;85.00;2.50;9.00;965.10;1015.40;1017.00;-;-;-;-;-;-;-;-
ARH;202309162040;17.50;0.00;0.00;1.00;99.30;17.40;95.00;5.00;6.50;969.10;1015.10;1016.20;-;-;-;-;-;-;-;-
AND;202309162040;17.20;0.00;0.00;0.00;59.30;9.20;141.00;10.40;19.10;907.60;-;1021.60;1544.70;-;-;-;-;-;-;-
ANT;202309162040;15.20;0.00;0.00;0.00;60.70;7.70;181.00;16.20;30.60;861.40;-;1023.80;1548.50;-;-;-;-;-;-;-
ARO;202309162040;13.00;0.00;0.00;3.00;58.00;4.90;186.00;5.00;11.50;816.40;-;1024.60;1538.20;-;-;-;-;-;-;-
RAG;202309162040;22.40;0.00;0.00;0.00;50.70;11.70;128.00;22.00;33.50;959.00;1015.10;1017.50;-;-;-;-;-;-;-;-
BAN;202309162040;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;243.00;3.20;5.40;18.20;54.90;9.00
BAS;202309162040;19.30;0.00;0.00;0.00;87.00;17.10;108.00;2.20;3.20;978.10;1014.70;1015.80;-;-;-;-;-;-;-;-
LAT;202309162040;13.10;0.00;0.00;0.00;84.40;10.50;164.00;3.20;5.80;-;-;-;-;-;-;-;-;-;-;-
BER;202309162040;16.10;0.00;0.00;0.00;88.50;14.20;165.00;0.70;3.60;952.40;1016.10;1017.50;-;-;-;-;-;-;-;-
BEZ;202309162040;18.60;0.00;0.00;4.00;94.20;17.60;212.00;1.40;2.50;977.50;1015.30;1016.30;-;-;-;-;-;-;-;-
BIA;202309162040;17.60;0.00;0.00;1.00;98.00;17.30;22.00;3.60;5.40;987.60;1020.20;1020.90;-;-;-;-;-;-;-;-
BIN;202309162040;14.70;0.00;-;-;61.90;7.50;67.00;9.40;19.40;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309162040;17.30;0.00;0.00;2.00;93.20;16.20;239.00;3.60;8.30;957.10;1015.40;1016.80;-;-;-;-;-;-;-;-
BIV;202309162040;11.40;0.00;-;-;78.90;7.90;245.00;2.90;8.60;-;-;-;-;-;-;-;-;-;-;-
BIE;202309162040;15.30;0.00;0.00;1.00;90.00;13.70;317.00;1.10;4.30;938.40;-;1018.30;1515.60;-;-;-;-;-;-;-
BLA;202309162040;12.40;0.00;0.00;3.00;88.10;10.50;203.00;2.50;5.00;850.00;-;1023.10;1538.90;-;-;-;-;-;-;-
BOL;202309162040;14.00;0.00;0.00;0.00;92.40;12.80;195.00;2.20;3.60;924.00;-;1019.30;1519.90;-;-;-;-;-;-;-
BOU;202309162040;18.70;-;-;-;82.10;15.60;125.00;2.50;5.80;972.40;1015.60;1016.80;-;-;-;-;-;-;-;-
BRZ;202309162040;-;0.00;-;-;-;-;136.00;1.40;2.20;951.10;-;1017.70;-;-;-;-;-;-;-;-
BUS;202309162040;17.60;0.00;0.00;1.00;91.20;16.10;0.00;0.00;2.20;970.90;1015.80;1016.80;-;-;-;-;-;-;-;-
BUF;202309162040;10.50;0.00;0.00;1.00;83.40;7.80;265.00;2.90;5.40;808.70;-;1026.30;1552.20;-;-;-;-;-;-;-
FRE;202309162040;13.70;0.00;0.00;1.00;88.20;11.80;352.00;4.00;6.10;882.90;-;1020.50;1525.70;-;-;-;-;-;-;-
