Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309140500;15.40;0.00;0.00;2.00;95.30;14.70;135.00;1.40;3.20;958.50;1021.00;1022.10;-;-;-;-;-;-;-;-
COM;202309140500;13.20;0.00;0.00;2.00;100.00;13.20;340.00;4.30;8.30;952.00;1019.00;1019.70;-;-;-;-;-;-;-;-
ABO;202309140500;10.80;0.00;0.00;3.00;94.80;10.00;334.00;3.20;5.00;872.60;-;1023.30;1544.30;-;-;-;-;-;-;-
AIG;202309140500;12.70;0.00;0.00;0.00;96.50;12.20;106.00;2.50;4.00;975.60;1020.80;1021.00;-;-;-;-;-;-;-;-
ALT;202309140500;16.30;0.20;0.00;0.00;96.80;15.80;299.00;2.20;2.90;969.70;1020.90;1021.80;-;-;-;-;-;-;-;-
ARH;202309140500;16.50;0.00;0.00;3.00;99.40;16.40;247.00;5.00;10.40;974.50;1021.00;1021.80;-;-;-;-;-;-;-;-
AND;202309140500;13.40;0.00;0.00;0.00;96.80;12.90;253.00;1.10;1.80;908.80;-;1022.90;1548.10;-;-;-;-;-;-;-
ANT;202309140500;10.80;0.00;0.00;0.00;96.30;10.20;338.00;0.70;1.10;862.00;-;1024.50;1552.50;-;-;-;-;-;-;-
ARO;202309140500;8.70;0.10;0.00;3.00;99.20;8.60;132.00;2.50;4.00;816.80;-;1025.10;1547.60;-;-;-;-;-;-;-
RAG;202309140500;16.00;0.00;0.00;0.00;92.50;14.80;295.00;6.80;11.20;963.50;1021.20;1022.30;-;-;-;-;-;-;-;-
BAN;202309140500;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;46.00;28.80;29.90;12.80;92.60;11.60
BAS;202309140500;15.70;0.00;0.00;1.00;95.80;15.00;108.00;0.70;2.20;984.30;1021.70;1022.10;-;-;-;-;-;-;-;-
LAT;202309140500;11.30;0.00;0.00;2.00;99.20;11.20;267.00;2.90;4.70;-;-;-;-;-;-;-;-;-;-;-
BER;202309140500;15.70;0.00;0.00;1.00;94.70;14.90;36.00;9.70;15.10;956.50;1020.60;1021.80;-;-;-;-;-;-;-;-
BEZ;202309140500;15.10;0.00;0.00;5.00;100.00;15.10;330.00;2.90;7.20;983.10;1021.60;1022.00;-;-;-;-;-;-;-;-
BIA;202309140500;15.70;0.00;0.00;1.00;96.90;15.20;161.00;3.60;6.50;985.40;1018.20;1018.60;-;-;-;-;-;-;-;-
BIN;202309140500;10.60;0.00;-;-;99.20;10.50;309.00;1.10;2.90;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309140500;15.40;0.00;0.00;2.00;98.30;15.10;248.00;1.80;4.00;962.10;1021.10;1022.10;-;-;-;-;-;-;-;-
BIV;202309140500;8.80;0.00;-;-;99.20;8.70;263.00;9.70;15.10;-;-;-;-;-;-;-;-;-;-;-
BIE;202309140500;14.30;0.00;0.00;2.00;94.10;13.40;40.00;7.90;14.80;941.60;-;1021.70;1540.80;-;-;-;-;-;-;-
BLA;202309140500;10.30;0.00;0.00;3.00;99.20;10.20;217.00;4.00;5.80;851.20;-;1024.50;1550.60;-;-;-;-;-;-;-
BOL;202309140500;13.10;0.00;0.00;0.00;97.70;12.70;57.00;3.20;4.00;926.90;-;1022.40;1543.50;-;-;-;-;-;-;-
BOU;202309140500;15.00;-;-;-;93.90;14.00;139.00;5.80;8.60;976.50;1020.50;1021.00;-;-;-;-;-;-;-;-
BRZ;202309140500;-;0.00;-;-;-;-;95.00;4.00;5.40;954.90;-;1021.80;-;-;-;-;-;-;-;-
BUS;202309140500;16.20;0.00;0.00;1.00;97.20;15.80;2.00;0.70;2.50;976.00;1021.30;1022.10;-;-;-;-;-;-;-;-
BUF;202309140500;8.60;0.00;0.00;4.00;96.60;8.10;311.00;2.20;3.60;807.90;-;1025.30;1546.80;-;-;-;-;-;-;-
FRE;202309140500;11.30;0.00;0.00;3.00;96.40;10.70;9.00;6.10;10.80;885.70;-;1023.70;1549.20;-;-;-;-;-;-;-
CEV;202309140500;15.70;0.00;0.00;2.00;95.00;14.90;359.00;6.10;11.50;969.10;1018.20;1019.00;-;-;-;-;-;-;-;-
CHZ;202309140500;15.60;0.10;0.00;0.00;99.40;15.50;30.00;4.00;6.80;969.60;1021.30;1022.10;-;-;-;-;-;-;-;-
CHA;202309140500;8.60;0.00;0.00;0.00;97.80;8.30;99.00;22.30;23.80;845.20;-;1024.40;1548.70;-;-;-;-;-;-;-
CHM;202309140500;11.40;0.00;0.00;0.00;96.50;10.90;87.00;9.70;15.10;892.90;-;1023.30;1546.70;-;-;-;-;-;-;-
CHU;202309140500;16.00;0.00;0.00;1.00;92.80;14.80;312.00;2.20;3.60;956.50;1020.90;1022.10;-;-;-;-;-;-;-;-
CHD;202309140500;11.00;0.00;0.00;0.00;95.20;10.30;4.00;5.80;7.90;904.20;-;1022.70;1541.90;-;-;-;-;-;-;-
CIM;202309140500;13.20;0.00;0.00;1.00;58.10;5.20;308.00;8.60;12.60;837.00;-;1022.80;1532.20;-;-;-;-;-;-;-
CDM;202309140500;7.30;0.00;-;-;100.00;7.30;15.00;5.40;7.20;-;-;-;-;-;-;-;-;-;-;-
GSB;202309140500;5.00;0.00;0.00;0.00;97.90;4.70;92.00;16.20;22.00;758.40;-;1026.60;-;3137.50;-;-;-;-;-;-
COY;202309140500;13.20;0.00;-;-;99.30;13.10;151.00;3.20;5.00;-;-;-;-;-;-;-;-;-;-;-
CMA;202309140500;4.70;-;0.00;3.00;97.10;4.30;86.00;5.00;8.30;758.90;-;1026.80;-;3138.70;-;-;-;-;-;-
CRM;202309140500;14.40;0.00;-;0.00;99.20;14.30;36.00;9.40;13.30;970.60;1021.10;1021.70;-;-;-;-;-;-;-;-
DAV;202309140500;10.40;0.00;0.00;2.00;95.30;9.70;338.00;4.00;6.10;845.40;-;1024.60;1550.30;-;-;-;-;-;-;-
DEM;202309140500;15.80;0.00;0.00;3.00;96.00;15.20;81.00;1.80;3.60;970.00;1021.30;1022.10;-;-;-;-;-;-;-;-
DIS;202309140500;12.10;0.00;0.00;4.00;97.90;11.80;266.00;0.40;1.10;886.90;-;1024.00;1553.30;-;-;-;-;-;-;-
EBK;202309140500;14.80;0.00;0.00;4.00;99.30;14.70;285.00;0.70;1.80;949.20;-;1022.50;1548.60;-;-;-;-;-;-;-
